t,i
0.00000000,-0.964
0.00000500,-0.917
0.00001000,-0.885
0.00001500,-0.847
0.00002000,-0.822
0.00002500,-0.795
0.00003000,-0.769
0.00003500,-0.735
0.00004000,-0.703
0.00004500,-0.665
0.00005000,-0.629
0.00005500,-0.592
0.00006000,-0.566
0.00006500,-0.536
0.00007000,-0.508
0.00007500,-0.476
0.00008000,-0.444
0.00008500,-0.412
0.00009000,-0.375
0.00009500,-0.333
0.00010000,-0.304
0.00010500,-0.277
0.00011000,-0.253
0.00011500,-0.220
0.00012000,-0.188
0.00012500,-0.149
0.00013000,-0.111
0.00013500,-0.077
0.00014000,-0.040
0.00014500,-0.011
0.00015000,0.015
0.00015500,0.037
0.00016000,0.079
0.00016500,0.111
0.00017000,0.148
0.00017500,0.193
0.00018000,0.221
0.00018500,0.248
0.00019000,0.284
0.00019500,0.306
0.00020000,0.329
0.00020500,0.374
0.00021000,0.411
0.00021500,0.445
0.00022000,0.488
0.00022500,0.517
0.00023000,0.544
0.00023500,0.570
0.00024000,0.604
0.00024500,0.634
0.00025000,0.675
0.00025500,0.717
0.00026000,0.750
0.00026500,0.779
0.00027000,0.813
0.00027500,0.832
0.00028000,0.863
0.00028500,0.902
0.00029000,0.942
0.00029500,0.973
0.00030000,1.011
0.00030500,1.047
0.00031000,1.077
0.00031500,1.098
0.00032000,1.124
0.00032500,1.161
0.00033000,1.200
0.00033500,1.233
0.00034000,1.267
0.00034500,1.309
0.00035000,1.330
0.00035500,1.349
0.00036000,1.377
0.00036500,1.412
0.00037000,1.447
0.00037500,1.476
0.00038000,1.520
0.00038500,1.557
0.00039000,1.583
0.00039500,1.599
0.00040000,1.620
0.00040500,1.658
0.00041000,1.689
0.00041500,1.718
0.00042000,1.758
0.00042500,1.794
0.00043000,1.816
0.00043500,1.834
0.00044000,1.863
0.00044500,1.898
0.00045000,1.921
0.00045500,1.951
0.00046000,1.990
0.00046500,2.029
0.00047000,2.053
0.00047500,2.070
0.00048000,2.088
0.00048500,2.132
0.00049000,2.159
0.00049500,2.186
0.00050000,2.222
0.00050500,2.262
0.00051000,2.283
0.00051500,2.305
0.00052000,2.331
0.00052500,2.360
0.00053000,2.389
0.00053500,2.420
0.00054000,2.458
0.00054500,2.492
0.00055000,2.531
0.00055500,2.544
0.00056000,2.568
0.00056500,2.602
0.00057000,2.627
0.00057500,2.656
0.00058000,2.698
0.00058500,2.735
0.00059000,2.767
0.00059500,2.790
0.00060000,2.814
0.00060500,2.846
0.00061000,2.874
0.00061500,2.908
0.00062000,2.949
0.00062500,2.983
0.00063000,3.022
0.00063500,3.046
0.00064000,3.070
