Time(Seconds), Inputs 
0.0,0.1619437783956527
1.0,0.2818156778812408
2.0,0.3170848786830902
3.0,0.3459835648536682
4.0,0.3719811737537384
5.0,0.3967318832874298
6.0,0.4169223308563232
7.0,0.4371117651462555
8.0,0.4555317461490631
9.0,0.4746690690517425
10.0,0.4920915365219116
11.0,0.5075786113739014
12.0,0.5230557918548584
13.0,0.5370346903800964
14.0,0.5510125756263733
15.0,0.5649905204772949
16.0,0.5775129199028015
17.0,0.5901455879211426
18.0,0.6028438806533813
19.0,0.6151357889175415
20.0,0.6271226406097412
21.0,0.6391085982322693
22.0,0.6510577201843262
23.0,0.6602011322975159
24.0,0.6697946190834045
25.0,0.6802375912666321
26.0,0.6906805038452148
27.0,0.6995556950569153
28.0,0.7078248262405396
29.0,0.7160929441452026
30.0,0.7243620753288269
31.0,0.73263019323349
32.0,0.741526186466217
33.0,0.7483696341514587
34.0,0.7552130222320557
35.0,0.7620564699172974
36.0,0.7688998579978943
37.0,0.7757422924041748
38.0,0.78169846534729
39.0,0.7866273522377014
40.0,0.7922596335411072
41.0,0.7978919148445129
42.0,0.8035242557525635
43.0,0.8091565370559692
44.0,0.814788818359375
45.0,0.8204211592674255
46.0,0.8239710330963135
47.0,0.828694224357605
48.0,0.8334174752235413
49.0,0.8381406664848328
50.0,0.842863917350769
51.0,0.8475871086120605
52.0,0.8523103594779968
53.0,0.8570335507392883
54.0,0.8620856404304504
55.0,0.8667840361595154
56.0,0.8703895211219788
57.0,0.8739950656890869
58.0,0.8776005506515503
59.0,0.8812060356140137
60.0,0.8848115801811218
61.0,0.8884100914001465
62.0,0.8919947743415833
63.0,0.8955804109573364
64.0,0.8991660475730896
65.0,0.9027506709098816
66.0,0.9063363075256348
67.0,0.908843994140625
68.0,0.9099239110946656
69.0,0.9130068421363832
70.0,0.916090726852417
71.0,0.9191736578941344
72.0,0.9222575426101683
73.0,0.925340473651886
74.0,0.92842435836792
75.0,0.9315083026885986
76.0,0.9346379041671752
77.0,0.9377992749214172
78.0,0.940960705280304
79.0,0.944122076034546
80.0,0.9472835063934326
81.0,0.9504448771476746
82.0,0.9518149495124816
83.0,0.9530519247055054
84.0,0.9553151726722716
85.0,0.957578420639038
86.0,0.9598416686058044
87.0,0.9621049165725708
88.0,0.9643681645393372
89.0,0.9666314125061036
90.0,0.96889466047287
91.0,0.9714937210083008
92.0,0.9741712808609008
93.0,0.976848840713501
94.0,0.97952538728714
95.0,0.98220294713974
96.0,0.9848795533180236
97.0,0.987557053565979
98.0,0.990463137626648
99.0,0.9936931133270264
100.0,0.285146419461844
101.0,0.1988582462072372
102.0,0.2718307375907898
103.0,0.3123348355293274
104.0,0.3452900946140289
105.0,0.3754962682723999
106.0,0.4026215076446533
107.0,0.4267234802246094
108.0,0.4490648806095123
109.0,0.4694381356239319
110.0,0.4893802106380462
111.0,0.5085960030555725
112.0,0.5268351435661316
113.0,0.5443808436393738
114.0,0.5601590275764465
115.0,0.5758388638496399
116.0,0.5906761288642883
117.0,0.6050912141799927
118.0,0.6195073127746582
119.0,0.6316590905189514
120.0,0.6429068446159363
121.0,0.6555454730987549
122.0,0.6679605841636658
123.0,0.6775242686271667
124.0,0.6870869398117065
125.0,0.6967251300811768
126.0,0.7066286206245422
127.0,0.7151212692260742
128.0,0.7229741215705872
129.0,0.7308269143104553
130.0,0.7387681603431702
131.0,0.747036337852478
132.0,0.7543387413024902
133.0,0.760068416595459
134.0,0.765798032283783
135.0,0.7717105150222778
136.0,0.7783264517784119
137.0,0.7849423289299011
138.0,0.7915571928024292
139.0,0.7964036464691162
140.0,0.800003170967102
141.0,0.8048446178436279
142.0,0.8096851110458374
143.0,0.8145255446434021
144.0,0.819366991519928
145.0,0.8242601156234741
146.0,0.8294184803962708
147.0,0.834575891494751
148.0,0.8387010097503662
149.0,0.841874361038208
150.0,0.8451072573661804
151.0,0.8487415909767151
152.0,0.8523759245872498
153.0,0.8560092449188232
154.0,0.8596435785293579
155.0,0.8632470965385437
156.0,0.8666359782218933
157.0,0.8700259327888489
158.0,0.8734158277511597
159.0,0.876804769039154
160.0,0.8783854246139526
161.0,0.8816988468170166
162.0,0.8850122690200806
163.0,0.8883256912231445
164.0,0.8916390538215637
165.0,0.89495450258255
166.0,0.898286759853363
167.0,0.9016190767288208
168.0,0.9049513339996338
169.0,0.9082836508750916
170.0,0.9115801453590392
171.0,0.9144991040229796
172.0,0.9174171090126038
173.0,0.9203360676765442
174.0,0.922430455684662
175.0,0.9236137270927428
176.0,0.9263399839401244
177.0,0.9290661811828612
178.0,0.931793451309204
179.0,0.9345196485519408
180.0,0.937262773513794
181.0,0.9402910470962524
182.0,0.9433193206787108
183.0,0.9463486075401306
184.0,0.9493768811225892
185.0,0.9524438977241516
186.0,0.9562570452690125
187.0,0.960069179534912
188.0,0.963882327079773
189.0,0.9658237099647522
190.0,0.967521607875824
191.0,0.9702319502830504
192.0,0.9729433059692384
193.0,0.975654661655426
194.0,0.978365957736969
195.0,0.9810763001441956
196.0,0.983801543712616
197.0,0.9865267872810364
198.0,0.9892520308494568
199.0,0.9919772744178772
200.0,0.9947025179862976
201.0,0.4202815545969792
202.0,0.2180412411689758
203.0,0.2801713943481445
204.0,0.3182393610477447
205.0,0.3496477007865906
206.0,0.3749071061611175
207.0,0.3984030187129974
208.0,0.4199973046779632
209.0,0.4409596920013428
210.0,0.4597264230251312
211.0,0.4781523644924164
212.0,0.495753675699234
213.0,0.5133559703826904
214.0,0.5287953615188599
215.0,0.5439357161521912
216.0,0.5574357509613037
217.0,0.5715129971504211
218.0,0.5856747627258301
219.0,0.5998364686965942
220.0,0.611172616481781
221.0,0.622373640537262
222.0,0.6335746049880981
223.0,0.6469524502754211
224.0,0.6573089957237244
225.0,0.6676654815673828
226.0,0.6780229806900024
227.0,0.6877257823944092
228.0,0.6957544684410095
229.0,0.704454779624939
230.0,0.7142022848129272
231.0,0.7239497303962708
232.0,0.7322387099266052
233.0,0.7395043969154358
234.0,0.7467710375785828
235.0,0.7540376782417297
236.0,0.7621786594390869
237.0,0.7704874873161316
238.0,0.7762300968170166
239.0,0.781973659992218
240.0,0.787716269493103
241.0,0.7934598326683044
242.0,0.7992779016494751
243.0,0.8053255081176758
244.0,0.8113731145858765
245.0,0.8162482976913452
246.0,0.8207092881202698
247.0,0.8251702189445496
248.0,0.8296311497688293
249.0,0.8343990445137024
250.0,0.8393279314041138
251.0,0.8442568182945251
252.0,0.8491857051849365
253.0,0.8541145920753479
254.0,0.8580986261367798
255.0,0.8617359399795532
256.0,0.8654298782348633
257.0,0.8691228032112122
258.0,0.872815728187561
259.0,0.8765086531639099
260.0,0.8802015781402588
261.0,0.8838945627212524
262.0,0.8874742388725281
263.0,0.8909326791763306
264.0,0.8943911194801331
265.0,0.8978496193885803
266.0,0.9008411169052124
267.0,0.9038206934928894
268.0,0.90679931640625
269.0,0.9095752239227296
270.0,0.9123332500457764
271.0,0.915090262889862
272.0,0.9178482890129088
273.0,0.9206063151359558
274.0,0.9233633875846864
275.0,0.9260945916175842
276.0,0.9287671446800232
277.0,0.9314407110214232
278.0,0.9341133236885072
279.0,0.936785876750946
280.0,0.939459502696991
281.0,0.9426417350769044
282.0,0.9453988075256348
283.0,0.9479302763938904
284.0,0.9504627585411072
285.0,0.9529942870140076
286.0,0.9555267691612244
287.0,0.958059310913086
288.0,0.9605530500411988
289.0,0.9628610014915466
290.0,0.9651679396629332
291.0,0.967475950717926
292.0,0.9697828888893129
293.0,0.9720908403396606
294.0,0.974397838115692
295.0,0.9769203662872314
296.0,0.9795899987220764
297.0,0.9822605848312378
298.0,0.984445333480835
299.0,0.9864691495895386
300.0,0.9884920120239258
301.0,0.9905158281326294
302.0,0.3202598375908601
303.0,0.2275731265544891
304.0,0.2939217984676361
305.0,0.329549640417099
306.0,0.3584781587123871
307.0,0.3815617561340332
308.0,0.405318945646286
309.0,0.4243598580360412
310.0,0.4432319104671478
311.0,0.4607408046722412
312.0,0.4782487452030182
313.0,0.4939901530742645
314.0,0.508919894695282
315.0,0.523849606513977
316.0,0.5366640686988831
317.0,0.5497835874557495
318.0,0.5629021525382996
319.0,0.5750062465667725
320.0,0.5863195657730103
321.0,0.5976328253746033
322.0,0.6089460849761963
323.0,0.6190552115440369
324.0,0.6298419237136841
325.0,0.6406276822090149
326.0,0.6514143943786621
327.0,0.6608777046203613
328.0,0.6700161695480347
329.0,0.6791556477546692
330.0,0.6882940530776978
331.0,0.6972050070762634
332.0,0.7052098512649536
333.0,0.7132136821746826
334.0,0.7212175726890564
335.0,0.7292223572731018
336.0,0.7372262477874756
337.0,0.7440835237503052
338.0,0.750737190246582
339.0,0.7574236392974854
340.0,0.7641329169273376
341.0,0.7708432078361511
342.0,0.7775524854660034
343.0,0.783591091632843
344.0,0.7889740467071533
345.0,0.7943569421768188
346.0,0.799738883972168
347.0,0.8054189085960388
348.0,0.8111525177955627
349.0,0.8168871402740479
350.0,0.8226218223571777
351.0,0.8271830677986145
352.0,0.8315833806991577
353.0,0.8359837532043457
354.0,0.8403989672660828
355.0,0.844974160194397
356.0,0.8495493531227112
357.0,0.8541245460510254
358.0,0.8586997389793396
359.0,0.863274872303009
360.0,0.8670681715011597
361.0,0.8699295520782471
362.0,0.8730204105377197
363.0,0.8765573501586914
364.0,0.8800953030586243
365.0,0.883632242679596
366.0,0.8871691823005676
367.0,0.8907061815261841
368.0,0.8942441344261169
369.0,0.8977810740470886
370.0,0.90268212556839
371.0,0.9083064794540404
372.0,0.9112562537193298
373.0,0.9142060279846193
374.0,0.9171558022499084
375.0,0.9201046228408812
376.0,0.9230543971061708
377.0,0.92600417137146
378.0,0.9287691116333008
379.0,0.9315072894096376
380.0,0.934245467185974
381.0,0.9369826316833496
382.0,0.9397207498550416
383.0,0.942457914352417
384.0,0.9451960921287536
385.0,0.948627769947052
386.0,0.9527071714401244
387.0,0.9553817510604858
388.0,0.9580563306808472
389.0,0.9607298970222472
390.0,0.9634044766426086
391.0,0.96607905626297
392.0,0.9687535762786864
393.0,0.9712165594100952
394.0,0.9733625650405884
395.0,0.9755085706710817
396.0,0.977655589580536
397.0,0.979801595211029
398.0,0.9819476008415222
399.0,0.9840946197509766
400.0,0.9862406849861144
401.0,0.9893782138824464
402.0,0.9930949807167052
403.0,0.2723206111421016
404.0,0.2988188862800598
405.0,0.3512015640735626
406.0,0.3783009946346283
407.0,0.398364245891571
408.0,0.4174101650714874
409.0,0.4345971643924713
410.0,0.4496133327484131
411.0,0.4646294713020324
412.0,0.4781394302845001
413.0,0.4907810688018799
414.0,0.5034226775169373
415.0,0.5153688788414001
416.0,0.5254998207092285
417.0,0.5356318354606628
418.0,0.545762836933136
419.0,0.5557824969291687
420.0,0.5646348595619202
421.0,0.573488175868988
422.0,0.5827438235282898
423.0,0.5927516222000122
424.0,0.6017937064170837
425.0,0.6099813580513
426.0,0.6181690096855164
427.0,0.6263566613197327
428.0,0.634544312953949
429.0,0.6425421833992004
430.0,0.6495574712753296
431.0,0.6565727591514587
432.0,0.6635880470275879
433.0,0.6706023812294006
434.0,0.6776176691055298
435.0,0.6845762729644775
436.0,0.6910828948020935
437.0,0.6975895166397095
438.0,0.7042987942695618
439.0,0.7110657095909119
440.0,0.7178335785865784
441.0,0.7246004939079285
442.0,0.7308090329170227
443.0,0.7365128993988037
444.0,0.7422167062759399
445.0,0.7479215264320374
446.0,0.7536253929138184
447.0,0.7593291997909546
448.0,0.7650330662727356
449.0,0.7707577347755432
450.0,0.776712954044342
451.0,0.7826671600341797
452.0,0.7886223196983337
453.0,0.7941552996635437
454.0,0.7985198497772217
455.0,0.8028843998908997
456.0,0.8072479963302612
457.0,0.8116125464439392
458.0,0.8161618709564209
459.0,0.8207718729972839
460.0,0.8253828287124634
461.0,0.8299927711486816
462.0,0.8346037268638611
463.0,0.8392136693000793
464.0,0.8438246250152588
465.0,0.8484346270561218
466.0,0.8530455827713013
467.0,0.8565059900283813
468.0,0.8590017557144165
469.0,0.8626976609230042
470.0,0.866856575012207
471.0,0.8710154891014099
472.0,0.8751753568649292
473.0,0.8793342709541321
474.0,0.8834941387176514
475.0,0.8876530528068542
476.0,0.8918119668960571
477.0,0.8959718346595764
478.0,0.8997800350189209
479.0,0.9033646583557128
480.0,0.9069483280181884
481.0,0.9105329513549804
482.0,0.9141176342964172
483.0,0.917701244354248
484.0,0.9213733077049256
485.0,0.9252887964248656
486.0,0.9292033314704896
487.0,0.9331178069114684
488.0,0.9370332956314088
489.0,0.9407073259353638
490.0,0.9435855746269226
491.0,0.9464648365974426
492.0,0.9493430852890016
493.0,0.9522223472595216
494.0,0.9551005363464355
495.0,0.9579797983169556
496.0,0.9608580470085144
497.0,0.9637373089790344
498.0,0.9666155576705932
499.0,0.969493806362152
500.0,0.9726521968841552
501.0,0.9759288430213928
502.0,0.9792065024375916
503.0,0.9824831485748292
504.0,0.1357951617916956
505.0,0.2927097082138061
506.0,0.3470565676689148
507.0,0.3724352121353149
508.0,0.3974015414714813
509.0,0.4178433418273926
510.0,0.4356244802474975
511.0,0.4525124430656433
512.0,0.468977153301239
513.0,0.4822536408901214
514.0,0.4955311119556427
515.0,0.5088086128234863
516.0,0.5198049545288086
517.0,0.5305061936378479
518.0,0.5412085056304932
519.0,0.5519097447395325
520.0,0.562698483467102
521.0,0.5733093023300171
522.0,0.5830100774765015
523.0,0.592711865901947
524.0,0.6017370820045471
525.0,0.6103916764259338
526.0,0.6190462708473206
527.0,0.627700924873352
528.0,0.6363555192947388
529.0,0.6443693041801453
530.0,0.6520909667015076
531.0,0.6598126888275146
532.0,0.667534351348877
533.0,0.6752560138702393
534.0,0.6831476092338562
535.0,0.6914942264556885
536.0,0.6981260180473328
537.0,0.7047587633132935
538.0,0.7113915681838989
539.0,0.7180243730545044
540.0,0.7246561646461487
541.0,0.7311210036277771
542.0,0.7375789284706116
543.0,0.7440378665924072
544.0,0.7504967451095581
545.0,0.7569546699523926
546.0,0.7634136080741882
547.0,0.7696638703346252
548.0,0.7754769921302795
549.0,0.7811023592948914
550.0,0.7865220308303833
551.0,0.7919417023658752
552.0,0.7973613739013672
553.0,0.8027800917625427
554.0,0.8081997632980347
555.0,0.8130888938903809
556.0,0.8175220489501953
557.0,0.8219561576843262
558.0,0.8263892531394958
559.0,0.8308233618736267
560.0,0.8352564573287964
561.0,0.8396905660629272
562.0,0.8441236615180969
563.0,0.8511618375778198
564.0,0.8565715551376343
565.0,0.8606649041175842
566.0,0.8647582530975342
567.0,0.8688515424728394
568.0,0.8729448914527893
569.0,0.8770382404327393
570.0,0.8811315298080444
571.0,0.8852248787879944
572.0,0.8893182277679443
573.0,0.8934115171432495
574.0,0.8973866105079651
575.0,0.900991141796112
576.0,0.904595673084259
577.0,0.9081713557243348
578.0,0.9117351174354552
579.0,0.9152989387512208
580.0,0.9188627004623412
581.0,0.922426462173462
582.0,0.925989270210266
583.0,0.9295530319213868
584.0,0.9331167936325072
585.0,0.9366806149482728
586.0,0.9402443766593932
587.0,0.9431414604187012
588.0,0.9458706974983216
589.0,0.948599934577942
590.0,0.9513291120529176
591.0,0.954299807548523
592.0,0.9573071599006652
593.0,0.960313618183136
594.0,0.9633210301399232
595.0,0.9663283824920654
596.0,0.969334840774536
597.0,0.9723421931266784
598.0,0.9753496050834656
599.0,0.9783560037612916
600.0,0.9813634157180786
601.0,0.9840340614318848
602.0,0.9850017428398132
603.0,0.9859704375267028
604.0,0.9869391322135924
605.0,0.1520275593065887
606.0,0.131152406334877
607.0,0.3216223120689392
608.0,0.352409690618515
609.0,0.3743974268436432
610.0,0.3947517871856689
611.0,0.4122954905033111
612.0,0.428863525390625
613.0,0.4450729191303253
614.0,0.4594055116176605
615.0,0.4737391173839569
616.0,0.487666368484497
617.0,0.4996959865093231
618.0,0.5117027163505554
619.0,0.523701548576355
620.0,0.535050630569458
621.0,0.5459923148155212
622.0,0.5569339990615845
623.0,0.5678757429122925
624.0,0.577957034111023
625.0,0.5873806476593018
626.0,0.5968042016029358
627.0,0.6062278151512146
628.0,0.6156335473060608
629.0,0.6244361996650696
630.0,0.6331663131713867
631.0,0.6417185664176941
632.0,0.6502718329429626
633.0,0.658789336681366
634.0,0.666886568069458
635.0,0.67498379945755
636.0,0.6830800771713257
637.0,0.6911773085594177
638.0,0.6992745399475098
639.0,0.7063236236572266
640.0,0.713102400302887
641.0,0.7198812365531921
642.0,0.7266600728034973
643.0,0.7334418892860413
644.0,0.7402256727218628
645.0,0.7466269731521606
646.0,0.7526248693466187
647.0,0.7586237788200378
648.0,0.7646217346191406
649.0,0.7706196308135986
650.0,0.7766185402870178
651.0,0.7826164960861206
652.0,0.7886978387832642
653.0,0.794928252696991
654.0,0.8011586666107178
655.0,0.8071774244308472
656.0,0.8121510148048401
657.0,0.817124605178833
658.0,0.8220992088317871
659.0,0.82707279920578
660.0,0.8317493200302124
661.0,0.8361943364143372
662.0,0.8406394124031067
663.0,0.8450844287872314
664.0,0.8495294451713562
665.0,0.8539745211601257
666.0,0.8584195375442505
667.0,0.8628645539283752
668.0,0.8675252199172974
669.0,0.8722414970397949
670.0,0.8760079145431519
671.0,0.8797754049301147
672.0,0.8835428357124329
673.0,0.8873093128204346
674.0,0.8910767436027527
675.0,0.8948432207107544
676.0,0.8986106514930725
677.0,0.9023780822753906
678.0,0.9061445593833924
679.0,0.9099119901657104
680.0,0.9138622879981996
681.0,0.917371392250061
682.0,0.9204821586608888
683.0,0.9235928654670716
684.0,0.926702618598938
685.0,0.9298133254051208
686.0,0.9329240918159484
687.0,0.9360337853431702
688.0,0.9391445517539978
689.0,0.9422552585601808
690.0,0.9453660249710084
691.0,0.94847571849823
692.0,0.9515864849090576
693.0,0.9551253914833068
694.0,0.9585660099983216
695.0,0.9612524509429932
696.0,0.9639389514923096
697.0,0.966625452041626
