t,i
0.00000000,-10.947
0.00000500,-10.948
0.00001000,-10.959
0.00001500,-10.963
0.00002000,-10.961
0.00002500,-10.959
0.00003000,-10.958
0.00003500,-10.951
0.00004000,-10.940
0.00004500,-10.955
0.00005000,-10.964
0.00005500,-10.961
0.00006000,-10.969
0.00006500,-10.963
0.00007000,-10.961
0.00007500,-10.963
0.00008000,-10.951
0.00008500,-10.956
0.00009000,-10.966
0.00009500,-10.972
0.00010000,-10.971
0.00010500,-10.974
0.00011000,-10.984
0.00011500,-10.967
0.00012000,-10.961
0.00012500,-10.959
0.00013000,-10.967
0.00013500,-10.975
0.00014000,-10.980
0.00014500,-10.975
0.00015000,-10.977
0.00015500,-10.969
0.00016000,-10.963
0.00016500,-10.964
0.00017000,-10.966
0.00017500,-10.974
0.00018000,-10.977
0.00018500,-10.974
0.00019000,-10.977
0.00019500,-10.966
0.00020000,-10.971
0.00020500,-10.971
0.00021000,-10.975
0.00021500,-10.980
0.00022000,-10.988
0.00022500,-10.979
0.00023000,-10.980
0.00023500,-10.984
0.00024000,-10.975
0.00024500,-10.969
0.00025000,-10.979
0.00025500,-10.985
0.00026000,-10.995
0.00026500,-10.988
0.00027000,-10.992
0.00027500,-10.988
0.00028000,-10.980
0.00028500,-10.974
0.00029000,-10.974
0.00029500,-10.977
0.00030000,-10.985
0.00030500,-10.985
0.00031000,-10.985
0.00031500,-10.987
0.00032000,-10.985
0.00032500,-10.977
0.00033000,-10.982
0.00033500,-10.982
0.00034000,-10.993
0.00034500,-10.996
0.00035000,-10.998
0.00035500,-10.993
0.00036000,-10.984
0.00036500,-10.980
0.00037000,-10.982
0.00037500,-10.985
0.00038000,-10.993
0.00038500,-10.996
0.00039000,-11.000
0.00039500,-10.992
0.00040000,-10.992
0.00040500,-10.987
0.00041000,-10.980
0.00041500,-10.985
0.00042000,-10.990
0.00042500,-10.996
0.00043000,-10.995
0.00043500,-10.996
0.00044000,-10.995
0.00044500,-10.985
0.00045000,-10.987
0.00045500,-10.985
0.00046000,-10.993
0.00046500,-10.996
0.00047000,-11.000
0.00047500,-10.995
0.00048000,-10.992
0.00048500,-10.992
0.00049000,-10.984
0.00049500,-10.979
0.00050000,-10.992
0.00050500,-10.996
0.00051000,-10.993
0.00051500,-10.995
0.00052000,-10.992
0.00052500,-10.985
0.00053000,-10.985
0.00053500,-10.977
0.00054000,-10.990
0.00054500,-10.987
0.00055000,-11.000
0.00055500,-10.992
0.00056000,-10.990
0.00056500,-10.992
0.00057000,-10.982
0.00057500,-10.975
0.00058000,-10.982
0.00058500,-10.992
0.00059000,-10.993
0.00059500,-10.987
0.00060000,-10.985
0.00060500,-10.982
0.00061000,-10.979
0.00061500,-10.975
0.00062000,-10.974
0.00062500,-10.982
0.00063000,-10.992
0.00063500,-10.984
0.00064000,-10.979
0.00064500,-10.974
0.00065000,-10.974
0.00065500,-10.969
0.00066000,-10.966
0.00066500,-10.979
0.00067000,-10.979
0.00067500,-10.977
0.00068000,-10.971
0.00068500,-10.969
0.00069000,-10.964
0.00069500,-10.951
0.00070000,-10.955
0.00070500,-10.964
0.00071000,-10.964
0.00071500,-10.964
0.00072000,-10.961
0.00072500,-10.958
0.00073000,-10.951
0.00073500,-10.950
0.00074000,-10.938
0.00074500,-10.942
0.00075000,-10.953
0.00075500,-10.947
0.00076000,-10.938
0.00076500,-10.943
0.00077000,-10.934
0.00077500,-10.924
0.00078000,-10.921
0.00078500,-10.926
0.00079000,-10.922
0.00079500,-10.926
0.00080000,-10.926
0.00080500,-10.919
0.00081000,-10.911
0.00081500,-10.906
0.00082000,-10.901
0.00082500,-10.900
0.00083000,-10.908
0.00083500,-10.905
0.00084000,-10.893
0.00084500,-10.887
0.00085000,-10.887
0.00085500,-10.882
0.00086000,-10.871
0.00086500,-10.876
0.00087000,-10.876
0.00087500,-10.876
0.00088000,-10.874
0.00088500,-10.864
0.00089000,-10.858
0.00089500,-10.843
0.00090000,-10.837
0.00090500,-10.829
0.00091000,-10.831
0.00091500,-10.824
0.00092000,-10.819
0.00092500,-10.811
0.00093000,-10.803
0.00093500,-10.797
0.00094000,-10.786
0.00094500,-10.779
0.00095000,-10.781
0.00095500,-10.779
0.00096000,-10.768
0.00096500,-10.765
0.00097000,-10.755
0.00097500,-10.740
0.00098000,-10.732
0.00098500,-10.721
0.00099000,-10.716
0.00099500,-10.723
0.00100000,-10.728
0.00100500,-10.715
0.00101000,-10.700
0.00101500,-10.695
0.00102000,-10.687
0.00102500,-10.670
0.00103000,-10.673
0.00103500,-10.671
0.00104000,-10.668
0.00104500,-10.660
0.00105000,-10.644
0.00105500,-10.636
0.00106000,-10.626
0.00106500,-10.617
0.00107000,-10.605
0.00107500,-10.610
0.00108000,-10.605
0.00108500,-10.600
0.00109000,-10.589
0.00109500,-10.579
0.00110000,-10.559
0.00110500,-10.550
0.00111000,-10.544
0.00111500,-10.542
0.00112000,-10.544
0.00112500,-10.538
0.00113000,-10.530
0.00113500,-10.513
0.00114000,-10.507
0.00114500,-10.494
0.00115000,-10.478
0.00115500,-10.475
0.00116000,-10.473
0.00116500,-10.475
0.00117000,-10.465
0.00117500,-10.456
0.00118000,-10.447
0.00118500,-10.435
0.00119000,-10.423
0.00119500,-10.418
0.00120000,-10.427
0.00120500,-10.412
0.00121000,-10.406
0.00121500,-10.391
0.00122000,-10.375
0.00122500,-10.367
0.00123000,-10.359
0.00123500,-10.349
0.00124000,-10.356
0.00124500,-10.349
0.00125000,-10.340
0.00125500,-10.333
0.00126000,-10.322
0.00126500,-10.309
0.00127000,-10.301
0.00127500,-10.288
0.00128000,-10.288
0.00128500,-10.278
0.00129000,-10.264
0.00129500,-10.259
0.00130000,-10.256
0.00130500,-10.238
0.00131000,-10.227
0.00131500,-10.219
0.00132000,-10.219
0.00132500,-10.220
0.00133000,-10.216
0.00133500,-10.200
0.00134000,-10.188
0.00134500,-10.175
0.00135000,-10.154
0.00135500,-10.146
0.00136000,-10.148
0.00136500,-10.150
0.00137000,-10.143
0.00137500,-10.135
0.00138000,-10.129
0.00138500,-10.108
0.00139000,-10.097
0.00139500,-10.082
0.00140000,-10.084
0.00140500,-10.074
0.00141000,-10.068
0.00141500,-10.063
0.00142000,-10.058
0.00142500,-10.047
0.00143000,-10.037
0.00143500,-10.022
0.00144000,-10.022
0.00144500,-10.021
0.00145000,-10.014
0.00145500,-10.005
0.00146000,-9.992
0.00146500,-9.977
0.00147000,-9.960
0.00147500,-9.955
0.00148000,-9.952
0.00148500,-9.948
0.00149000,-9.945
0.00149500,-9.939
0.00150000,-9.931
0.00150500,-9.915
0.00151000,-9.895
0.00151500,-9.892
0.00152000,-9.884
0.00152500,-9.878
0.00153000,-9.873
0.00153500,-9.865
0.00154000,-9.861
0.00154500,-9.852
0.00155000,-9.837
0.00155500,-9.824
0.00156000,-9.815
0.00156500,-9.808
0.00157000,-9.812
0.00157500,-9.802
0.00158000,-9.789
0.00158500,-9.781
0.00159000,-9.765
0.00159500,-9.757
0.00160000,-9.738
0.00160500,-9.746
0.00161000,-9.742
0.00161500,-9.733
0.00162000,-9.723
0.00162500,-9.707
0.00163000,-9.692
0.00163500,-9.681
0.00164000,-9.670
0.00164500,-9.660
0.00165000,-9.667
0.00165500,-9.665
0.00166000,-9.657
0.00166500,-9.641
0.00167000,-9.626
0.00167500,-9.615
0.00168000,-9.597
0.00168500,-9.586
0.00169000,-9.586
0.00169500,-9.581
0.00170000,-9.575
0.00170500,-9.559
0.00171000,-9.549
0.00171500,-9.536
0.00172000,-9.523
0.00172500,-9.507
0.00173000,-9.501
0.00173500,-9.498
0.00174000,-9.493
0.00174500,-9.478
0.00175000,-9.465
0.00175500,-9.451
0.00176000,-9.435
0.00176500,-9.428
0.00177000,-9.417
0.00177500,-9.420
0.00178000,-9.414
0.00178500,-9.398
0.00179000,-9.390
0.00179500,-9.372
0.00180000,-9.356
0.00180500,-9.343
0.00181000,-9.333
0.00181500,-9.333
0.00182000,-9.325
0.00182500,-9.321
0.00183000,-9.305
0.00183500,-9.295
0.00184000,-9.279
0.00184500,-9.261
0.00185000,-9.253
0.00185500,-9.258
0.00186000,-9.250
0.00186500,-9.240
0.00187000,-9.226
0.00187500,-9.210
0.00188000,-9.190
0.00188500,-9.169
0.00189000,-9.163
0.00189500,-9.161
0.00190000,-9.155
0.00190500,-9.144
0.00191000,-9.123
0.00191500,-9.115
0.00192000,-9.102
0.00192500,-9.086
0.00193000,-9.076
0.00193500,-9.081
0.00194000,-9.074
0.00194500,-9.061
0.00195000,-9.055
0.00195500,-9.044
0.00196000,-9.023
0.00196500,-9.005
0.00197000,-8.991
0.00197500,-8.978
0.00198000,-8.971
0.00198500,-8.970
0.00199000,-8.957
0.00199500,-8.941
0.00200000,-8.928
0.00200500,-8.912
0.00201000,-8.897
0.00201500,-8.894
0.00202000,-8.891
0.00202500,-8.878
0.00203000,-8.875
0.00203500,-8.862
0.00204000,-8.841
0.00204500,-8.822
0.00205000,-8.809
0.00205500,-8.801
0.00206000,-8.791
0.00206500,-8.783
0.00207000,-8.775
0.00207500,-8.762
0.00208000,-8.748
0.00208500,-8.730
0.00209000,-8.714
0.00209500,-8.701
0.00210000,-8.702
0.00210500,-8.693
0.00211000,-8.675
0.00211500,-8.667
0.00212000,-8.643
0.00212500,-8.624
0.00213000,-8.603
0.00213500,-8.591
0.00214000,-8.587
0.00214500,-8.577
0.00215000,-8.567
0.00215500,-8.558
0.00216000,-8.545
0.00216500,-8.529
0.00217000,-8.511
0.00217500,-8.496
0.00218000,-8.493
0.00218500,-8.493
0.00219000,-8.480
0.00219500,-8.461
0.00220000,-8.455
0.00220500,-8.434
0.00221000,-8.416
0.00221500,-8.408
0.00222000,-8.397
0.00222500,-8.392
0.00223000,-8.382
0.00223500,-8.374
0.00224000,-8.355
0.00224500,-8.339
0.00225000,-8.326
0.00225500,-8.311
0.00226000,-8.298
0.00226500,-8.297
0.00227000,-8.289
0.00227500,-8.273
0.00228000,-8.266
0.00228500,-8.252
0.00229000,-8.223
0.00229500,-8.210
0.00230000,-8.197
0.00230500,-8.194
0.00231000,-8.186
0.00231500,-8.178
0.00232000,-8.160
0.00232500,-8.144
0.00233000,-8.129
0.00233500,-8.116
0.00234000,-8.102
0.00234500,-8.096
0.00235000,-8.091
0.00235500,-8.076
0.00236000,-8.062
0.00236500,-8.044
0.00237000,-8.026
0.00237500,-8.005
0.00238000,-7.991
0.00238500,-7.986
0.00239000,-7.984
0.00239500,-7.975
0.00240000,-7.957
0.00240500,-7.944
0.00241000,-7.930
0.00241500,-7.910
0.00242000,-7.888
0.00242500,-7.886
0.00243000,-7.880
0.00243500,-7.873
0.00244000,-7.852
0.00244500,-7.838
0.00245000,-7.827
0.00245500,-7.804
0.00246000,-7.788
0.00246500,-7.785
0.00247000,-7.774
0.00247500,-7.759
0.00248000,-7.749
0.00248500,-7.735
0.00249000,-7.720
0.00249500,-7.700
0.00250000,-7.685
0.00250500,-7.666
0.00251000,-7.671
0.00251500,-7.662
0.00252000,-7.645
0.00252500,-7.632
0.00253000,-7.619
0.00253500,-7.600
0.00254000,-7.572
0.00254500,-7.561
0.00255000,-7.556
0.00255500,-7.548
0.00256000,-7.532
0.00256500,-7.526
0.00257000,-7.506
0.00257500,-7.479
0.00258000,-7.473
0.00258500,-7.453
0.00259000,-7.448
0.00259500,-7.447
0.00260000,-7.429
0.00260500,-7.410
0.00261000,-7.395
0.00261500,-7.374
0.00262000,-7.357
0.00262500,-7.344
0.00263000,-7.337
0.00263500,-7.326
0.00264000,-7.312
0.00264500,-7.295
0.00265000,-7.291
0.00265500,-7.271
0.00266000,-7.244
0.00266500,-7.229
0.00267000,-7.220
0.00267500,-7.220
0.00268000,-7.207
0.00268500,-7.199
0.00269000,-7.183
0.00269500,-7.159
0.00270000,-7.139
0.00270500,-7.122
0.00271000,-7.107
0.00271500,-7.102
0.00272000,-7.094
0.00272500,-7.085
0.00273000,-7.072
0.00273500,-7.048
0.00274000,-7.027
0.00274500,-7.015
0.00275000,-6.998
0.00275500,-6.990
0.00276000,-6.985
0.00276500,-6.969
0.00277000,-6.949
0.00277500,-6.940
0.00278000,-6.927
0.00278500,-6.901
0.00279000,-6.888
0.00279500,-6.874
0.00280000,-6.861
0.00280500,-6.851
0.00281000,-6.837
0.00281500,-6.829
0.00282000,-6.801
0.00282500,-6.782
0.00283000,-6.767
0.00283500,-6.751
0.00284000,-6.751
0.00284500,-6.737
0.00285000,-6.718
0.00285500,-6.703
0.00286000,-6.681
0.00286500,-6.660
0.00287000,-6.640
0.00287500,-6.632
0.00288000,-6.627
