Time (seconds),Left,Center,Up,Right,Down
4.9216292,0.0,0.0,0.0,0.0,0.0
4.9726677,0.0,0.0,0.0,0.0,0.0
5.0239303,0.0,0.0,0.0,0.0,0.0
5.0743923,0.0,0.0,0.0,0.0,0.0
5.1250381,0.0,0.0,0.0,0.0,0.0
5.1758947,0.0,0.0,0.0,0.0,0.0
5.2258818,0.0,0.0,0.0,0.0,0.0
5.2760155,0.0,0.0,0.0,0.0,0.0
5.3267353,0.0,0.0,0.0,0.0,0.0
5.3773751,0.0,0.0,0.0,0.0,0.0
5.4280055,0.0,0.0,0.0,0.0,0.0
5.4785819,0.0,0.0,0.0,0.0,0.0
5.5288446,0.0,0.0,0.0,0.0,0.0
5.5797455,0.0,0.0,0.0,0.0,0.0
5.6307631,0.0,0.0,0.0,0.0,0.0
5.6805549,0.0,0.0,0.0,0.0,0.0
5.7317703,0.0,0.0,0.0,0.0,0.0
5.7828317,0.0,0.0,0.0,0.0,0.0
5.8330169,0.0,0.0,0.0,0.0,0.0
5.883496,0.0,0.0,0.0,0.0,0.0
5.9336011,0.0,0.0,0.0,0.0,0.0
5.9842012,0.0,0.0,0.0,0.0,0.0
6.0347388,0.0,0.0,0.0,0.0,0.0
6.0857902,0.0,0.0,0.0,0.0,0.0
6.1362977,0.0,0.0,0.0,0.0,0.0
6.187026,0.0,0.0,0.0,0.0,0.0
6.2371135,0.0,0.0,0.0,0.0,0.0
6.2873731,0.0,0.0,0.0,0.0,0.0
6.3385198,0.0,0.0,0.0,0.0,0.0
6.3887153,0.0,0.0,0.0,0.0,0.0
6.439585,0.0,0.0,0.0,0.0,0.0
6.4898722,0.0,0.0,0.0,0.0,0.0
6.5407786,0.0,0.0,0.0,0.0,0.0
6.5915194,0.0,0.0,0.0,0.0,0.0
6.641753,0.0,0.0,0.0,0.0,0.0
6.6926508,0.0,0.0,0.0,0.0,0.0
6.7430522,0.0,0.0,0.0,0.0,0.0
6.7930324,0.0,0.0,0.0,0.0,0.0
6.8439841,0.0,0.0,0.0,0.0,0.0
6.894846,0.0,0.0,0.0,0.0,0.0
6.9454432,0.0,0.0,0.0,0.0,0.0
6.9957242,0.0,0.0,0.0,0.0,0.0
7.0467598,0.0,0.0,0.0,0.0,0.0
7.0967777,0.0,0.0,0.0,0.0,0.0
7.1475189,0.0,0.0,0.0,0.0,0.0
7.1982954,0.0,0.0,0.0,0.0,0.0
7.2489419,0.0,0.0,0.0,0.0,0.0
7.2988341,0.0,0.0,0.0,0.0,0.0
7.3497162,0.0,0.0,0.0,0.0,0.0
7.400058,0.0,0.0,0.0,0.0,0.0
7.4508498,0.0,0.0,0.0,0.0,0.0
7.501827,0.0,0.0,0.0,0.0,0.0
7.5515666,0.0,0.0,0.0,0.0,0.0
7.6022005,0.0,0.0,0.0,0.0,0.0
7.6531777,0.0,0.0,0.0,0.0,0.0
7.7034578,0.0,0.0,0.0,0.0,0.0
7.7537737,0.0,0.0,0.0,0.0,0.0
7.8040342,0.0,0.0,0.0,0.0,0.0
7.8554111,0.0,0.0,0.0,0.0,0.0
7.9058938,0.0,0.0,0.0,0.0,0.0
7.9563854,0.0,0.0,0.0,0.0,0.0
8.0066226,0.0,0.0,0.0,0.0,0.0
8.0577059,0.0,0.0,0.0,0.0,0.0
8.1084971,0.0,0.0,0.0,0.0,0.0
8.1585424,0.0,0.0,0.0,0.0,0.0
8.2099767,0.0,0.0,0.0,0.0,0.0
8.2601016,0.0,0.0,0.0,0.0,0.0
8.309911,0.0,0.0,0.0,0.0,0.0
8.3603511,0.0,0.0,0.0,0.0,0.0
8.4130914,0.0,0.0,0.0,0.0,0.0
8.4627006,0.0,0.0,0.0,0.0,0.0
8.51262,0.0,0.0,0.0,0.0,0.0
8.5634422,0.0,0.0,0.0,0.0,0.0
8.6143737,0.0,0.0,0.0,0.0,0.0
8.6645081,0.0,0.0,0.0,0.0,0.0
8.7154481,0.0,0.0,0.0,0.0,0.0
8.7655041,0.0,0.0,0.0,0.0,0.0
8.816582,0.0,0.0,0.0,0.0,0.0
8.8673141,0.0,0.0,0.0,0.0,0.0
8.9171927,0.0,0.0,0.0,0.0,0.0
8.9683151,0.0,0.0,0.0,0.0,0.0
9.0190849,0.0,0.0,0.0,0.0,0.0
9.069201,0.0,0.0,0.0,0.0,0.0
9.1193309,0.0,0.0,0.0,0.0,0.0
9.1704791,0.0,0.0,0.0,0.0,0.0
9.220252,0.0,0.0,0.0,0.0,0.0
9.2716336,0.0,0.0,0.0,0.0,0.0
9.3216794,0.0,0.0,0.0,0.0,0.0
9.3728664,0.0,0.0,0.0,0.0,0.0
9.4237204,0.0,0.0,0.0,0.0,0.0
9.4735029,0.3022222,0.08,0.0,0.0,0.4711111
9.524142,0.6888889,0.6644444,0.6044444,0.3266667,0.4333333
9.5755775,0.6577778,0.4288889,0.7288889,0.0822222,0.0
9.6261721,0.1,0.0666667,0.3666667,0.0,0.0
9.6767139,0.1,0.0777778,0.0866667,0.0,0.0
9.7271111,0.0,0.0,0.0,0.0,0.0
9.7776549,0.0,0.0,0.0,0.0,0.0
9.8275943,0.0,0.0,0.0,0.0,0.0
9.8783116,0.0,0.0,0.0,0.0,0.0
9.9297962,0.0,0.0,0.0,0.0,0.0
9.9795873,0.0,0.0,0.0,0.0,0.0
10.0307975,0.0,0.0,0.0,0.0,0.0
10.081506,0.0,0.0,0.0,0.0,0.0
10.1317379,0.0,0.0,0.0,0.0,0.0
10.1826663,0.0,0.0,0.0,0.0,0.0
10.2331336,0.0,0.0,0.0,0.0,0.0
10.2837143,0.0,0.0,0.0,0.0,0.0
10.3343222,0.0,0.0,0.0,0.0,0.0
10.3840444,0.0,0.0,0.0,0.0,0.0
10.4351025,0.0,0.0,0.0,0.0,0.0
10.485605,0.0,0.0,0.0,0.0,0.0
10.5363178,0.2311111,0.0,0.0,0.0,0.6377778
10.5873275,0.6133333,0.1755556,0.0,0.0,0.8511111
10.6371431,0.7266667,0.6711111,0.4,0.0711111,0.4844444
10.6878269,0.1733333,0.1022222,0.1533333,0.0,0.0666667
10.7386501,0.0,0.0,0.0,0.0,0.0
10.7897182,0.0,0.0,0.0,0.0,0.0
10.8402176,0.0,0.0,0.0,0.0,0.0
10.8909791,0.0,0.0,0.0,0.0,0.0
10.9402151,0.0,0.0,0.0,0.0,0.0
10.9919879,0.0,0.0,0.0,0.0,0.0
11.0418625,0.0,0.0,0.0,0.0,0.0
11.0928462,0.0,0.0,0.0,0.0,0.0
11.142916,0.0,0.0,0.0,0.0,0.0
11.1945539,0.0,0.0,0.0,0.0,0.0
11.2451358,0.0,0.0,0.0,0.0,0.0
11.2945986,0.0,0.0,0.0,0.0,0.0
11.3460016,0.0,0.0,0.0,0.0,0.0
11.3963175,0.0,0.0,0.0,0.0,0.0
11.4467232,0.0,0.0,0.0,0.0,0.0
11.4973888,0.0,0.0,0.0,0.0,0.0866667
11.5480692,0.5933333,0.5911111,0.5066667,0.5311111,0.3444445
11.598973,0.1244444,0.14,0.2177778,0.0733333,0.0
11.6498184,0.0,0.0,0.0,0.0,0.0
11.6996551,0.0,0.0,0.0,0.0,0.0
11.7505624,0.0,0.0,0.0,0.0,0.0
11.80158,0.0,0.0,0.0,0.0,0.0
11.8517222,0.0,0.0,0.0,0.0,0.0
11.901572,0.0,0.0,0.0,0.0,0.0
11.952528,0.0,0.0,0.0,0.0,0.0
12.003226,0.0,0.0,0.0,0.0,0.0
12.0534959,0.0,0.0,0.0,0.0,0.0
12.1045425,0.0,0.0,0.0,0.0,0.0
12.1552975,0.0,0.0,0.0,0.0,0.0
12.2051241,0.0,0.0,0.0,0.0,0.0
12.2561824,0.0,0.0,0.0,0.0,0.0
12.3068957,0.0,0.0,0.0,0.0,0.0
12.3574076,0.0,0.0,0.0,0.0,0.0
12.408143,0.0,0.0,0.0,0.0,0.0
12.4587576,0.0,0.0,0.0,0.0,0.3422222
12.5094764,0.5111111,0.5933333,0.4,0.6022222,0.3844444
12.5603299,0.0755556,0.0933333,0.1533333,0.0844444,0.0
12.6103249,0.0,0.0,0.0,0.0,0.0
12.6608572,0.0,0.0,0.0,0.0,0.0
12.7117116,0.0,0.0,0.0,0.0,0.0
12.7628212,0.0,0.0,0.0,0.0,0.0
12.8129394,0.0,0.0,0.0,0.0,0.0
12.8638277,0.0,0.0,0.0,0.0,0.0
12.9136124,0.0,0.0,0.0,0.0,0.0
12.9647694,0.0,0.0,0.0,0.0,0.0
13.0149992,0.0,0.0,0.0,0.0,0.0
13.0661399,0.0,0.0,0.0,0.0,0.0
13.1166422,0.0,0.0,0.0,0.0,0.0
13.1667683,0.0,0.0,0.0,0.0,0.0
13.2177985,0.5488889,0.4333333,0.0,0.0,0.76
13.268563,0.7177778,0.4888889,0.5933333,0.0,0.1777778
13.3185868,0.1044444,0.0644444,0.1733333,0.0,0.0
13.3698509,0.0,0.0,0.0,0.0,0.0
13.4196439,0.0,0.0,0.0,0.0,0.0
13.4700031,0.0,0.0,0.0,0.0,0.0
13.5216897,0.0,0.0,0.0,0.0,0.0
13.5715499,0.0,0.0,0.0,0.0,0.0
13.62203,0.0,0.0,0.0,0.0,0.0
13.6731009,0.0,0.0,0.0,0.0,0.0
13.7235105,0.0,0.0,0.0,0.0,0.0
13.77369,0.0,0.0,0.0,0.0,0.0
13.8246791,0.0,0.0,0.0,0.0,0.0
13.8750339,0.0,0.0,0.0,0.0,0.0
13.925616,0.0,0.0,0.0,0.0,0.0
13.9764102,0.0,0.0,0.0,0.0,0.0
14.0269306,0.0,0.0,0.0,0.0,0.0
14.0780394,0.0,0.0,0.0,0.0,0.0
14.1285388,0.0,0.0,0.0,0.0,0.2933333
14.1784739,0.5844445,0.5688889,0.3911111,0.2266667,0.3644444
14.2293246,0.0822222,0.0866667,0.1577778,0.0,0.0
14.2797332,0.0,0.0,0.0,0.0,0.0
14.3301399,0.0,0.0,0.0,0.0,0.0
14.3815267,0.0,0.0,0.0,0.0,0.0
14.432183,0.0,0.0,0.0,0.0,0.0
14.4819539,0.0,0.0,0.0,0.0,0.0
14.5329919,0.0,0.0,0.0,0.0,0.0
14.5831861,0.0,0.0,0.0,0.0,0.0
14.6341884,0.0,0.0,0.0,0.0,0.0
14.6846981,0.0,0.0,0.0,0.0,0.0
14.7349153,0.0,0.0,0.0,0.0,0.0
14.7860084,0.0,0.0,0.0,0.0,0.0
14.8360777,0.0,0.0,0.0,0.0,0.0
14.8867278,0.0,0.0,0.0,0.0,0.0
14.9375339,0.0,0.0,0.0,0.0,0.0
14.9878039,0.0,0.0,0.0,0.0,0.0
15.0380871,0.0,0.0,0.0,0.0,0.2555556
15.0896354,0.2244444,0.0888889,0.0,0.0,0.8
15.1401062,0.6622222,0.6111111,0.0,0.1133333,0.8688889
15.190104,0.7288889,0.7266667,0.3222222,0.2044444,0.5822222
15.2415743,0.48,0.5888889,0.6888889,0.1066667,0.0711111
15.2925878,0.0666667,0.0777778,0.52,0.0,0.0
15.3429291,0.0,0.0,0.0733333,0.0,0.0
15.3936055,0.0,0.0,0.0,0.0,0.0
15.4441991,0.0,0.0,0.0,0.0,0.0
15.4938288,0.0,0.0,0.0,0.0,0.0
15.545244,0.0,0.0,0.0,0.0,0.0
15.5956404,0.0,0.0,0.0,0.0,0.0
15.6457732,0.0,0.0,0.0,0.0,0.0
15.696358,0.0,0.0,0.0,0.0,0.0
15.7474613,0.0,0.0,0.0,0.0,0.0
15.798152,0.0,0.0,0.0,0.0,0.0
15.8483055,0.0,0.0,0.0,0.0,0.0
15.8991964,0.5733333,0.5688889,0.2955556,0.3977778,0.7733333
15.9499383,0.1688889,0.1688889,0.3177778,0.0822222,0.0977778
16.0005505,0.0,0.0,0.0,0.0,0.0
16.0503509,0.0,0.0,0.0,0.0,0.0
16.1018639,0.0,0.0,0.0,0.0,0.0
16.1520867,0.0,0.0,0.0,0.0,0.0
16.2023947,0.0,0.0,0.0,0.0,0.0
16.2527435,0.0,0.0,0.0,0.0,0.0
16.3036873,0.0,0.0,0.0,0.0,0.0
16.3544047,0.0,0.0,0.0,0.0,0.0
16.4050171,0.0,0.0,0.0,0.0,0.0
16.4553316,0.0,0.0,0.0,0.0,0.0
16.5058868,0.0,0.0,0.0,0.0,0.0
16.5562315,0.0,0.0,0.0,0.0,0.0
16.6067653,0.0,0.0,0.0,0.0,0.0
16.6580224,0.0,0.0,0.0,0.0,0.0
16.7087111,0.0,0.0,0.0,0.0,0.0
16.7587926,0.0,0.0,0.0,0.0,0.0
16.8089781,0.0,0.0,0.0,0.0,0.0
16.8604212,0.0,0.0,0.0,0.0,0.0
16.9101393,0.0,0.0,0.0,0.0,0.0
16.9602947,0.0,0.0,0.0,0.0,0.0
17.0120332,0.0,0.0,0.0,0.0,0.0
17.0627601,0.0,0.0,0.0,0.0,0.0
17.1126492,0.0,0.0,0.0,0.0,0.0
17.1638446,0.0,0.0,0.0,0.0,0.0
17.2145419,0.0,0.0,0.0,0.0,0.1555556
17.2645347,0.2577778,0.0,0.0,0.0,0.7555556
17.3157752,0.6777778,0.5444444,0.0,0.0,0.8644444
17.3658738,0.7311111,0.7155555,0.22,0.1244444,0.8777778
17.4172766,0.7377778,0.7377778,0.6733333,0.1511111,0.2822222
17.4674528,0.2,0.1933333,0.3711111,0.0,0.0
17.5184803,0.0,0.0,0.0,0.0,0.0
17.5683727,0.0,0.0,0.0,0.0,0.0
17.6192355,0.0,0.0,0.0,0.0,0.0
17.6697872,0.0,0.0,0.0,0.0,0.0
17.720211,0.0,0.0,0.0,0.0,0.0
17.7707081,0.0,0.0,0.0,0.0,0.0
17.8214397,0.0,0.0,0.0,0.0,0.0
17.8719599,0.0,0.0,0.0,0.0,0.0
17.9230485,0.0,0.0,0.0,0.0,0.0
17.9728568,0.0,0.0,0.0,0.0,0.0
18.0238698,0.0,0.0,0.0,0.0,0.0
18.0745888,0.0,0.0,0.0,0.0,0.0
18.1249087,0.0,0.0,0.0,0.0,0.0
18.1750917,0.0,0.0,0.0,0.0,0.0
18.2258353,0.0,0.0,0.0,0.0,0.0
18.2768669,0.0,0.0,0.0,0.0,0.0
18.3274159,0.0,0.0,0.0,0.0,0.0
18.3775251,0.0,0.0,0.0,0.0,0.2577778
18.4282434,0.0,0.0,0.0,0.0,0.7933334
18.4789734,0.2777778,0.4688889,0.0,0.2911111,0.8666667
18.5301776,0.6733333,0.7044445,0.2288889,0.6244444,0.8755556
18.5799677,0.3911111,0.3822222,0.6755555,0.16,0.1266667
18.6307724,0.0,0.0,0.1066667,0.0,0.0
18.6819022,0.0,0.0,0.0,0.0,0.0
18.7317481,0.0,0.0,0.0,0.0,0.0
18.7830722,0.0,0.0,0.0,0.0,0.0
18.833545,0.0,0.0,0.0,0.0,0.0
18.8835742,0.0,0.0,0.0,0.0,0.0
18.9341033,0.0,0.0,0.0,0.0,0.0
18.984875,0.0,0.0,0.0,0.0,0.0
19.0361857,0.0,0.0,0.0,0.0,0.0
19.0864458,0.0,0.0,0.0,0.0,0.0
19.1370797,0.0,0.0,0.0,0.0,0.0
19.1875103,0.0,0.0,0.0,0.0,0.0
19.2382555,0.0,0.0,0.0,0.0,0.0
19.2888129,0.0,0.0,0.0,0.0,0.0
19.3392098,0.0,0.0,0.0,0.0,0.0
19.3900616,0.0,0.0,0.0,0.0,0.0
19.4404044,0.0,0.0,0.0,0.0,0.0
19.4910164,0.0,0.0,0.0,0.0,0.0
19.5415652,0.0,0.0,0.0,0.0,0.0
19.5924089,0.0,0.0,0.0,0.0,0.0
19.6429863,0.0,0.0,0.0,0.0,0.0
19.6931033,0.0,0.0,0.0,0.0,0.0
19.7433662,0.0,0.0,0.0,0.0,0.0
19.7937386,0.0,0.0,0.0,0.0,0.0
19.844548,0.0,0.0,0.0,0.0,0.0
19.8949554,0.0,0.0,0.0,0.0,0.0
19.9462452,0.0,0.0,0.0,0.0,0.0
19.9961181,0.0,0.0,0.0,0.0,0.0
20.0475726,0.0,0.0,0.0,0.0,0.0
20.09782,0.0,0.0,0.0,0.0,0.1888889
20.1483026,0.3422222,0.08,0.0,0.0,0.7911111
20.1993814,0.6111111,0.3444445,0.0,0.0755556,0.8666667
20.2493587,0.72,0.6888889,0.3955556,0.2,0.8755556
20.3007703,0.3888889,0.3755555,0.6955556,0.0688889,0.1155556
20.3502893,0.0,0.0,0.0933333,0.0,0.0
20.4014149,0.0,0.0,0.0,0.0,0.0
20.4519813,0.0,0.0,0.0,0.0,0.0
20.5024376,0.0,0.0,0.0,0.0,0.0
20.5537729,0.0,0.0,0.0,0.0,0.0
20.6037986,0.0,0.0,0.0,0.0,0.0
20.6546612,0.0,0.0,0.0,0.0,0.0
20.7056108,0.0,0.0,0.0,0.0,0.0
20.7554653,0.0,0.0,0.0,0.0,0.0
20.8057258,0.0,0.0,0.0,0.0,0.0
20.8565695,0.0,0.0,0.0,0.0,0.0
20.9070675,0.0,0.0,0.0,0.0,0.0
20.9579031,0.0,0.0,0.0,0.0,0.0
21.0086122,0.0,0.0,0.0,0.0,0.0
21.0592029,0.0,0.0,0.0,0.0,0.0
21.1099467,0.0,0.0,0.0,0.0,0.0
21.160078,0.0,0.0,0.0,0.0,0.2177778
21.2106719,0.1844444,0.0,0.0,0.0,0.7933334
21.2619815,0.6533333,0.5822222,0.0,0.1088889,0.8644444
21.3121111,0.7133333,0.72,0.6,0.2377778,0.2777778
21.3632786,0.0933333,0.0955556,0.1777778,0.0,0.0
21.4136508,0.0,0.0,0.0,0.0,0.0
21.4636984,0.0,0.0,0.0,0.0,0.0
21.5146713,0.0,0.0,0.0,0.0,0.0
21.5657268,0.0,0.0,0.0,0.0,0.0
21.6156437,0.0,0.0,0.0,0.0,0.0
21.6659381,0.0,0.0,0.0,0.0,0.0
21.7166841,0.0,0.0,0.0,0.0,0.0
21.7677848,0.0,0.0,0.0,0.0,0.0
21.8179357,0.0,0.0,0.0,0.0,0.0
21.8690329,0.0,0.0,0.0,0.0,0.0
21.9189589,0.0,0.0,0.0,0.0,0.0
21.970247,0.0,0.0,0.0,0.0,0.0
22.0207143,0.0,0.0,0.0,0.0,0.3911111
22.0707872,0.1422222,0.0777778,0.0,0.0,0.8133333
22.1219726,0.66,0.6377778,0.14,0.3022222,0.8666667
22.1724205,0.5777778,0.7266667,0.6622222,0.2977778,0.1688889
22.2241085,0.0822222,0.0977778,0.4444444,0.0,0.0
22.2735825,0.0,0.0,0.0,0.0,0.0
22.3241501,0.0,0.0,0.0,0.0,0.0
22.3752244,0.0,0.0,0.0,0.0,0.0
22.425436,0.0,0.0,0.0,0.0,0.0
22.4758143,0.0,0.0,0.0,0.0,0.0
22.5262053,0.0,0.0,0.0,0.0,0.0
22.5767558,0.0,0.0,0.0,0.0,0.0
22.627836,0.0,0.0,0.0,0.0,0.0
22.6781201,0.0,0.0,0.0,0.0,0.0
22.7276514,0.0,0.0,0.0,0.0,0.0
22.7793834,0.0,0.0,0.0,0.0,0.0
22.8293083,0.0,0.0,0.0,0.0,0.0
22.880717,0.0,0.0,0.0,0.0,0.0
22.9306872,0.0,0.0,0.0,0.0,0.0
22.9816146,0.0,0.0,0.0,0.0,0.0666667
23.0319233,0.1022222,0.1022222,0.1022222,0.1088889,0.1111111
23.0826762,0.18,0.1866667,0.1844444,0.1955556,0.1955556
23.1336961,0.2244444,0.2288889,0.2266667,0.24,0.24
23.1846161,0.2022222,0.2022222,0.2022222,0.2133333,0.2177778
23.2348032,0.2044444,0.2088889,0.2066667,0.2177778,0.2222222
23.285063,0.24,0.2466667,0.2466667,0.2577778,0.2577778
23.3366342,0.2511111,0.26,0.2577778,0.2711111,0.2733333
23.3872931,0.26,0.2711111,0.2688889,0.2822222,0.2822222
23.4371417,0.2688889,0.2777778,0.2777778,0.2888889,0.2888889
23.4880061,0.2755556,0.2888889,0.2866667,0.3022222,0.3
23.5394475,0.2844445,0.2933333,0.2911111,0.3066667,0.3044444
23.5897,0.2866667,0.2977778,0.2955556,0.3111111,0.3088889
23.6407123,0.2888889,0.3,0.3,0.3133333,0.3088889
23.6916876,0.2933333,0.3066667,0.3044444,0.3177778,0.3155555
23.7419217,0.36,0.3377778,0.3022222,0.3377778,0.74
23.7921278,0.5933333,0.5377778,0.3044444,0.4244444,0.8577778
23.8428159,0.7177778,0.7133333,0.3377778,0.7,0.8733333
23.894315,0.7333333,0.7355555,0.6555555,0.7511111,0.8733333
23.9442406,0.7333333,0.7377778,0.7266667,0.6422222,0.4022222
23.9954631,0.3688889,0.3911111,0.6,0.38,0.34
24.0455203,0.3244444,0.3422222,0.3688889,0.3511111,0.3377778
24.0972733,0.3133333,0.3355556,0.3311111,0.3422222,0.3333333
24.1472433,0.3155555,0.3333333,0.3288889,0.3444445,0.3355556
24.1985126,0.3177778,0.3333333,0.3311111,0.3488889,0.3355556
24.2488585,0.3177778,0.3355556,0.3333333,0.3511111,0.3377778
24.3000641,0.32,0.3377778,0.3333333,0.3488889,0.34
24.3499472,0.32,0.3377778,0.3355556,0.3511111,0.34
24.4004264,0.3222222,0.3422222,0.3355556,0.3533333,0.3422222
24.4518096,0.3222222,0.3422222,0.3377778,0.3555556,0.3466667
24.5027449,0.3266667,0.3466667,0.3422222,0.3577778,0.3466667
24.5529332,0.3288889,0.3488889,0.3422222,0.3577778,0.3577778
24.6039186,0.4066667,0.3866667,0.34,0.3777778,0.7533333
24.6546156,0.62,0.5644444,0.34,0.4422222,0.86
24.7046742,0.72,0.7177778,0.4511111,0.7111111,0.8733333
24.7557182,0.7333333,0.7355555,0.7,0.5555556,0.48
24.8068297,0.4066667,0.3866667,0.5177778,0.36,0.3466667
24.8575897,0.2177778,0.2155555,0.2333333,0.2244444,0.2244444
24.9075365,0.0955556,0.0955556,0.1,0.0977778,0.1022222
24.9580824,0.0,0.0,0.0,0.0,0.0
25.0091422,0.0,0.0,0.0,0.0,0.0
25.0596094,0.0,0.0,0.0,0.0,0.0
25.1100872,0.0,0.0,0.0,0.0,0.0
25.1605742,0.0,0.0,0.0,0.0,0.0
25.2114944,0.0,0.0,0.0,0.0,0.0
25.2621958,0.0,0.0,0.0,0.0,0.0
25.3126299,0.0,0.0,0.0,0.0,0.0
25.363168,0.0,0.0,0.0,0.0,0.0
25.4139833,0.0,0.0,0.0,0.0,0.0
25.4639769,0.0,0.0,0.0,0.0,0.0
25.5153034,0.0,0.0,0.0,0.0,0.0
25.5658891,0.0,0.0,0.0,0.0,0.0
25.6164026,0.0,0.0,0.0,0.0,0.0
25.6665211,0.0,0.0,0.0,0.0,0.0
25.717288,0.0,0.0,0.0,0.0,0.0
25.7678947,0.0,0.0,0.0,0.0,0.0
25.8181531,0.0,0.0,0.0,0.0,0.0
25.8687367,0.0,0.0,0.0,0.0,0.0
25.9196219,0.0,0.0,0.0,0.0,0.0
