t,i
0.00000000,-4.277
0.00000500,-4.278
0.00001000,-4.255
0.00001500,-4.278
0.00002000,-4.253
0.00002500,-4.286
0.00003000,-4.302
0.00003500,-4.327
0.00004000,-4.337
0.00004500,-4.335
0.00005000,-4.329
0.00005500,-4.345
0.00006000,-4.356
0.00006500,-4.386
0.00007000,-4.391
0.00007500,-4.402
0.00008000,-4.422
0.00008500,-4.402
0.00009000,-4.413
0.00009500,-4.413
0.00010000,-4.422
0.00010500,-4.465
0.00011000,-4.484
0.00011500,-4.467
0.00012000,-4.479
0.00012500,-4.506
0.00013000,-4.502
0.00013500,-4.509
0.00014000,-4.501
0.00014500,-4.506
0.00015000,-4.537
0.00015500,-4.550
0.00016000,-4.532
0.00016500,-4.562
0.00017000,-4.575
0.00017500,-4.572
0.00018000,-4.590
0.00018500,-4.589
0.00019000,-4.571
0.00019500,-4.589
0.00020000,-4.614
0.00020500,-4.620
0.00021000,-4.615
0.00021500,-4.611
0.00022000,-4.642
0.00022500,-4.641
0.00023000,-4.644
0.00023500,-4.663
0.00024000,-4.690
0.00024500,-4.682
0.00025000,-4.678
0.00025500,-4.655
0.00026000,-4.696
0.00026500,-4.717
0.00027000,-4.718
0.00027500,-4.735
0.00028000,-4.743
0.00028500,-4.772
0.00029000,-4.780
0.00029500,-4.754
0.00030000,-4.767
0.00030500,-4.776
0.00031000,-4.778
0.00031500,-4.778
0.00032000,-4.820
0.00032500,-4.816
0.00033000,-4.802
0.00033500,-4.836
0.00034000,-4.826
0.00034500,-4.820
0.00035000,-4.859
0.00035500,-4.869
0.00036000,-4.870
0.00036500,-4.888
0.00037000,-4.903
0.00037500,-4.913
0.00038000,-4.911
0.00038500,-4.923
0.00039000,-4.906
0.00039500,-4.911
0.00040000,-4.929
0.00040500,-4.919
0.00041000,-4.927
0.00041500,-4.937
0.00042000,-4.940
0.00042500,-4.947
0.00043000,-4.977
0.00043500,-4.985
0.00044000,-4.999
0.00044500,-4.977
0.00045000,-4.987
0.00045500,-5.015
0.00046000,-4.995
0.00046500,-5.002
0.00047000,-5.038
0.00047500,-5.042
0.00048000,-5.075
0.00048500,-5.075
0.00049000,-5.065
0.00049500,-5.085
0.00050000,-5.091
0.00050500,-5.081
0.00051000,-5.113
0.00051500,-5.127
0.00052000,-5.149
0.00052500,-5.143
0.00053000,-5.145
0.00053500,-5.187
0.00054000,-5.197
0.00054500,-5.189
0.00055000,-5.205
0.00055500,-5.216
0.00056000,-5.180
0.00056500,-5.204
0.00057000,-5.209
0.00057500,-5.214
0.00058000,-5.226
0.00058500,-5.248
0.00059000,-5.234
0.00059500,-5.237
0.00060000,-5.230
0.00060500,-5.268
0.00061000,-5.302
0.00061500,-5.308
0.00062000,-5.306
0.00062500,-5.289
0.00063000,-5.321
0.00063500,-5.303
0.00064000,-5.318
0.00064500,-5.320
0.00065000,-5.330
0.00065500,-5.335
0.00066000,-5.345
0.00066500,-5.348
0.00067000,-5.366
0.00067500,-5.407
0.00068000,-5.394
0.00068500,-5.423
0.00069000,-5.415
0.00069500,-5.427
0.00070000,-5.437
0.00070500,-5.432
0.00071000,-5.408
0.00071500,-5.454
0.00072000,-5.460
0.00072500,-5.465
0.00073000,-5.479
0.00073500,-5.501
0.00074000,-5.502
0.00074500,-5.508
0.00075000,-5.544
0.00075500,-5.567
0.00076000,-5.574
0.00076500,-5.593
0.00077000,-5.598
0.00077500,-5.610
0.00078000,-5.604
0.00078500,-5.633
0.00079000,-5.636
0.00079500,-5.653
0.00080000,-5.646
0.00080500,-5.648
0.00081000,-5.669
0.00081500,-5.695
0.00082000,-5.706
0.00082500,-5.711
0.00083000,-5.709
0.00083500,-5.763
0.00084000,-5.782
0.00084500,-5.733
0.00085000,-5.737
0.00085500,-5.764
0.00086000,-5.784
0.00086500,-5.777
0.00087000,-5.813
0.00087500,-5.804
0.00088000,-5.805
0.00088500,-5.796
0.00089000,-5.821
0.00089500,-5.848
0.00090000,-5.850
0.00090500,-5.859
0.00091000,-5.855
0.00091500,-5.852
0.00092000,-5.848
0.00092500,-5.877
0.00093000,-5.879
0.00093500,-5.883
0.00094000,-5.889
0.00094500,-5.905
0.00095000,-5.918
0.00095500,-5.949
0.00096000,-5.938
0.00096500,-5.950
0.00097000,-5.974
0.00097500,-5.996
0.00098000,-6.008
0.00098500,-6.013
0.00099000,-6.019
0.00099500,-5.999
0.00100000,-5.999
0.00100500,-6.034
0.00101000,-6.037
0.00101500,-6.047
0.00102000,-6.090
0.00102500,-6.089
0.00103000,-6.091
0.00103500,-6.100
0.00104000,-6.123
0.00104500,-6.117
0.00105000,-6.147
0.00105500,-6.128
0.00106000,-6.139
0.00106500,-6.133
0.00107000,-6.151
0.00107500,-6.189
0.00108000,-6.214
0.00108500,-6.208
0.00109000,-6.181
0.00109500,-6.238
0.00110000,-6.227
0.00110500,-6.219
0.00111000,-6.219
0.00111500,-6.259
0.00112000,-6.278
0.00112500,-6.309
0.00113000,-6.312
0.00113500,-6.323
0.00114000,-6.319
0.00114500,-6.315
0.00115000,-6.340
0.00115500,-6.368
0.00116000,-6.370
0.00116500,-6.380
0.00117000,-6.384
0.00117500,-6.389
0.00118000,-6.390
0.00118500,-6.417
0.00119000,-6.400
0.00119500,-6.429
0.00120000,-6.416
0.00120500,-6.426
0.00121000,-6.436
0.00121500,-6.449
0.00122000,-6.485
0.00122500,-6.489
0.00123000,-6.493
0.00123500,-6.512
0.00124000,-6.502
0.00124500,-6.495
0.00125000,-6.487
0.00125500,-6.507
0.00126000,-6.538
0.00126500,-6.543
0.00127000,-6.572
0.00127500,-6.566
0.00128000,-6.582
0.00128500,-6.564
0.00129000,-6.581
0.00129500,-6.604
0.00130000,-6.621
0.00130500,-6.610
0.00131000,-6.632
0.00131500,-6.611
0.00132000,-6.632
0.00132500,-6.648
0.00133000,-6.668
0.00133500,-6.690
0.00134000,-6.686
0.00134500,-6.699
0.00135000,-6.735
0.00135500,-6.733
0.00136000,-6.721
0.00136500,-6.725
0.00137000,-6.732
0.00137500,-6.758
0.00138000,-6.752
0.00138500,-6.772
0.00139000,-6.796
0.00139500,-6.795
0.00140000,-6.795
0.00140500,-6.797
0.00141000,-6.820
0.00141500,-6.806
0.00142000,-6.823
0.00142500,-6.844
0.00143000,-6.833
0.00143500,-6.873
0.00144000,-6.865
0.00144500,-6.866
0.00145000,-6.880
0.00145500,-6.883
0.00146000,-6.894
0.00146500,-6.918
0.00147000,-6.922
0.00147500,-6.944
0.00148000,-6.963
0.00148500,-6.961
0.00149000,-6.964
0.00149500,-6.964
0.00150000,-6.977
0.00150500,-6.966
0.00151000,-6.958
0.00151500,-6.992
0.00152000,-7.029
0.00152500,-7.044
0.00153000,-7.043
0.00153500,-7.044
0.00154000,-7.071
0.00154500,-7.076
0.00155000,-7.064
0.00155500,-7.073
0.00156000,-7.069
0.00156500,-7.083
0.00157000,-7.141
0.00157500,-7.146
0.00158000,-7.149
0.00158500,-7.145
0.00159000,-7.140
0.00159500,-7.125
0.00160000,-7.129
0.00160500,-7.169
0.00161000,-7.171
0.00161500,-7.182
0.00162000,-7.222
0.00162500,-7.246
0.00163000,-7.240
0.00163500,-7.260
0.00164000,-7.269
0.00164500,-7.261
0.00165000,-7.284
0.00165500,-7.274
0.00166000,-7.287
0.00166500,-7.301
0.00167000,-7.315
0.00167500,-7.322
0.00168000,-7.348
0.00168500,-7.356
0.00169000,-7.364
0.00169500,-7.378
0.00170000,-7.384
0.00170500,-7.391
0.00171000,-7.383
0.00171500,-7.400
0.00172000,-7.416
0.00172500,-7.442
0.00173000,-7.467
0.00173500,-7.465
0.00174000,-7.459
0.00174500,-7.461
0.00175000,-7.481
0.00175500,-7.492
0.00176000,-7.505
0.00176500,-7.524
0.00177000,-7.512
0.00177500,-7.514
0.00178000,-7.530
0.00178500,-7.550
0.00179000,-7.556
0.00179500,-7.555
0.00180000,-7.562
0.00180500,-7.588
0.00181000,-7.589
0.00181500,-7.590
0.00182000,-7.622
0.00182500,-7.600
0.00183000,-7.597
0.00183500,-7.627
0.00184000,-7.652
0.00184500,-7.669
0.00185000,-7.664
0.00185500,-7.660
0.00186000,-7.668
0.00186500,-7.681
0.00187000,-7.690
0.00187500,-7.679
0.00188000,-7.719
0.00188500,-7.722
0.00189000,-7.730
0.00189500,-7.736
0.00190000,-7.736
0.00190500,-7.764
0.00191000,-7.791
0.00191500,-7.783
0.00192000,-7.789
0.00192500,-7.794
0.00193000,-7.818
0.00193500,-7.836
0.00194000,-7.834
0.00194500,-7.849
0.00195000,-7.834
0.00195500,-7.838
0.00196000,-7.870
0.00196500,-7.873
0.00197000,-7.883
0.00197500,-7.932
0.00198000,-7.939
0.00198500,-7.939
0.00199000,-7.957
0.00199500,-7.955
0.00200000,-7.926
0.00200500,-7.956
0.00201000,-7.964
0.00201500,-7.976
0.00202000,-7.971
0.00202500,-7.984
0.00203000,-8.003
0.00203500,-7.978
0.00204000,-7.988
0.00204500,-7.999
0.00205000,-8.002
0.00205500,-8.048
0.00206000,-8.048
0.00206500,-8.030
0.00207000,-8.033
0.00207500,-8.041
0.00208000,-8.064
0.00208500,-8.048
0.00209000,-8.088
0.00209500,-8.114
0.00210000,-8.118
0.00210500,-8.106
0.00211000,-8.123
0.00211500,-8.119
0.00212000,-8.120
0.00212500,-8.117
0.00213000,-8.108
0.00213500,-8.137
0.00214000,-8.134
0.00214500,-8.156
0.00215000,-8.172
0.00215500,-8.159
0.00216000,-8.198
0.00216500,-8.192
0.00217000,-8.219
0.00217500,-8.191
0.00218000,-8.228
0.00218500,-8.255
0.00219000,-8.238
0.00219500,-8.218
0.00220000,-8.250
0.00220500,-8.256
0.00221000,-8.251
0.00221500,-8.253
0.00222000,-8.285
0.00222500,-8.257
0.00223000,-8.273
0.00223500,-8.299
0.00224000,-8.302
0.00224500,-8.319
0.00225000,-8.332
0.00225500,-8.325
0.00226000,-8.342
0.00226500,-8.346
0.00227000,-8.350
0.00227500,-8.358
0.00228000,-8.374
0.00228500,-8.369
0.00229000,-8.378
0.00229500,-8.387
0.00230000,-8.375
0.00230500,-8.386
0.00231000,-8.390
0.00231500,-8.421
0.00232000,-8.434
0.00232500,-8.457
0.00233000,-8.452
0.00233500,-8.473
0.00234000,-8.442
0.00234500,-8.431
0.00235000,-8.467
0.00235500,-8.459
0.00236000,-8.459
0.00236500,-8.486
0.00237000,-8.484
0.00237500,-8.506
0.00238000,-8.504
0.00238500,-8.499
0.00239000,-8.504
0.00239500,-8.501
0.00240000,-8.501
0.00240500,-8.528
0.00241000,-8.521
0.00241500,-8.532
0.00242000,-8.546
0.00242500,-8.550
0.00243000,-8.547
0.00243500,-8.544
0.00244000,-8.560
0.00244500,-8.562
0.00245000,-8.565
0.00245500,-8.534
0.00246000,-8.551
0.00246500,-8.570
0.00247000,-8.578
0.00247500,-8.572
0.00248000,-8.590
0.00248500,-8.602
0.00249000,-8.596
0.00249500,-8.600
0.00250000,-8.582
0.00250500,-8.618
0.00251000,-8.589
0.00251500,-8.575
0.00252000,-8.580
0.00252500,-8.598
0.00253000,-8.624
0.00253500,-8.633
0.00254000,-8.635
0.00254500,-8.633
0.00255000,-8.648
0.00255500,-8.634
0.00256000,-8.605
0.00256500,-8.626
0.00257000,-8.622
0.00257500,-8.632
0.00258000,-8.625
0.00258500,-8.649
0.00259000,-8.644
0.00259500,-8.638
0.00260000,-8.652
0.00260500,-8.651
0.00261000,-8.648
0.00261500,-8.649
0.00262000,-8.654
0.00262500,-8.661
0.00263000,-8.669
0.00263500,-8.665
0.00264000,-8.658
0.00264500,-8.667
0.00265000,-8.668
0.00265500,-8.687
0.00266000,-8.654
0.00266500,-8.677
0.00267000,-8.673
0.00267500,-8.653
0.00268000,-8.663
0.00268500,-8.691
0.00269000,-8.691
0.00269500,-8.685
0.00270000,-8.703
0.00270500,-8.689
0.00271000,-8.703
0.00271500,-8.731
0.00272000,-8.714
0.00272500,-8.747
0.00273000,-8.735
0.00273500,-8.741
0.00274000,-8.743
0.00274500,-8.760
0.00275000,-8.748
0.00275500,-8.753
0.00276000,-8.756
0.00276500,-8.751
0.00277000,-8.739
0.00277500,-8.731
0.00278000,-8.768
0.00278500,-8.755
0.00279000,-8.758
0.00279500,-8.766
0.00280000,-8.784
0.00280500,-8.781
0.00281000,-8.767
0.00281500,-8.781
0.00282000,-8.794
0.00282500,-8.788
0.00283000,-8.779
0.00283500,-8.799
0.00284000,-8.793
0.00284500,-8.812
0.00285000,-8.797
0.00285500,-8.782
0.00286000,-8.808
0.00286500,-8.786
0.00287000,-8.780
0.00287500,-8.774
0.00288000,-8.749
0.00288500,-8.768
0.00289000,-8.778
0.00289500,-8.791
0.00290000,-8.801
0.00290500,-8.799
0.00291000,-8.786
0.00291500,-8.797
0.00292000,-8.769
0.00292500,-8.783
0.00293000,-8.775
0.00293500,-8.800
0.00294000,-8.780
0.00294500,-8.784
0.00295000,-8.777
0.00295500,-8.787
0.00296000,-8.790
0.00296500,-8.790
0.00297000,-8.786
0.00297500,-8.792
0.00298000,-8.765
0.00298500,-8.791
0.00299000,-8.789
0.00299500,-8.795
0.00300000,-8.786
0.00300500,-8.762
0.00301000,-8.765
0.00301500,-8.794
0.00302000,-8.818
0.00302500,-8.782
0.00303000,-8.823
0.00303500,-8.806
0.00304000,-8.804
0.00304500,-8.799
0.00305000,-8.795
0.00305500,-8.790
0.00306000,-8.800
0.00306500,-8.812
0.00307000,-8.821
0.00307500,-8.816
0.00308000,-8.816
0.00308500,-8.818
0.00309000,-8.818
0.00309500,-8.825
0.00310000,-8.823
0.00310500,-8.797
0.00311000,-8.806
0.00311500,-8.819
0.00312000,-8.823
0.00312500,-8.834
0.00313000,-8.835
0.00313500,-8.818
0.00314000,-8.815
0.00314500,-8.825
0.00315000,-8.819
0.00315500,-8.836
0.00316000,-8.852
0.00316500,-8.828
0.00317000,-8.831
0.00317500,-8.840
0.00318000,-8.820
0.00318500,-8.812
0.00319000,-8.822
0.00319500,-8.843
0.00320000,-8.822
0.00320500,-8.844
0.00321000,-8.842
0.00321500,-8.829
0.00322000,-8.836
0.00322500,-8.831
0.00323000,-8.834
0.00323500,-8.833
0.00324000,-8.809
0.00324500,-8.837
0.00325000,-8.835
