t,i
0.00000000,0.433
0.00000500,0.418
0.00001000,0.396
0.00001500,0.358
0.00002000,0.338
0.00002500,0.313
0.00003000,0.285
0.00003500,0.260
0.00004000,0.242
0.00004500,0.190
0.00005000,0.192
0.00005500,0.170
0.00006000,0.130
0.00006500,0.143
0.00007000,0.109
0.00007500,0.082
0.00008000,0.038
0.00008500,0.026
0.00009000,-0.008
0.00009500,0.004
0.00010000,-0.072
0.00010500,-0.067
0.00011000,-0.072
0.00011500,-0.083
0.00012000,-0.103
0.00012500,-0.113
0.00013000,-0.127
0.00013500,-0.143
0.00014000,-0.167
0.00014500,-0.189
0.00015000,-0.223
0.00015500,-0.243
0.00016000,-0.253
0.00016500,-0.257
0.00017000,-0.297
0.00017500,-0.301
0.00018000,-0.344
0.00018500,-0.357
0.00019000,-0.380
0.00019500,-0.414
0.00020000,-0.418
0.00020500,-0.450
0.00021000,-0.464
0.00021500,-0.475
0.00022000,-0.488
0.00022500,-0.497
0.00023000,-0.526
0.00023500,-0.538
0.00024000,-0.549
0.00024500,-0.571
0.00025000,-0.590
0.00025500,-0.629
0.00026000,-0.650
0.00026500,-0.660
0.00027000,-0.666
0.00027500,-0.709
0.00028000,-0.732
0.00028500,-0.738
0.00029000,-0.794
0.00029500,-0.814
0.00030000,-0.800
0.00030500,-0.832
0.00031000,-0.862
0.00031500,-0.865
0.00032000,-0.875
0.00032500,-0.912
0.00033000,-0.947
0.00033500,-0.978
0.00034000,-0.992
0.00034500,-1.004
0.00035000,-1.023
0.00035500,-1.053
0.00036000,-1.068
0.00036500,-1.091
0.00037000,-1.150
0.00037500,-1.122
0.00038000,-1.126
0.00038500,-1.164
0.00039000,-1.185
0.00039500,-1.190
0.00040000,-1.222
0.00040500,-1.264
0.00041000,-1.271
0.00041500,-1.292
0.00042000,-1.311
0.00042500,-1.339
0.00043000,-1.375
0.00043500,-1.392
0.00044000,-1.424
0.00044500,-1.414
0.00045000,-1.450
0.00045500,-1.459
0.00046000,-1.493
0.00046500,-1.512
0.00047000,-1.554
0.00047500,-1.542
0.00048000,-1.531
0.00048500,-1.555
0.00049000,-1.584
0.00049500,-1.610
0.00050000,-1.630
0.00050500,-1.670
0.00051000,-1.662
0.00051500,-1.677
0.00052000,-1.709
0.00052500,-1.740
0.00053000,-1.737
