Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,7.325814185,0.661592165,-7.98740635,-18.31892395,64.53219679,-46.21327284
0.00025,6.901906721,1.344475323,-8.246382044,-22.95023346,65.69546794,-42.74523448
0.0005,6.440284393,2.048090915,-8.488375307,-27.78012848,65.9445789,-38.16445042
0.00075,5.938297248,2.741974867,-8.680272115,-32.44283295,65.722956,-33.28012306
0.001,5.395905456,3.414703615,-8.810609071,-36.77363205,65.14327135,-28.3696393
0.00125,4.814783008,4.059508318,-8.874291326,-40.68088913,64.24807856,-23.56718943
0.0015,4.238235455,4.676387952,-8.914623407,-45.21466827,63.26286011,-18.04819184
0.00175,3.572080458,5.285228648,-8.857309106,-47.95776367,61.02415384,-13.06639017
0.002,2.966440278,5.836951741,-8.803392018,-52.38449478,59.47562574,-7.091130959
0.00225,2.293586733,6.349325266,-8.642911999,-55.1880188,57.26383015,-2.075811352
0.0025,1.600678008,6.832506085,-8.433184093,-57.56544876,54.46806976,3.097378998
0.00275,0.901210298,7.25983686,-8.161047159,-59.56873703,51.619924,7.948813026
0.003,0.191483028,7.666435515,-7.857918543,-61.25421143,47.96661789,13.28759354
0.00325,-0.450632551,7.980797972,-7.530165421,-64.03800964,45.37375752,18.66425213
0.0035,-1.145891674,8.273584483,-7.127692809,-65.17599487,41.57501465,23.60098022
0.00375,-1.845143796,8.516021089,-6.670877293,-65.62493134,37.42660861,28.19832273
0.004,-2.50933936,8.705569192,-6.196229833,-66.28610229,33.23007956,33.05602274
0.00425,-3.177108916,8.843500559,-5.666391644,-66.05583191,28.64999622,37.40583569
0.0045,-3.830135714,8.94715915,-5.117023436,-65.43714142,23.47333558,41.96380584
0.00475,-4.465184215,8.970006886,-4.504822671,-64.07270813,18.59044776,45.48226037
0.005,-5.078726959,8.950121449,-3.871394489,-62.24083328,13.31285517,48.92797811
0.00525,-5.630063228,8.871424978,-3.241361749,-60.8044281,8.248886201,52.5555419
0.0055,-6.12512323,8.737302086,-2.612178856,-59.55873489,3.307032579,56.25170231
0.00575,-6.614925663,8.527021653,-1.91209599,-56.93494797,-1.472018352,58.40696632
0.006,-7.061948,8.287546646,-1.225598646,-54.18411255,-6.663149065,60.84726161
0.00625,-7.442886091,8.005761854,-0.562875763,-51.75784683,-11.81425547,63.5721023
0.0065,-7.764177019,7.661358485,0.102818535,-49.28446579,-16.54376271,65.8282285
0.00675,-8.10208594,7.299184728,0.802901212,-45.03643799,-22.20644765,67.24288564
0.007,-8.34045398,6.870584416,1.469869564,-41.6477356,-26.97074499,68.61848059
0.00725,-8.528146359,6.362864233,2.165282126,-37.71691895,-30.88003915,68.59695809
0.0075,-8.692135434,5.834412232,2.857723202,-32.9344368,-35.15349729,68.08793409
0.00775,-8.80950139,5.283536427,3.525964963,-27.86086845,-39.51537886,67.37624732
0.008,-8.870544778,4.691196851,4.179347927,-22.59643745,-43.45101638,66.04745383
0.00825,-8.865474133,4.064585393,4.800888739,-17.44898605,-46.93017312,64.37915917
0.0085,-8.798422196,3.437551399,5.360870797,-12.56764126,-50.52868009,63.09632135
0.00875,-8.672525462,2.761014126,5.911511336,-7.522825718,-53.24833408,60.7711598
0.009,-8.469854803,2.064591606,6.405263197,-3.028076887,-55.40760743,58.43568432
0.00925,-8.27513901,1.400747818,6.874391192,2.725453138,-58.52243164,55.79697851
0.0095,-8.024048432,0.71024842,7.313800012,8.463820457,-60.90423155,52.44041109
0.00975,-7.703655513,0.049366521,7.654288992,13.38492966,-63.4121403,50.02721065
0.01,-7.346400402,-0.633093858,7.97949426,18.66267204,-65.21846503,46.55579298
0.01025,-6.922586098,-1.343479125,8.266065223,23.50580978,-65.86892103,42.36311125
0.0105,-6.431289893,-2.059787241,8.491077134,27.65361214,-65.65662138,38.00300925
0.01075,-5.923359536,-2.75367128,8.677030815,32.15514374,-65.3849805,33.22983676
0.011,-5.372067352,-3.431053994,8.803121347,36.27879333,-64.6454967,28.36670336
0.01125,-4.821918326,-4.070357999,8.892276325,40.95145798,-64.07599043,23.12453245
0.0115,-4.220772134,-4.6944307,8.915202835,44.89025879,-62.76771607,17.87745728
0.01175,-3.57241647,-5.293963708,8.866380179,48.02504349,-60.82947363,12.80443015
0.012,-2.944222112,-5.830454318,8.77467643,51.74249268,-59.39991882,7.657426149
0.01225,-2.251057036,-6.362290206,8.613347242,54.14408875,-56.67141202,2.527323278
0.0125,-1.592498276,-6.834047722,8.426545998,57.32567978,-54.3424733,-2.983206475
0.01275,-0.894321466,-7.266455516,8.160776982,59.39603806,-51.40885112,-7.987186935
0.013,-0.198996548,-7.663746536,7.862743084,61.38871765,-48.03828465,-13.35043301
0.01325,0.462202538,-7.98445642,7.522253883,63.71799469,-45.18756799,-18.5304267
0.0135,1.140492891,-8.273009928,7.132517037,65.2671051,-41.59570586,-23.67139924
0.01375,1.810915418,-8.504023174,6.693107755,66.39298248,-37.87959239,-28.51339009
0.014,2.486111709,-8.704572514,6.218460805,66.85702515,-33.39949002,-33.45753513
0.01425,3.165331893,-8.84588823,5.680556337,66.35759735,-28.67260911,-37.68498825
0.0145,3.835370111,-8.941085623,5.105715512,65.23175812,-23.53155688,-41.70020123
0.01475,4.421104804,-8.982971809,4.561867005,65.30493927,-18.65426169,-46.65067758
0.015,5.039793194,-8.948702255,3.90890906,63.24582291,-13.60723814,-49.63858476
0.01525,5.619991127,-8.871697066,3.251705939,61.07328033,-8.297925181,-52.77535515
0.0155,6.143940011,-8.732074024,2.588134013,59.02730942,-3.24624038,-55.78106904
