spi_time,die_temp_filtered,dqCommand_combined,outputSpeed_rpm
0.0,0.2438016528925619,1.0,0.0004607233356369
10.0,0.2438016528925619,1.0,0.0004607233356369
20.0,0.5950413223140498,0.6858046835140492,0.6109191430545957
30.0,0.6528925619834713,0.686799623994272,0.6106887813867772
40.0,0.6528925619834713,0.6843106146281388,0.6106887813867772
50.0,0.669421487603306,0.6858046835140492,0.6095369730476848
60.0,0.669421487603306,0.6868469453435786,0.6116102280580511
70.0,0.669421487603306,0.685946231459251,0.6106887813867772
80.0,0.6611570247933884,0.6646007989519224,0.6334945865008063
90.0,0.6611570247933884,0.6676451215502786,0.6341856715042616
100.0,0.669421487603306,0.666542857162709,0.6337249481686247
110.0,0.669421487603306,0.6658844914669267,0.6344160331720802
120.0,0.669421487603306,0.6633321613243736,0.6341856715042616
130.0,0.6611570247933884,0.6676451215502786,0.6337249481686247
140.0,0.6611570247933884,0.6500492056718918,0.6558396682791984
150.0,0.6611570247933884,0.6518780288220997,0.65860400829302
160.0,0.6611570247933884,0.6504378047876641,0.6576825616217461
170.0,0.6611570247933884,0.6506029249729502,0.6576825616217461
180.0,0.6611570247933884,0.6511965049196757,0.6560700299470168
190.0,0.669421487603306,0.6491242198833739,0.6569914766182907
200.0,0.669421487603306,0.6412851096353275,0.6814098134070491
210.0,0.6611570247933884,0.6397268780406267,0.6791061967288643
220.0,0.669421487603306,0.6403216285847196,0.6800276434001382
230.0,0.669421487603306,0.6407710757421777,0.6800276434001382
240.0,0.669421487603306,0.6403216285847196,0.6788758350610459
250.0,0.6611570247933884,0.6406059860555099,0.6791061967288643
260.0,0.6611570247933884,0.6381630113092975,0.7028334485141672
270.0,0.6611570247933884,0.6381250851999742,0.7032941718498041
280.0,0.669421487603306,0.6371362357626984,0.7032941718498041
290.0,0.6818181818181821,0.6381250851999742,0.7026030868463488
300.0,0.6818181818181821,0.6370521190667379,0.7023727251785303
310.0,0.669421487603306,0.6375598412531123,0.7028334485141672
320.0,0.6818181818181821,0.6386687859924043,0.6929278967979728
330.0,0.6611570247933884,0.6383062032066835,0.691545726791062
340.0,0.6818181818181821,0.6386860047116232,0.6924671734623359
350.0,0.6818181818181821,0.6386687859924043,0.691545726791062
360.0,0.6818181818181821,0.6377379875765379,0.6901635567841511
370.0,0.6900826446280992,0.6390679920391147,0.691545726791062
380.0,0.6818181818181821,0.6414903881418151,0.6802580050679566
390.0,0.6900826446280992,0.6406059860555099,0.6786454733932273
400.0,0.6818181818181821,0.6414903881418151,0.6797972817323197
410.0,0.6818181818181821,0.6413507255616089,0.6807187284035936
420.0,0.6818181818181821,0.6412851096353275,0.6793365583966828
430.0,0.6983471074380168,0.6408317640036862,0.6800276434001382
440.0,0.6818181818181821,0.645983640054288,0.6687399216770329
450.0,0.6900826446280992,0.6460228230622926,0.6692006450126698
460.0,0.6900826446280992,0.6455155224260363,0.6692006450126698
470.0,0.6900826446280992,0.6452741336897272,0.6680488366735775
480.0,0.6983471074380168,0.6452596074724288,0.6671273900023036
490.0,0.6900826446280992,0.6445154640563338,0.6678184750057591
500.0,0.6900826446280992,0.6504106854758042,0.6579129232895646
510.0,0.6900826446280992,0.6491242198833739,0.6546878599401059
520.0,0.6900826446280992,0.6506363197093721,0.6565307532826538
530.0,0.6983471074380168,0.6488207008948628,0.6569914766182907
