t,i
0.00000000,7.418
0.00000500,7.415
0.00001000,7.405
0.00001500,7.400
0.00002000,7.365
0.00002500,7.347
0.00003000,7.330
0.00003500,7.312
0.00004000,7.321
0.00004500,7.295
0.00005000,7.271
0.00005500,7.252
0.00006000,7.264
0.00006500,7.250
0.00007000,7.214
0.00007500,7.206
0.00008000,7.147
0.00008500,7.150
0.00009000,7.110
0.00009500,7.081
0.00010000,7.082
0.00010500,7.067
0.00011000,7.044
0.00011500,7.031
0.00012000,7.004
0.00012500,6.983
0.00013000,6.967
0.00013500,6.943
0.00014000,6.919
0.00014500,6.916
0.00015000,6.912
0.00015500,6.873
0.00016000,6.856
0.00016500,6.836
0.00017000,6.796
0.00017500,6.807
0.00018000,6.766
0.00018500,6.753
0.00019000,6.719
0.00019500,6.735
0.00020000,6.714
0.00020500,6.688
0.00021000,6.669
0.00021500,6.640
0.00022000,6.627
0.00022500,6.604
0.00023000,6.573
0.00023500,6.575
0.00024000,6.573
0.00024500,6.554
0.00025000,6.525
0.00025500,6.489
0.00026000,6.484
0.00026500,6.473
0.00027000,6.450
0.00027500,6.431
0.00028000,6.411
0.00028500,6.383
0.00029000,6.365
0.00029500,6.347
0.00030000,6.331
0.00030500,6.333
0.00031000,6.305
0.00031500,6.285
0.00032000,6.261
0.00032500,6.236
0.00033000,6.220
0.00033500,6.201
0.00034000,6.189
0.00034500,6.162
0.00035000,6.154
0.00035500,6.151
0.00036000,6.119
0.00036500,6.103
0.00037000,6.083
0.00037500,6.079
0.00038000,6.046
0.00038500,6.040
0.00039000,6.022
0.00039500,5.992
0.00040000,5.988
0.00040500,5.974
0.00041000,5.964
0.00041500,5.942
0.00042000,5.927
0.00042500,5.932
0.00043000,5.884
0.00043500,5.867
0.00044000,5.863
0.00044500,5.826
0.00045000,5.835
0.00045500,5.805
0.00046000,5.778
0.00046500,5.771
0.00047000,5.776
0.00047500,5.738
0.00048000,5.722
0.00048500,5.683
0.00049000,5.669
0.00049500,5.675
0.00050000,5.612
0.00050500,5.610
0.00051000,5.607
0.00051500,5.583
0.00052000,5.561
0.00052500,5.557
0.00053000,5.542
0.00053500,5.496
0.00054000,5.457
0.00054500,5.453
0.00055000,5.432
0.00055500,5.403
0.00056000,5.403
0.00056500,5.400
0.00057000,5.371
0.00057500,5.349
0.00058000,5.343
0.00058500,5.314
0.00059000,5.320
0.00059500,5.293
0.00060000,5.272
0.00060500,5.272
0.00061000,5.256
0.00061500,5.243
0.00062000,5.228
0.00062500,5.172
0.00063000,5.156
0.00063500,5.166
0.00064000,5.129
0.00064500,5.111
0.00065000,5.099
0.00065500,5.094
0.00066000,5.066
0.00066500,5.032
0.00067000,5.018
0.00067500,5.002
0.00068000,4.974
0.00068500,4.968
0.00069000,4.969
0.00069500,4.927
0.00070000,4.906
0.00070500,4.897
0.00071000,4.879
0.00071500,4.867
0.00072000,4.858
0.00072500,4.844
0.00073000,4.833
0.00073500,4.811
0.00074000,4.803
0.00074500,4.795
0.00075000,4.789
0.00075500,4.758
0.00076000,4.739
0.00076500,4.737
0.00077000,4.712
0.00077500,4.684
0.00078000,4.685
0.00078500,4.665
0.00079000,4.666
0.00079500,4.652
0.00080000,4.605
0.00080500,4.581
0.00081000,4.567
0.00081500,4.572
0.00082000,4.547
0.00082500,4.544
0.00083000,4.520
0.00083500,4.493
0.00084000,4.487
0.00084500,4.442
0.00085000,4.433
0.00085500,4.428
0.00086000,4.424
0.00086500,4.408
0.00087000,4.396
0.00087500,4.399
0.00088000,4.359
0.00088500,4.352
0.00089000,4.338
0.00089500,4.305
0.00090000,4.305
0.00090500,4.280
0.00091000,4.276
0.00091500,4.267
0.00092000,4.243
0.00092500,4.233
0.00093000,4.228
0.00093500,4.218
0.00094000,4.207
0.00094500,4.160
0.00095000,4.160
0.00095500,4.187
0.00096000,4.151
0.00096500,4.121
0.00097000,4.119
0.00097500,4.101
0.00098000,4.079
0.00098500,4.063
0.00099000,4.063
0.00099500,4.052
0.00100000,4.032
0.00100500,4.023
0.00101000,4.026
0.00101500,4.006
0.00102000,3.985
0.00102500,3.972
0.00103000,3.958
0.00103500,3.942
0.00104000,3.924
0.00104500,3.919
0.00105000,3.884
0.00105500,3.893
0.00106000,3.866
0.00106500,3.879
0.00107000,3.855
0.00107500,3.839
0.00108000,3.827
0.00108500,3.800
0.00109000,3.810
0.00109500,3.795
0.00110000,3.777
0.00110500,3.745
0.00111000,3.721
0.00111500,3.719
0.00112000,3.676
0.00112500,3.695
0.00113000,3.659
0.00113500,3.661
0.00114000,3.653
0.00114500,3.634
0.00115000,3.613
0.00115500,3.591
0.00116000,3.592
0.00116500,3.585
0.00117000,3.560
0.00117500,3.564
0.00118000,3.567
0.00118500,3.521
0.00119000,3.503
0.00119500,3.496
0.00120000,3.451
0.00120500,3.445
0.00121000,3.415
0.00121500,3.421
0.00122000,3.386
0.00122500,3.392
0.00123000,3.394
0.00123500,3.378
0.00124000,3.363
0.00124500,3.347
0.00125000,3.331
0.00125500,3.312
0.00126000,3.310
0.00126500,3.291
0.00127000,3.270
0.00127500,3.281
0.00128000,3.250
0.00128500,3.267
0.00129000,3.244
0.00129500,3.207
0.00130000,3.167
0.00130500,3.183
0.00131000,3.155
0.00131500,3.139
0.00132000,3.135
0.00132500,3.159
0.00133000,3.106
0.00133500,3.093
0.00134000,3.067
0.00134500,3.062
0.00135000,3.041
0.00135500,3.045
0.00136000,3.032
0.00136500,3.030
0.00137000,2.978
0.00137500,2.972
0.00138000,2.965
0.00138500,2.957
0.00139000,2.964
0.00139500,2.941
0.00140000,2.934
0.00140500,2.901
0.00141000,2.881
0.00141500,2.885
0.00142000,2.873
0.00142500,2.867
0.00143000,2.848
0.00143500,2.824
0.00144000,2.804
0.00144500,2.808
0.00145000,2.788
0.00145500,2.776
0.00146000,2.791
0.00146500,2.772
0.00147000,2.728
0.00147500,2.703
0.00148000,2.693
0.00148500,2.691
0.00149000,2.685
0.00149500,2.685
0.00150000,2.641
0.00150500,2.625
0.00151000,2.607
0.00151500,2.608
0.00152000,2.586
0.00152500,2.583
0.00153000,2.581
0.00153500,2.569
0.00154000,2.549
0.00154500,2.514
0.00155000,2.525
0.00155500,2.483
0.00156000,2.463
0.00156500,2.440
0.00157000,2.403
0.00157500,2.393
0.00158000,2.379
0.00158500,2.376
0.00159000,2.382
0.00159500,2.350
0.00160000,2.341
0.00160500,2.335
0.00161000,2.308
0.00161500,2.296
0.00162000,2.255
0.00162500,2.243
0.00163000,2.232
0.00163500,2.218
0.00164000,2.216
0.00164500,2.187
0.00165000,2.176
0.00165500,2.144
0.00166000,2.155
0.00166500,2.137
0.00167000,2.127
0.00167500,2.075
0.00168000,2.070
0.00168500,2.053
0.00169000,2.004
0.00169500,1.986
0.00170000,1.981
0.00170500,1.976
0.00171000,1.977
0.00171500,1.912
0.00172000,1.901
0.00172500,1.895
0.00173000,1.882
0.00173500,1.872
0.00174000,1.842
0.00174500,1.838
0.00175000,1.829
0.00175500,1.790
0.00176000,1.779
0.00176500,1.741
0.00177000,1.756
0.00177500,1.731
0.00178000,1.702
0.00178500,1.697
0.00179000,1.686
0.00179500,1.652
0.00180000,1.651
0.00180500,1.636
0.00181000,1.617
0.00181500,1.603
0.00182000,1.608
0.00182500,1.568
0.00183000,1.565
0.00183500,1.519
0.00184000,1.509
0.00184500,1.493
0.00185000,1.465
0.00185500,1.447
0.00186000,1.443
0.00186500,1.436
0.00187000,1.416
0.00187500,1.396
0.00188000,1.362
0.00188500,1.354
