t,i
0.00000000,-15.467
0.00000500,-15.483
0.00001000,-15.506
0.00001500,-15.541
0.00002000,-15.563
0.00002500,-15.586
0.00003000,-15.620
0.00003500,-15.655
0.00004000,-15.681
0.00004500,-15.704
0.00005000,-15.724
0.00005500,-15.742
0.00006000,-15.763
0.00006500,-15.787
0.00007000,-15.824
0.00007500,-15.858
0.00008000,-15.884
0.00008500,-15.906
0.00009000,-15.929
0.00009500,-15.955
0.00010000,-15.976
0.00010500,-15.993
0.00011000,-16.029
0.00011500,-16.063
0.00012000,-16.088
0.00012500,-16.104
0.00013000,-16.130
0.00013500,-16.148
0.00014000,-16.166
0.00014500,-16.186
0.00015000,-16.211
0.00015500,-16.246
0.00016000,-16.269
0.00016500,-16.293
0.00017000,-16.314
0.00017500,-16.328
0.00018000,-16.346
0.00018500,-16.357
0.00019000,-16.388
0.00019500,-16.418
0.00020000,-16.446
0.00020500,-16.468
0.00021000,-16.491
0.00021500,-16.513
0.00022000,-16.526
0.00022500,-16.545
0.00023000,-16.573
0.00023500,-16.600
0.00024000,-16.631
0.00024500,-16.652
0.00025000,-16.668
0.00025500,-16.682
0.00026000,-16.703
0.00026500,-16.718
0.00027000,-16.740
0.00027500,-16.768
0.00028000,-16.798
0.00028500,-16.819
0.00029000,-16.837
0.00029500,-16.856
0.00030000,-16.869
0.00030500,-16.879
0.00031000,-16.901
0.00031500,-16.925
0.00032000,-16.948
0.00032500,-16.972
0.00033000,-16.995
0.00033500,-17.007
0.00034000,-17.028
0.00034500,-17.045
0.00035000,-17.064
0.00035500,-17.091
0.00036000,-17.120
0.00036500,-17.148
0.00037000,-17.164
0.00037500,-17.173
0.00038000,-17.188
0.00038500,-17.202
0.00039000,-17.223
0.00039500,-17.249
0.00040000,-17.273
0.00040500,-17.304
0.00041000,-17.325
0.00041500,-17.344
0.00042000,-17.357
0.00042500,-17.373
0.00043000,-17.386
0.00043500,-17.399
0.00044000,-17.432
0.00044500,-17.458
0.00045000,-17.478
0.00045500,-17.492
0.00046000,-17.510
0.00046500,-17.527
0.00047000,-17.542
0.00047500,-17.561
0.00048000,-17.587
0.00048500,-17.613
0.00049000,-17.635
0.00049500,-17.648
0.00050000,-17.661
0.00050500,-17.674
0.00051000,-17.687
0.00051500,-17.706
0.00052000,-17.732
0.00052500,-17.761
0.00053000,-17.785
0.00053500,-17.793
0.00054000,-17.811
0.00054500,-17.825
0.00055000,-17.832
0.00055500,-17.853
0.00056000,-17.874
0.00056500,-17.898
0.00057000,-17.917
0.00057500,-17.930
0.00058000,-17.944
0.00058500,-17.949
0.00059000,-17.959
0.00059500,-17.972
0.00060000,-17.993
0.00060500,-18.018
0.00061000,-18.046
0.00061500,-18.064
0.00062000,-18.073
0.00062500,-18.088
0.00063000,-18.094
0.00063500,-18.102
0.00064000,-18.123
0.00064500,-18.147
0.00065000,-18.163
0.00065500,-18.181
0.00066000,-18.196
0.00066500,-18.210
0.00067000,-18.218
0.00067500,-18.228
0.00068000,-18.244
0.00068500,-18.270
0.00069000,-18.297
0.00069500,-18.308
0.00070000,-18.318
0.00070500,-18.336
0.00071000,-18.342
0.00071500,-18.348
0.00072000,-18.366
0.00072500,-18.382
0.00073000,-18.403
0.00073500,-18.413
0.00074000,-18.434
0.00074500,-18.448
0.00075000,-18.450
0.00075500,-18.460
0.00076000,-18.474
0.00076500,-18.495
0.00077000,-18.519
0.00077500,-18.534
0.00078000,-18.548
0.00078500,-18.564
0.00079000,-18.569
0.00079500,-18.582
0.00080000,-18.587
0.00080500,-18.609
0.00081000,-18.627
0.00081500,-18.648
0.00082000,-18.667
0.00082500,-18.675
0.00083000,-18.687
0.00083500,-18.693
0.00084000,-18.704
0.00084500,-18.725
0.00085000,-18.741
0.00085500,-18.764
0.00086000,-18.783
0.00086500,-18.798
0.00087000,-18.809
0.00087500,-18.814
0.00088000,-18.827
0.00088500,-18.841
0.00089000,-18.860
0.00089500,-18.881
0.00090000,-18.897
0.00090500,-18.909
0.00091000,-18.917
0.00091500,-18.928
0.00092000,-18.941
0.00092500,-18.949
0.00093000,-18.970
0.00093500,-18.988
0.00094000,-19.008
0.00094500,-19.025
0.00095000,-19.033
0.00095500,-19.041
0.00096000,-19.049
0.00096500,-19.065
0.00097000,-19.083
0.00097500,-19.105
0.00098000,-19.124
0.00098500,-19.141
0.00099000,-19.157
0.00099500,-19.163
0.00100000,-19.174
0.00100500,-19.189
0.00101000,-19.205
0.00101500,-19.224
0.00102000,-19.252
0.00102500,-19.264
0.00103000,-19.271
0.00103500,-19.277
0.00104000,-19.284
0.00104500,-19.300
0.00105000,-19.316
0.00105500,-19.334
0.00106000,-19.361
0.00106500,-19.369
0.00107000,-19.377
0.00107500,-19.393
0.00108000,-19.400
0.00108500,-19.413
0.00109000,-19.421
0.00109500,-19.448
0.00110000,-19.479
0.00110500,-19.491
0.00111000,-19.503
0.00111500,-19.512
0.00112000,-19.517
0.00112500,-19.525
0.00113000,-19.540
0.00113500,-19.557
0.00114000,-19.582
0.00114500,-19.588
0.00115000,-19.604
0.00115500,-19.615
0.00116000,-19.619
0.00116500,-19.623
0.00117000,-19.630
0.00117500,-19.644
0.00118000,-19.664
0.00118500,-19.678
0.00119000,-19.683
0.00119500,-19.694
0.00120000,-19.706
0.00120500,-19.717
0.00121000,-19.725
0.00121500,-19.744
0.00122000,-19.770
0.00122500,-19.786
0.00123000,-19.791
0.00123500,-19.799
0.00124000,-19.796
0.00124500,-19.796
0.00125000,-19.805
0.00125500,-19.812
0.00126000,-19.830
0.00126500,-19.850
0.00127000,-19.857
0.00127500,-19.875
0.00128000,-19.884
0.00128500,-19.889
0.00129000,-19.891
0.00129500,-19.900
0.00130000,-19.913
0.00130500,-19.926
0.00131000,-19.934
0.00131500,-19.941
0.00132000,-19.942
0.00132500,-19.942
0.00133000,-19.942
0.00133500,-19.955
0.00134000,-19.971
0.00134500,-19.992
0.00135000,-20.005
0.00135500,-20.018
0.00136000,-20.026
0.00136500,-20.026
0.00137000,-20.028
0.00137500,-20.039
0.00138000,-20.055
0.00138500,-20.066
0.00139000,-20.074
0.00139500,-20.085
0.00140000,-20.084
0.00140500,-20.085
0.00141000,-20.082
0.00141500,-20.081
0.00142000,-20.090
0.00142500,-20.105
0.00143000,-20.114
0.00143500,-20.124
0.00144000,-20.137
0.00144500,-20.142
0.00145000,-20.145
0.00145500,-20.148
0.00146000,-20.156
0.00146500,-20.168
0.00147000,-20.182
0.00147500,-20.193
0.00148000,-20.192
0.00148500,-20.190
0.00149000,-20.188
0.00149500,-20.195
0.00150000,-20.206
0.00150500,-20.214
0.00151000,-20.230
0.00151500,-20.253
0.00152000,-20.255
0.00152500,-20.253
0.00153000,-20.251
0.00153500,-20.253
0.00154000,-20.261
0.00154500,-20.275
0.00155000,-20.280
0.00155500,-20.285
0.00156000,-20.298
0.00156500,-20.300
0.00157000,-20.296
0.00157500,-20.296
0.00158000,-20.304
0.00158500,-20.311
0.00159000,-20.327
0.00159500,-20.343
0.00160000,-20.346
0.00160500,-20.346
0.00161000,-20.353
0.00161500,-20.358
0.00162000,-20.354
0.00162500,-20.356
0.00163000,-20.369
0.00163500,-20.374
0.00164000,-20.372
0.00164500,-20.375
0.00165000,-20.367
0.00165500,-20.367
0.00166000,-20.374
0.00166500,-20.377
0.00167000,-20.396
0.00167500,-20.417
0.00168000,-20.420
0.00168500,-20.427
0.00169000,-20.424
0.00169500,-20.419
0.00170000,-20.417
0.00170500,-20.419
0.00171000,-20.428
0.00171500,-20.436
0.00172000,-20.438
0.00172500,-20.438
0.00173000,-20.441
0.00173500,-20.443
0.00174000,-20.436
0.00174500,-20.441
0.00175000,-20.453
0.00175500,-20.472
0.00176000,-20.478
0.00176500,-20.478
0.00177000,-20.473
0.00177500,-20.477
0.00178000,-20.472
0.00178500,-20.467
0.00179000,-20.472
0.00179500,-20.485
0.00180000,-20.485
0.00180500,-20.490
0.00181000,-20.498
0.00181500,-20.496
0.00182000,-20.488
0.00182500,-20.491
0.00183000,-20.499
0.00183500,-20.509
0.00184000,-20.519
0.00184500,-20.530
0.00185000,-20.523
0.00185500,-20.528
0.00186000,-20.523
0.00186500,-20.525
0.00187000,-20.522
0.00187500,-20.539
0.00188000,-20.541
0.00188500,-20.544
0.00189000,-20.546
0.00189500,-20.546
0.00190000,-20.541
0.00190500,-20.535
0.00191000,-20.539
0.00191500,-20.546
0.00192000,-20.557
0.00192500,-20.560
0.00193000,-20.562
0.00193500,-20.562
0.00194000,-20.567
0.00194500,-20.564
0.00195000,-20.565
0.00195500,-20.573
0.00196000,-20.583
0.00196500,-20.591
0.00197000,-20.586
0.00197500,-20.583
0.00198000,-20.580
0.00198500,-20.576
0.00199000,-20.581
0.00199500,-20.589
0.00200000,-20.599
0.00200500,-20.599
0.00201000,-20.607
0.00201500,-20.607
0.00202000,-20.599
0.00202500,-20.593
0.00203000,-20.591
0.00203500,-20.594
0.00204000,-20.605
0.00204500,-20.613
0.00205000,-20.620
0.00205500,-20.618
0.00206000,-20.623
0.00206500,-20.615
0.00207000,-20.609
0.00207500,-20.622
0.00208000,-20.628
0.00208500,-20.638
0.00209000,-20.639
0.00209500,-20.636
0.00210000,-20.633
0.00210500,-20.631
0.00211000,-20.628
0.00211500,-20.630
0.00212000,-20.639
0.00212500,-20.642
0.00213000,-20.651
0.00213500,-20.652
0.00214000,-20.654
0.00214500,-20.647
0.00215000,-20.644
0.00215500,-20.644
0.00216000,-20.655
0.00216500,-20.662
0.00217000,-20.675
0.00217500,-20.667
0.00218000,-20.663
0.00218500,-20.662
0.00219000,-20.659
0.00219500,-20.662
0.00220000,-20.663
0.00220500,-20.675
0.00221000,-20.678
0.00221500,-20.681
0.00222000,-20.679
0.00222500,-20.679
0.00223000,-20.678
0.00223500,-20.671
0.00224000,-20.683
0.00224500,-20.689
0.00225000,-20.696
0.00225500,-20.700
0.00226000,-20.692
0.00226500,-20.692
0.00227000,-20.691
0.00227500,-20.692
0.00228000,-20.691
0.00228500,-20.700
0.00229000,-20.712
0.00229500,-20.717
