spi_time,coil_temp_filtered
88200.0,0.31
88210.0,0.31
88220.0,0.275
88230.0,0.305
88240.0,0.33
88250.0,0.3
88260.0,0.295
88270.0,0.32
88280.0,0.31
88290.0,0.3
88300.0,0.345
88310.0,0.305
88320.0,0.33
88330.0,0.3350000000000001
88340.0,0.29
88350.0,0.31
88360.0,0.3350000000000001
88370.0,0.315
88380.0,0.29
88390.0,0.33
88400.0,0.325
88410.0,0.295
88420.0,0.3400000000000001
88430.0,0.295
88440.0,0.3400000000000001
88450.0,0.315
88460.0,0.325
88470.0,0.3350000000000001
88480.0,0.325
88490.0,0.3350000000000001
88500.0,0.295
88510.0,0.345
88520.0,0.3
88530.0,0.3350000000000001
88540.0,0.315
88550.0,0.33
88560.0,0.345
88570.0,0.325
88580.0,0.3350000000000001
88590.0,0.305
88600.0,0.365
88610.0,0.31
88620.0,0.3350000000000001
88630.0,0.32
88640.0,0.325
88650.0,0.3400000000000001
88660.0,0.33
88670.0,0.35
88680.0,0.305
88690.0,0.315
88700.0,0.375
88710.0,0.35
88720.0,0.3350000000000001
88730.0,0.365
88740.0,0.375
88750.0,0.355
88760.0,0.39
88770.0,0.415
88780.0,0.36
88790.0,0.385
88800.0,0.4
88810.0,0.4
88820.0,0.395
88830.0,0.42
88840.0,0.41
88850.0,0.385
88860.0,0.43
88870.0,0.41
88880.0,0.375
88890.0,0.41
88900.0,0.42
88910.0,0.4
88920.0,0.41
88930.0,0.44
88940.0,0.405
88950.0,0.385
88960.0,0.455
88970.0,0.425
88980.0,0.415
88990.0,0.425
89000.0,0.435
89010.0,0.4
89020.0,0.43
89030.0,0.47
89040.0,0.39
89050.0,0.42
89060.0,0.44
89070.0,0.435
89080.0,0.425
89090.0,0.425
89100.0,0.44
89110.0,0.435
89120.0,0.41
89130.0,0.43
89140.0,0.445
89150.0,0.4
89160.0,0.415
89170.0,0.445
89180.0,0.435
89190.0,0.405
89200.0,0.43
89210.0,0.435
89220.0,0.445
89230.0,0.41
89240.0,0.45
89250.0,0.4600000000000001
89260.0,0.445
89270.0,0.41
89280.0,0.425
89290.0,0.47
89300.0,0.445
89310.0,0.43
89320.0,0.445
89330.0,0.45
89340.0,0.42
89350.0,0.47
89360.0,0.475
89370.0,0.415
89380.0,0.44
89390.0,0.445
89400.0,0.45
89410.0,0.445
89420.0,0.4600000000000001
89430.0,0.43
89440.0,0.445
89450.0,0.455
89460.0,0.505
89470.0,0.51
89480.0,0.51
89490.0,0.52
89500.0,0.495
89510.0,0.53
89520.0,0.54
89530.0,0.5549999999999999
89540.0,0.5349999999999999
89550.0,0.5150000000000001
89560.0,0.52
89570.0,0.55
89580.0,0.5800000000000001
89590.0,0.5549999999999999
89600.0,0.5349999999999999
89610.0,0.5250000000000001
89620.0,0.56
89630.0,0.5700000000000001
89640.0,0.565
89650.0,0.575
89660.0,0.54
89670.0,0.5449999999999999
89680.0,0.575
89690.0,0.5900000000000001
89700.0,0.575
89710.0,0.565
89720.0,0.575
89730.0,0.565
89740.0,0.605
89750.0,0.595
89760.0,0.585
89770.0,0.6100000000000001
89780.0,0.5900000000000001
89790.0,0.5549999999999999
89800.0,0.565
89810.0,0.605
89820.0,0.605
89830.0,0.5900000000000001
89840.0,0.5900000000000001
89850.0,0.565
89860.0,0.5549999999999999
89870.0,0.6000000000000001
89880.0,0.615
89890.0,0.575
89900.0,0.5900000000000001
89910.0,0.5700000000000001
89920.0,0.5700000000000001
89930.0,0.565
89940.0,0.5900000000000001
89950.0,0.6300000000000001
89960.0,0.6200000000000001
89970.0,0.6000000000000001
89980.0,0.6100000000000001
89990.0,0.6000000000000001
90000.0,0.5800000000000001
90010.0,0.6000000000000001
90020.0,0.6000000000000001
90030.0,0.6100000000000001
90040.0,0.6100000000000001
90050.0,0.6100000000000001
90060.0,0.6100000000000001
90070.0,0.6000000000000001
90080.0,0.575
90090.0,0.6100000000000001
90100.0,0.635
90110.0,0.615
90120.0,0.6000000000000001
90130.0,0.5800000000000001
90140.0,0.5900000000000001
90150.0,0.595
90160.0,0.575
90170.0,0.565
90180.0,0.52
90190.0,0.53
90200.0,0.55
90210.0,0.49
90220.0,0.47
90230.0,0.52
90240.0,0.485
90250.0,0.45
90260.0,0.4650000000000001
90270.0,0.485
90280.0,0.4600000000000001
90290.0,0.445
90300.0,0.4600000000000001
90310.0,0.45
90320.0,0.45
90330.0,0.49
90340.0,0.425
90350.0,0.425
90360.0,0.485
90370.0,0.47
90380.0,0.44
90390.0,0.43
90400.0,0.4650000000000001
90410.0,0.435
90420.0,0.425
90430.0,0.48
90440.0,0.43
90450.0,0.45
90460.0,0.455
90470.0,0.44
90480.0,0.43
90490.0,0.445
90500.0,0.41
90510.0,0.42
90520.0,0.455
90530.0,0.435
90540.0,0.42
90550.0,0.4600000000000001
90560.0,0.435
90570.0,0.445
90580.0,0.4650000000000001
90590.0,0.44
90600.0,0.42
90610.0,0.445
90620.0,0.4600000000000001
90630.0,0.41
90640.0,0.44
90650.0,0.435
90660.0,0.425
90670.0,0.45
90680.0,0.44
90690.0,0.43
90700.0,0.445
90710.0,0.455
90720.0,0.435
90730.0,0.415
90740.0,0.45
90750.0,0.44
90760.0,0.435
90770.0,0.45
90780.0,0.44
90790.0,0.425
90800.0,0.455
90810.0,0.435
90820.0,0.435
90830.0,0.45
90840.0,0.44
90850.0,0.415
90860.0,0.45
90870.0,0.415
90880.0,0.44
90890.0,0.42
90900.0,0.43
90910.0,0.44
90920.0,0.415
90930.0,0.47
90940.0,0.43
90950.0,0.43
90960.0,0.44
90970.0,0.425
90980.0,0.4600000000000001
90990.0,0.415
91000.0,0.425
91010.0,0.44
91020.0,0.405
91030.0,0.44
91040.0,0.41
91050.0,0.41
91060.0,0.4650000000000001
91070.0,0.43
91080.0,0.425
91090.0,0.45
91100.0,0.43
91110.0,0.45
91120.0,0.41
91130.0,0.43
91140.0,0.445
91150.0,0.405
91160.0,0.45
91170.0,0.415
91180.0,0.44
91190.0,0.44
91200.0,0.43
91210.0,0.475
91220.0,0.41
91230.0,0.435
91240.0,0.425
91250.0,0.435
91260.0,0.43
91270.0,0.41
91280.0,0.455
91290.0,0.44
91300.0,0.425
91310.0,0.44
91320.0,0.425
91330.0,0.455
91340.0,0.435
91350.0,0.41
91360.0,0.43
91370.0,0.42
91380.0,0.43
91390.0,0.44
91400.0,0.415
91410.0,0.4650000000000001
91420.0,0.435
91430.0,0.43
91440.0,0.4650000000000001
91450.0,0.43
91460.0,0.435
91470.0,0.415
91480.0,0.425
91490.0,0.44
91500.0,0.41
91510.0,0.47
91520.0,0.425
91530.0,0.43
91540.0,0.435
91550.0,0.435
91560.0,0.455
91570.0,0.41
91580.0,0.435
91590.0,0.425
91600.0,0.41
91610.0,0.44
91620.0,0.415
91630.0,0.4650000000000001
91640.0,0.445
91650.0,0.435
91660.0,0.4
91670.0,0.445
91680.0,0.435
91690.0,0.425
91700.0,0.445
91710.0,0.44
91720.0,0.445
91730.0,0.45
91740.0,0.445
91750.0,0.455
91760.0,0.455
91770.0,0.445
91780.0,0.4600000000000001
91790.0,0.4650000000000001
91800.0,0.47
91810.0,0.435
91820.0,0.48
91830.0,0.47
91840.0,0.495
91850.0,0.455
91860.0,0.4650000000000001
91870.0,0.485
91880.0,0.48
91890.0,0.495
91900.0,0.49
91910.0,0.48
91920.0,0.5
91930.0,0.495
91940.0,0.475
91950.0,0.5250000000000001
91960.0,0.51
91970.0,0.49
91980.0,0.495
91990.0,0.51
92000.0,0.505
92010.0,0.5250000000000001
92020.0,0.565
92030.0,0.565
92040.0,0.5150000000000001
92050.0,0.53
92060.0,0.5800000000000001
92070.0,0.5549999999999999
92080.0,0.56
92090.0,0.56
92100.0,0.5549999999999999
92110.0,0.575
92120.0,0.54
92130.0,0.585
92140.0,0.5700000000000001
92150.0,0.565
92160.0,0.5900000000000001
92170.0,0.595
92180.0,0.6000000000000001
92190.0,0.605
92200.0,0.615
92210.0,0.6200000000000001
92220.0,0.6300000000000001
92230.0,0.625
92240.0,0.635
92250.0,0.6300000000000001
92260.0,0.6400000000000001
92270.0,0.615
92280.0,0.6500000000000001
92290.0,0.675
92300.0,0.6400000000000001
92310.0,0.6600000000000001
92320.0,0.6699999999999999
92330.0,0.645
92340.0,0.685
92350.0,0.73
92360.0,0.675
92370.0,0.73
92380.0,0.6799999999999999
92390.0,0.7550000000000001
