t,i
0.00000000,-2.178
0.00000500,-2.356
0.00001000,-2.257
0.00001500,-2.178
0.00002000,-2.119
0.00002500,-2.158
0.00003000,-2.218
0.00003500,-2.198
0.00004000,-2.436
0.00004500,-2.178
0.00005000,-2.277
0.00005500,-2.396
0.00006000,-2.198
0.00006500,-2.356
0.00007000,-2.099
0.00007500,-2.257
0.00008000,-2.337
0.00008500,-2.139
0.00009000,-2.198
0.00009500,-2.416
0.00010000,-2.376
0.00010500,-2.297
0.00011000,-2.317
0.00011500,-2.257
0.00012000,-1.980
0.00012500,-2.099
0.00013000,-2.158
0.00013500,-2.218
0.00014000,-2.059
0.00014500,-2.277
0.00015000,-2.436
0.00015500,-2.079
0.00016000,-2.257
0.00016500,-2.416
0.00017000,-1.960
0.00017500,-2.000
0.00018000,-2.079
0.00018500,-2.277
0.00019000,-2.238
0.00019500,-2.119
0.00020000,-2.554
0.00020500,-2.079
0.00021000,-2.396
0.00021500,-2.416
0.00022000,-2.218
0.00022500,-2.099
0.00023000,-2.198
0.00023500,-2.218
0.00024000,-1.960
0.00024500,-2.297
0.00025000,-2.257
0.00025500,-2.079
0.00026000,-2.099
0.00026500,-2.337
0.00027000,-2.079
0.00027500,-2.317
0.00028000,-2.139
0.00028500,-2.079
0.00029000,-2.020
0.00029500,-2.455
0.00030000,-2.158
0.00030500,-2.139
0.00031000,-2.238
0.00031500,-2.297
0.00032000,-1.842
0.00032500,-2.119
0.00033000,-2.139
0.00033500,-2.218
0.00034000,-2.218
0.00034500,-2.455
0.00035000,-2.337
0.00035500,-2.218
0.00036000,-2.158
0.00036500,-2.218
0.00037000,-2.416
0.00037500,-2.059
0.00038000,-2.277
0.00038500,-2.099
0.00039000,-2.455
0.00039500,-2.139
0.00040000,-2.535
0.00040500,-2.198
0.00041000,-2.257
0.00041500,-2.218
0.00042000,-2.099
0.00042500,-2.317
0.00043000,-2.238
0.00043500,-2.337
0.00044000,-2.436
0.00044500,-2.277
0.00045000,-2.218
0.00045500,-2.317
0.00046000,-2.416
0.00046500,-2.455
0.00047000,-2.099
0.00047500,-2.040
0.00048000,-2.297
0.00048500,-1.861
0.00049000,-2.455
0.00049500,-2.574
0.00050000,-2.218
0.00050500,-2.436
0.00051000,-2.079
0.00051500,-2.198
0.00052000,-2.317
0.00052500,-2.337
0.00053000,-2.356
0.00053500,-2.356
0.00054000,-2.436
0.00054500,-2.158
0.00055000,-2.000
0.00055500,-2.337
0.00056000,-2.079
0.00056500,-2.099
0.00057000,-2.317
0.00057500,-1.980
0.00058000,-2.356
0.00058500,-2.099
0.00059000,-1.960
0.00059500,-2.178
0.00060000,-2.099
0.00060500,-1.743
0.00061000,-2.198
0.00061500,-2.000
0.00062000,-1.960
0.00062500,-2.337
0.00063000,-2.356
0.00063500,-2.396
0.00064000,-2.337
0.00064500,-2.198
0.00065000,-2.158
0.00065500,-2.356
0.00066000,-2.119
0.00066500,-2.238
0.00067000,-2.277
0.00067500,-2.337
0.00068000,-2.198
0.00068500,-2.218
0.00069000,-1.980
0.00069500,-2.277
0.00070000,-2.495
0.00070500,-2.218
0.00071000,-2.277
0.00071500,-2.416
0.00072000,-2.317
0.00072500,-2.178
0.00073000,-2.178
0.00073500,-2.020
0.00074000,-2.079
0.00074500,-2.356
0.00075000,-1.921
0.00075500,-2.119
0.00076000,-2.020
0.00076500,-2.178
0.00077000,-2.257
0.00077500,-2.238
0.00078000,-2.297
0.00078500,-2.436
0.00079000,-2.535
0.00079500,-2.515
0.00080000,-2.455
0.00080500,-2.198
0.00081000,-2.436
0.00081500,-2.099
0.00082000,-2.455
0.00082500,-2.554
0.00083000,-2.515
0.00083500,-2.257
0.00084000,-2.356
0.00084500,-2.218
0.00085000,-2.040
0.00085500,-2.455
0.00086000,-2.376
0.00086500,-2.257
0.00087000,-2.356
0.00087500,-2.139
0.00088000,-2.257
0.00088500,-2.455
0.00089000,-2.475
0.00089500,-2.634
0.00090000,-2.238
0.00090500,-2.396
0.00091000,-2.178
0.00091500,-2.574
0.00092000,-2.238
0.00092500,-2.574
0.00093000,-2.495
0.00093500,-2.198
0.00094000,-2.515
0.00094500,-2.218
0.00095000,-2.040
0.00095500,-2.356
0.00096000,-2.158
0.00096500,-2.436
0.00097000,-2.317
0.00097500,-2.436
0.00098000,-2.297
0.00098500,-2.218
0.00099000,-1.960
0.00099500,-2.119
0.00100000,-2.139
0.00100500,-1.960
0.00101000,-2.000
0.00101500,-1.980
0.00102000,-2.178
0.00102500,-2.297
0.00103000,-2.079
0.00103500,-2.198
0.00104000,-2.297
0.00104500,-2.356
0.00105000,-2.376
0.00105500,-2.257
0.00106000,-2.356
0.00106500,-2.257
0.00107000,-2.119
0.00107500,-2.158
0.00108000,-2.396
0.00108500,-2.752
0.00109000,-2.376
0.00109500,-2.356
0.00110000,-2.119
0.00110500,-2.099
0.00111000,-2.356
0.00111500,-2.198
0.00112000,-2.257
0.00112500,-2.198
0.00113000,-1.980
0.00113500,-2.198
0.00114000,-2.139
0.00114500,-2.079
0.00115000,-2.178
0.00115500,-2.257
0.00116000,-2.376
0.00116500,-2.178
0.00117000,-2.238
0.00117500,-2.218
0.00118000,-2.317
0.00118500,-2.099
0.00119000,-2.040
0.00119500,-2.158
0.00120000,-2.416
0.00120500,-2.535
0.00121000,-2.337
0.00121500,-2.297
0.00122000,-2.178
0.00122500,-2.158
0.00123000,-2.079
0.00123500,-2.218
0.00124000,-2.673
0.00124500,-2.238
0.00125000,-2.257
0.00125500,-2.198
0.00126000,-2.178
0.00126500,-2.337
0.00127000,-2.317
0.00127500,-2.198
0.00128000,-2.356
0.00128500,-2.257
0.00129000,-2.238
0.00129500,-2.198
0.00130000,-2.574
0.00130500,-2.079
0.00131000,-2.238
0.00131500,-2.218
0.00132000,-2.158
0.00132500,-2.020
0.00133000,-2.020
0.00133500,-2.198
0.00134000,-2.198
0.00134500,-2.277
0.00135000,-2.594
0.00135500,-2.198
0.00136000,-2.079
0.00136500,-2.614
0.00137000,-2.634
0.00137500,-2.277
0.00138000,-2.198
0.00138500,-2.376
0.00139000,-2.436
0.00139500,-2.356
0.00140000,-2.277
0.00140500,-2.376
0.00141000,-2.317
0.00141500,-2.257
0.00142000,-2.356
