t,i
0.00000000,7.135
0.00000500,7.129
0.00001000,7.110
0.00001500,7.138
0.00002000,7.151
0.00002500,7.171
0.00003000,7.192
0.00003500,7.204
0.00004000,7.194
0.00004500,7.188
0.00005000,7.206
0.00005500,7.234
0.00006000,7.235
0.00006500,7.242
0.00007000,7.269
0.00007500,7.241
0.00008000,7.275
0.00008500,7.276
0.00009000,7.273
0.00009500,7.289
0.00010000,7.302
0.00010500,7.323
0.00011000,7.308
0.00011500,7.316
0.00012000,7.337
0.00012500,7.359
0.00013000,7.345
0.00013500,7.342
0.00014000,7.340
0.00014500,7.341
0.00015000,7.348
0.00015500,7.354
0.00016000,7.362
0.00016500,7.381
0.00017000,7.384
0.00017500,7.403
0.00018000,7.420
0.00018500,7.394
0.00019000,7.390
0.00019500,7.407
0.00020000,7.422
0.00020500,7.440
0.00021000,7.433
0.00021500,7.428
0.00022000,7.436
0.00022500,7.428
0.00023000,7.455
0.00023500,7.467
0.00024000,7.471
0.00024500,7.465
0.00025000,7.456
0.00025500,7.470
0.00026000,7.479
0.00026500,7.494
0.00027000,7.484
0.00027500,7.496
0.00028000,7.501
0.00028500,7.511
0.00029000,7.511
0.00029500,7.545
0.00030000,7.542
0.00030500,7.535
0.00031000,7.508
0.00031500,7.538
0.00032000,7.558
0.00032500,7.547
0.00033000,7.541
0.00033500,7.561
0.00034000,7.574
0.00034500,7.562
0.00035000,7.590
0.00035500,7.591
0.00036000,7.573
0.00036500,7.597
0.00037000,7.596
0.00037500,7.569
0.00038000,7.580
0.00038500,7.597
0.00039000,7.568
0.00039500,7.586
0.00040000,7.586
0.00040500,7.615
0.00041000,7.601
0.00041500,7.626
0.00042000,7.634
0.00042500,7.615
0.00043000,7.628
0.00043500,7.616
0.00044000,7.612
0.00044500,7.630
0.00045000,7.649
0.00045500,7.641
0.00046000,7.624
0.00046500,7.625
0.00047000,7.624
0.00047500,7.643
0.00048000,7.628
0.00048500,7.630
0.00049000,7.630
0.00049500,7.635
0.00050000,7.651
0.00050500,7.651
0.00051000,7.662
0.00051500,7.669
0.00052000,7.642
0.00052500,7.668
0.00053000,7.648
0.00053500,7.657
0.00054000,7.638
0.00054500,7.668
0.00055000,7.673
0.00055500,7.653
0.00056000,7.689
0.00056500,7.697
0.00057000,7.688
0.00057500,7.700
0.00058000,7.676
0.00058500,7.656
0.00059000,7.662
0.00059500,7.673
0.00060000,7.689
0.00060500,7.676
0.00061000,7.677
0.00061500,7.666
0.00062000,7.689
0.00062500,7.672
0.00063000,7.655
0.00063500,7.669
0.00064000,7.663
0.00064500,7.667
0.00065000,7.669
0.00065500,7.673
0.00066000,7.692
0.00066500,7.673
0.00067000,7.690
0.00067500,7.687
0.00068000,7.663
0.00068500,7.678
0.00069000,7.682
0.00069500,7.705
0.00070000,7.702
0.00070500,7.694
0.00071000,7.713
0.00071500,7.685
0.00072000,7.681
0.00072500,7.703
0.00073000,7.699
0.00073500,7.705
0.00074000,7.699
0.00074500,7.679
0.00075000,7.676
0.00075500,7.706
0.00076000,7.701
0.00076500,7.699
0.00077000,7.707
0.00077500,7.700
0.00078000,7.690
0.00078500,7.693
0.00079000,7.695
0.00079500,7.685
0.00080000,7.720
0.00080500,7.709
0.00081000,7.702
0.00081500,7.689
0.00082000,7.673
0.00082500,7.697
0.00083000,7.682
0.00083500,7.687
0.00084000,7.694
0.00084500,7.703
0.00085000,7.718
0.00085500,7.762
0.00086000,7.736
0.00086500,7.752
0.00087000,7.715
0.00087500,7.725
0.00088000,7.707
0.00088500,7.719
0.00089000,7.697
0.00089500,7.730
0.00090000,7.738
0.00090500,7.719
0.00091000,7.739
0.00091500,7.727
0.00092000,7.707
0.00092500,7.725
0.00093000,7.699
0.00093500,7.740
0.00094000,7.733
0.00094500,7.725
0.00095000,7.705
0.00095500,7.717
0.00096000,7.743
0.00096500,7.733
0.00097000,7.727
0.00097500,7.702
0.00098000,7.695
0.00098500,7.704
0.00099000,7.718
0.00099500,7.696
0.00100000,7.717
0.00100500,7.711
0.00101000,7.727
0.00101500,7.715
0.00102000,7.718
0.00102500,7.737
0.00103000,7.729
0.00103500,7.723
0.00104000,7.744
0.00104500,7.733
0.00105000,7.724
0.00105500,7.726
0.00106000,7.734
0.00106500,7.730
0.00107000,7.737
0.00107500,7.750
0.00108000,7.749
0.00108500,7.725
0.00109000,7.740
0.00109500,7.731
0.00110000,7.761
0.00110500,7.769
0.00111000,7.741
0.00111500,7.744
0.00112000,7.725
0.00112500,7.747
0.00113000,7.756
0.00113500,7.767
0.00114000,7.765
0.00114500,7.746
0.00115000,7.761
0.00115500,7.758
0.00116000,7.760
0.00116500,7.764
0.00117000,7.772
0.00117500,7.752
0.00118000,7.738
0.00118500,7.752
0.00119000,7.750
0.00119500,7.772
0.00120000,7.765
0.00120500,7.778
0.00121000,7.770
0.00121500,7.782
0.00122000,7.761
0.00122500,7.752
0.00123000,7.756
0.00123500,7.760
0.00124000,7.773
0.00124500,7.776
0.00125000,7.776
0.00125500,7.768
0.00126000,7.758
0.00126500,7.758
0.00127000,7.788
0.00127500,7.779
0.00128000,7.774
0.00128500,7.782
0.00129000,7.772
0.00129500,7.770
0.00130000,7.765
0.00130500,7.742
0.00131000,7.774
0.00131500,7.776
0.00132000,7.784
0.00132500,7.774
0.00133000,7.782
0.00133500,7.769
0.00134000,7.775
0.00134500,7.777
0.00135000,7.785
0.00135500,7.781
0.00136000,7.765
