t,i
0.00000000,6.003
0.00000500,6.008
0.00001000,6.010
0.00001500,6.030
0.00002000,6.041
0.00002500,6.046
0.00003000,6.068
0.00003500,6.055
0.00004000,6.051
0.00004500,6.071
0.00005000,6.106
0.00005500,6.112
0.00006000,6.114
0.00006500,6.131
0.00007000,6.164
0.00007500,6.142
0.00008000,6.180
0.00008500,6.186
0.00009000,6.185
0.00009500,6.182
0.00010000,6.200
0.00010500,6.215
0.00011000,6.236
0.00011500,6.229
0.00012000,6.218
0.00012500,6.263
0.00013000,6.256
0.00013500,6.265
0.00014000,6.293
0.00014500,6.287
0.00015000,6.342
0.00015500,6.319
0.00016000,6.315
0.00016500,6.298
0.00017000,6.335
0.00017500,6.360
0.00018000,6.375
0.00018500,6.360
0.00019000,6.398
0.00019500,6.386
0.00020000,6.404
0.00020500,6.422
0.00021000,6.438
0.00021500,6.437
0.00022000,6.455
0.00022500,6.468
0.00023000,6.494
0.00023500,6.512
0.00024000,6.519
0.00024500,6.503
0.00025000,6.539
0.00025500,6.530
0.00026000,6.570
0.00026500,6.556
0.00027000,6.562
0.00027500,6.572
0.00028000,6.585
0.00028500,6.595
0.00029000,6.595
0.00029500,6.620
0.00030000,6.627
0.00030500,6.651
0.00031000,6.664
0.00031500,6.679
0.00032000,6.689
0.00032500,6.715
0.00033000,6.700
0.00033500,6.701
0.00034000,6.718
0.00034500,6.743
0.00035000,6.757
0.00035500,6.775
0.00036000,6.778
0.00036500,6.789
0.00037000,6.791
0.00037500,6.798
0.00038000,6.818
0.00038500,6.826
0.00039000,6.850
0.00039500,6.859
0.00040000,6.846
0.00040500,6.867
0.00041000,6.894
0.00041500,6.898
0.00042000,6.920
0.00042500,6.900
0.00043000,6.947
0.00043500,6.934
0.00044000,6.958
0.00044500,6.972
0.00045000,6.972
0.00045500,6.991
0.00046000,7.022
0.00046500,7.008
0.00047000,7.009
0.00047500,7.020
0.00048000,7.048
0.00048500,7.055
0.00049000,7.050
0.00049500,7.042
0.00050000,7.041
0.00050500,7.081
0.00051000,7.093
0.00051500,7.115
0.00052000,7.127
0.00052500,7.133
0.00053000,7.173
0.00053500,7.189
0.00054000,7.178
0.00054500,7.175
0.00055000,7.194
0.00055500,7.207
0.00056000,7.222
0.00056500,7.242
0.00057000,7.250
0.00057500,7.257
0.00058000,7.272
0.00058500,7.286
0.00059000,7.297
0.00059500,7.292
0.00060000,7.313
0.00060500,7.320
0.00061000,7.339
0.00061500,7.368
0.00062000,7.343
0.00062500,7.368
0.00063000,7.363
0.00063500,7.390
0.00064000,7.383
0.00064500,7.399
0.00065000,7.410
0.00065500,7.416
0.00066000,7.432
0.00066500,7.442
0.00067000,7.454
0.00067500,7.474
0.00068000,7.473
0.00068500,7.498
0.00069000,7.499
0.00069500,7.502
0.00070000,7.529
0.00070500,7.550
0.00071000,7.541
0.00071500,7.530
0.00072000,7.575
0.00072500,7.575
0.00073000,7.570
0.00073500,7.588
0.00074000,7.596
0.00074500,7.618
0.00075000,7.638
0.00075500,7.665
0.00076000,7.657
0.00076500,7.655
0.00077000,7.641
0.00077500,7.659
0.00078000,7.675
0.00078500,7.699
0.00079000,7.729
0.00079500,7.718
0.00080000,7.723
0.00080500,7.731
0.00081000,7.731
0.00081500,7.770
0.00082000,7.786
0.00082500,7.814
0.00083000,7.824
0.00083500,7.838
0.00084000,7.848
0.00084500,7.844
0.00085000,7.863
0.00085500,7.871
0.00086000,7.874
0.00086500,7.902
0.00087000,7.906
0.00087500,7.929
0.00088000,7.912
0.00088500,7.938
0.00089000,7.953
0.00089500,7.960
0.00090000,7.964
0.00090500,7.982
0.00091000,7.988
0.00091500,7.958
0.00092000,7.986
0.00092500,8.004
0.00093000,8.002
0.00093500,8.031
0.00094000,8.032
0.00094500,8.026
0.00095000,8.068
0.00095500,8.065
0.00096000,8.071
0.00096500,8.099
0.00097000,8.078
0.00097500,8.113
0.00098000,8.117
0.00098500,8.127
0.00099000,8.151
0.00099500,8.137
0.00100000,8.183
0.00100500,8.182
0.00101000,8.174
0.00101500,8.171
0.00102000,8.223
0.00102500,8.219
0.00103000,8.230
0.00103500,8.245
0.00104000,8.251
0.00104500,8.251
0.00105000,8.248
0.00105500,8.265
0.00106000,8.283
0.00106500,8.286
0.00107000,8.279
0.00107500,8.283
0.00108000,8.337
0.00108500,8.340
0.00109000,8.354
0.00109500,8.354
0.00110000,8.373
0.00110500,8.380
0.00111000,8.405
0.00111500,8.399
0.00112000,8.436
0.00112500,8.438
0.00113000,8.441
0.00113500,8.447
0.00114000,8.425
0.00114500,8.423
0.00115000,8.430
0.00115500,8.456
0.00116000,8.475
0.00116500,8.489
0.00117000,8.494
0.00117500,8.509
0.00118000,8.517
0.00118500,8.549
0.00119000,8.556
0.00119500,8.553
0.00120000,8.582
0.00120500,8.602
0.00121000,8.584
0.00121500,8.626
0.00122000,8.608
0.00122500,8.646
0.00123000,8.642
0.00123500,8.651
0.00124000,8.642
0.00124500,8.672
0.00125000,8.697
0.00125500,8.698
0.00126000,8.708
0.00126500,8.719
0.00127000,8.720
0.00127500,8.726
0.00128000,8.704
0.00128500,8.731
0.00129000,8.731
0.00129500,8.750
0.00130000,8.748
0.00130500,8.737
0.00131000,8.747
0.00131500,8.767
0.00132000,8.781
0.00132500,8.794
0.00133000,8.777
0.00133500,8.811
0.00134000,8.840
0.00134500,8.805
0.00135000,8.830
0.00135500,8.825
0.00136000,8.839
0.00136500,8.870
0.00137000,8.845
0.00137500,8.852
0.00138000,8.885
0.00138500,8.893
0.00139000,8.882
0.00139500,8.936
0.00140000,8.931
0.00140500,8.949
0.00141000,8.923
0.00141500,8.927
0.00142000,8.928
0.00142500,8.932
0.00143000,8.961
0.00143500,8.967
0.00144000,8.978
0.00144500,8.978
0.00145000,8.976
0.00145500,9.015
0.00146000,8.995
0.00146500,8.999
0.00147000,9.013
0.00147500,9.014
0.00148000,9.009
0.00148500,9.038
0.00149000,9.023
0.00149500,9.032
0.00150000,9.008
0.00150500,9.037
0.00151000,9.043
0.00151500,9.019
0.00152000,9.014
0.00152500,9.042
0.00153000,9.041
0.00153500,9.053
0.00154000,9.061
0.00154500,9.048
0.00155000,9.055
0.00155500,9.053
0.00156000,9.071
0.00156500,9.064
0.00157000,9.065
0.00157500,9.068
0.00158000,9.063
0.00158500,9.066
0.00159000,9.067
0.00159500,9.070
0.00160000,9.079
0.00160500,9.084
0.00161000,9.075
0.00161500,9.071
0.00162000,9.092
0.00162500,9.086
0.00163000,9.070
0.00163500,9.085
0.00164000,9.079
0.00164500,9.087
0.00165000,9.077
0.00165500,9.097
0.00166000,9.076
0.00166500,9.056
0.00167000,9.056
0.00167500,9.077
0.00168000,9.071
0.00168500,9.075
0.00169000,9.080
0.00169500,9.081
0.00170000,9.076
0.00170500,9.049
0.00171000,9.076
0.00171500,9.073
0.00172000,9.059
0.00172500,9.057
0.00173000,9.062
0.00173500,9.049
0.00174000,9.055
0.00174500,9.097
0.00175000,9.090
0.00175500,9.083
0.00176000,9.088
0.00176500,9.075
0.00177000,9.061
0.00177500,9.053
0.00178000,9.045
0.00178500,9.033
0.00179000,9.048
0.00179500,9.035
0.00180000,9.036
0.00180500,9.024
0.00181000,9.042
0.00181500,9.025
0.00182000,9.047
0.00182500,9.037
0.00183000,9.044
0.00183500,9.016
0.00184000,9.016
0.00184500,8.998
0.00185000,9.009
0.00185500,9.014
0.00186000,9.008
0.00186500,8.999
0.00187000,9.006
0.00187500,9.010
0.00188000,9.000
0.00188500,8.980
0.00189000,8.986
0.00189500,8.964
0.00190000,8.990
0.00190500,8.989
0.00191000,8.992
0.00191500,8.991
0.00192000,8.977
0.00192500,8.954
0.00193000,8.961
0.00193500,8.982
0.00194000,8.949
0.00194500,8.935
0.00195000,8.926
0.00195500,8.948
0.00196000,8.925
0.00196500,8.941
0.00197000,8.951
0.00197500,8.944
0.00198000,8.942
0.00198500,8.959
0.00199000,8.934
0.00199500,8.948
0.00200000,8.928
0.00200500,8.907
0.00201000,8.926
0.00201500,8.927
0.00202000,8.933
0.00202500,8.928
0.00203000,8.912
0.00203500,8.925
0.00204000,8.938
0.00204500,8.927
0.00205000,8.925
0.00205500,8.909
0.00206000,8.898
0.00206500,8.894
0.00207000,8.905
0.00207500,8.903
0.00208000,8.893
0.00208500,8.904
0.00209000,8.891
0.00209500,8.903
0.00210000,8.889
0.00210500,8.920
0.00211000,8.899
0.00211500,8.878
0.00212000,8.881
0.00212500,8.861
0.00213000,8.855
0.00213500,8.868
0.00214000,8.857
0.00214500,8.857
0.00215000,8.849
0.00215500,8.847
0.00216000,8.855
0.00216500,8.863
0.00217000,8.850
0.00217500,8.863
0.00218000,8.846
0.00218500,8.824
0.00219000,8.837
0.00219500,8.807
0.00220000,8.806
0.00220500,8.802
0.00221000,8.803
0.00221500,8.818
0.00222000,8.810
0.00222500,8.817
0.00223000,8.818
0.00223500,8.785
0.00224000,8.819
0.00224500,8.812
0.00225000,8.828
0.00225500,8.780
0.00226000,8.800
0.00226500,8.802
0.00227000,8.798
0.00227500,8.812
0.00228000,8.801
0.00228500,8.812
0.00229000,8.812
0.00229500,8.805
0.00230000,8.771
0.00230500,8.777
0.00231000,8.793
0.00231500,8.806
0.00232000,8.785
0.00232500,8.789
0.00233000,8.784
0.00233500,8.772
0.00234000,8.762
0.00234500,8.767
0.00235000,8.749
0.00235500,8.762
0.00236000,8.760
0.00236500,8.764
0.00237000,8.752
0.00237500,8.761
0.00238000,8.788
0.00238500,8.771
0.00239000,8.754
0.00239500,8.779
0.00240000,8.763
0.00240500,8.754
0.00241000,8.745
0.00241500,8.751
0.00242000,8.734
0.00242500,8.725
0.00243000,8.725
0.00243500,8.698
0.00244000,8.687
0.00244500,8.723
0.00245000,8.725
0.00245500,8.697
0.00246000,8.669
0.00246500,8.691
0.00247000,8.657
0.00247500,8.679
0.00248000,8.681
0.00248500,8.667
0.00249000,8.669
0.00249500,8.695
0.00250000,8.693
0.00250500,8.683
0.00251000,8.685
0.00251500,8.673
0.00252000,8.673
0.00252500,8.672
0.00253000,8.671
0.00253500,8.684
0.00254000,8.691
0.00254500,8.655
0.00255000,8.648
0.00255500,8.662
0.00256000,8.684
0.00256500,8.684
0.00257000,8.677
0.00257500,8.659
0.00258000,8.688
0.00258500,8.687
0.00259000,8.681
0.00259500,8.671
0.00260000,8.645
0.00260500,8.636
0.00261000,8.652
0.00261500,8.643
0.00262000,8.659
0.00262500,8.653
0.00263000,8.663
0.00263500,8.660
0.00264000,8.670
0.00264500,8.653
0.00265000,8.640
0.00265500,8.666
0.00266000,8.661
0.00266500,8.642
0.00267000,8.661
0.00267500,8.653
0.00268000,8.625
0.00268500,8.677
0.00269000,8.656
0.00269500,8.695
0.00270000,8.663
0.00270500,8.683
0.00271000,8.666
0.00271500,8.691
0.00272000,8.683
0.00272500,8.686
0.00273000,8.661
0.00273500,8.669
0.00274000,8.659
0.00274500,8.652
0.00275000,8.685
0.00275500,8.656
0.00276000,8.679
0.00276500,8.662
0.00277000,8.679
0.00277500,8.666
0.00278000,8.651
0.00278500,8.684
0.00279000,8.696
0.00279500,8.662
0.00280000,8.682
