Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0168076,0.0,0.0,0.0,0.0,0.0
0.0657327,0.0,0.0,0.0,0.0,0.0
0.1158431,0.0,0.0,0.0,0.0,0.0
0.1654437,0.0,0.0,0.0,0.0,0.0
0.215066,0.0,0.0,0.0,0.0,0.0
0.2648873,0.0,0.0,0.0,0.0,0.0
0.314635,0.0,0.0,0.0,0.0,0.0
0.3647027,0.0,0.0,0.0,0.0,0.0
0.4137762,0.0,0.0,0.0,0.0,0.0
0.4639299,0.0,0.0,0.0,0.0,0.0
0.5138891,0.0,0.0,0.0,0.0,0.0
0.5631757,0.0,0.0,0.0,0.0,0.0
0.6126208,0.0,0.0,0.0,0.0,0.0
0.6621931,0.0,0.0,0.0,0.0,0.0
0.711729,0.0,0.0,0.0,0.0,0.0
0.7620444,0.0,0.0,0.0,0.0,0.0
0.8113892,0.0,0.0,0.0,0.0,0.0
0.8611655,0.0,0.0,0.0,0.0,0.0
0.9111881,0.0,0.0,0.0,0.0,0.0
0.9606407,0.0,0.0,0.0,0.0,0.0
1.010433,0.0,0.0,0.0,0.0,0.0
1.0598514,0.0,0.0,0.0,0.0,0.0
1.1097405,0.0,0.0,0.0,0.0,0.0
1.1598608,0.0,0.0,0.0,0.0,0.0
1.2085042,0.0,0.0,0.0,0.0,0.0
1.2583966,0.0,0.0,0.0,0.0,0.0
1.3085356,0.0,0.0,0.0,0.0,0.0
1.3581984,0.12,0.0,0.0,0.0,0.0
1.4082756,0.7355555,0.0866667,0.2044444,0.0,0.0
1.4575319,0.8355556,0.7177778,0.7555556,0.0,0.0
1.5068266,0.2977778,0.8288889,0.8311111,0.7422222,0.0
1.5572875,0.0,0.1177778,0.1888889,0.2244444,0.0
1.607336,0.0,0.0,0.0,0.0,0.0
1.6567919,0.0,0.0,0.0,0.0,0.0
1.7059896,0.0,0.0,0.0,0.0,0.0
1.7559013,0.0,0.0,0.0,0.0,0.0
1.8050241,0.0,0.0,0.0,0.0,0.0
1.855468,0.0,0.0,0.0,0.0,0.0
1.9049158,0.0,0.0,0.0,0.0,0.0
1.9549274,0.0,0.0,0.0,0.0,0.0
2.0044487,0.0,0.0,0.0,0.0,0.0
2.0544536,0.0,0.0,0.0,0.0,0.0
2.1041744,0.0,0.0,0.0,0.0,0.0
2.1533868,0.0,0.0,0.0,0.0,0.0
2.2033846,0.0,0.0,0.0,0.0,0.0
2.2527423,0.0,0.0,0.0,0.0,0.0
2.3025982,0.0,0.0,0.0,0.0,0.0
2.3521161,0.0,0.0,0.0,0.0,0.0
2.4020495,0.0,0.0,0.0,0.0,0.0
2.4512496,0.5911111,0.0,0.0644444,0.0,0.0
2.5015013,0.8155556,0.6111111,0.7,0.0,0.0
2.5506308,0.2777778,0.8133333,0.8222222,0.7244444,0.0
2.6001377,0.0,0.1177778,0.1911111,0.3355556,0.0
2.6504314,0.0,0.0,0.0,0.0,0.0
2.7003043,0.0,0.0,0.0,0.0,0.0
2.7501581,0.0,0.0,0.0,0.0,0.0
2.8001268,0.0,0.0,0.0,0.0,0.0
2.849426,0.0,0.0,0.0,0.0,0.0
2.899328,0.0,0.0,0.0,0.0,0.0
2.9489627,0.0,0.0,0.0,0.0,0.0
2.9981802,0.0,0.0,0.0,0.0,0.0
3.0478494,0.0,0.0,0.0,0.0,0.0
3.0981958,0.0,0.0,0.0,0.0,0.0
3.1474514,0.0,0.0,0.0,0.0,0.0
3.1975534,0.0,0.0,0.0,0.0,0.0
3.2472451,0.5222222,0.0,0.0,0.0,0.0
3.2965295,0.8066667,0.7133333,0.3488889,0.46,0.6666667
3.3468258,0.1111111,0.2355556,0.0755556,0.4466667,0.2666667
