t,i
0.00000000,1.308
0.00000500,1.283
0.00001000,1.273
0.00001500,1.264
0.00002000,1.276
0.00002500,1.252
0.00003000,1.188
0.00003500,1.200
0.00004000,1.216
0.00004500,1.191
0.00005000,1.168
0.00005500,1.169
0.00006000,1.154
0.00006500,1.128
0.00007000,1.132
0.00007500,1.118
0.00008000,1.099
0.00008500,1.064
0.00009000,1.066
0.00009500,1.062
0.00010000,1.044
0.00010500,1.006
0.00011000,1.006
0.00011500,1.002
0.00012000,0.970
0.00012500,0.968
0.00013000,0.955
0.00013500,0.946
0.00014000,0.948
0.00014500,0.926
0.00015000,0.919
0.00015500,0.904
0.00016000,0.886
0.00016500,0.850
0.00017000,0.846
0.00017500,0.839
0.00018000,0.848
0.00018500,0.806
0.00019000,0.811
0.00019500,0.763
0.00020000,0.763
0.00020500,0.727
0.00021000,0.739
0.00021500,0.710
0.00022000,0.690
0.00022500,0.704
0.00023000,0.645
0.00023500,0.640
0.00024000,0.640
0.00024500,0.593
0.00025000,0.595
0.00025500,0.602
0.00026000,0.557
0.00026500,0.549
0.00027000,0.549
0.00027500,0.533
0.00028000,0.504
0.00028500,0.503
0.00029000,0.499
0.00029500,0.494
0.00030000,0.468
0.00030500,0.453
0.00031000,0.437
0.00031500,0.420
0.00032000,0.413
0.00032500,0.366
0.00033000,0.375
0.00033500,0.356
0.00034000,0.306
0.00034500,0.315
0.00035000,0.303
0.00035500,0.256
0.00036000,0.238
0.00036500,0.236
0.00037000,0.211
0.00037500,0.188
0.00038000,0.155
0.00038500,0.124
0.00039000,0.128
0.00039500,0.121
0.00040000,0.107
0.00040500,0.068
0.00041000,0.071
0.00041500,0.056
0.00042000,0.014
0.00042500,0.016
0.00043000,-0.024
0.00043500,-0.071
0.00044000,-0.102
0.00044500,-0.120
0.00045000,-0.155
0.00045500,-0.173
0.00046000,-0.158
0.00046500,-0.154
0.00047000,-0.166
0.00047500,-0.172
0.00048000,-0.164
0.00048500,-0.169
0.00049000,-0.171
0.00049500,-0.178
0.00050000,-0.156
0.00050500,-0.161
0.00051000,-0.168
0.00051500,-0.166
0.00052000,-0.168
0.00052500,-0.157
0.00053000,-0.153
0.00053500,-0.174
0.00054000,-0.173
0.00054500,-0.183
0.00055000,-0.177
0.00055500,-0.182
0.00056000,-0.175
0.00056500,-0.193
0.00057000,-0.186
0.00057500,-0.173
0.00058000,-0.188
0.00058500,-0.210
0.00059000,-0.184
0.00059500,-0.200
0.00060000,-0.188
0.00060500,-0.200
0.00061000,-0.192
0.00061500,-0.180
0.00062000,-0.178
0.00062500,-0.184
0.00063000,-0.166
0.00063500,-0.164
0.00064000,-0.171
0.00064500,-0.171
0.00065000,-0.180
0.00065500,-0.174
0.00066000,-0.174
0.00066500,-0.185
0.00067000,-0.153
0.00067500,-0.172
0.00068000,-0.180
0.00068500,-0.184
0.00069000,-0.186
0.00069500,-0.177
0.00070000,-0.170
0.00070500,-0.191
0.00071000,-0.192
0.00071500,-0.165
0.00072000,-0.174
0.00072500,-0.188
0.00073000,-0.194
0.00073500,-0.188
0.00074000,-0.173
0.00074500,-0.172
0.00075000,-0.158
0.00075500,-0.171
0.00076000,-0.149
0.00076500,-0.172
0.00077000,-0.169
0.00077500,-0.161
