t,i
0.00000000,2.505
0.00000500,2.530
0.00001000,2.566
0.00001500,2.584
0.00002000,2.575
0.00002500,2.606
0.00003000,2.603
0.00003500,2.630
0.00004000,2.629
0.00004500,2.651
0.00005000,2.687
0.00005500,2.695
0.00006000,2.707
0.00006500,2.729
0.00007000,2.733
0.00007500,2.741
0.00008000,2.762
0.00008500,2.745
0.00009000,2.750
0.00009500,2.763
0.00010000,2.771
0.00010500,2.766
0.00011000,2.780
0.00011500,2.822
0.00012000,2.818
0.00012500,2.824
0.00013000,2.842
0.00013500,2.842
0.00014000,2.850
0.00014500,2.857
0.00015000,2.873
0.00015500,2.868
0.00016000,2.880
0.00016500,2.862
0.00017000,2.860
0.00017500,2.880
0.00018000,2.881
0.00018500,2.878
0.00019000,2.890
0.00019500,2.894
0.00020000,2.901
0.00020500,2.964
0.00021000,3.050
0.00021500,3.151
0.00022000,3.213
0.00022500,3.251
0.00023000,3.339
0.00023500,3.361
0.00024000,3.412
0.00024500,3.470
0.00025000,3.520
0.00025500,3.574
0.00026000,3.591
0.00026500,3.631
0.00027000,3.701
0.00027500,3.714
0.00028000,3.739
0.00028500,3.765
0.00029000,3.800
0.00029500,3.818
0.00030000,3.851
0.00030500,3.871
0.00031000,3.903
0.00031500,3.946
0.00032000,3.964
0.00032500,3.966
0.00033000,3.977
0.00033500,4.031
0.00034000,4.061
0.00034500,4.059
0.00035000,4.091
0.00035500,4.117
0.00036000,4.130
0.00036500,4.145
0.00037000,4.146
0.00037500,4.174
0.00038000,4.203
0.00038500,4.219
0.00039000,4.233
0.00039500,4.234
0.00040000,4.254
0.00040500,4.272
0.00041000,4.267
0.00041500,4.291
0.00042000,4.309
0.00042500,4.347
0.00043000,4.362
0.00043500,4.347
0.00044000,4.354
0.00044500,4.380
0.00045000,4.370
0.00045500,4.400
0.00046000,4.444
0.00046500,4.455
0.00047000,4.467
0.00047500,4.461
0.00048000,4.447
0.00048500,4.489
0.00049000,4.539
0.00049500,4.539
0.00050000,4.543
0.00050500,4.540
0.00051000,4.564
0.00051500,4.570
0.00052000,4.592
0.00052500,4.610
0.00053000,4.644
0.00053500,4.635
0.00054000,4.638
0.00054500,4.669
0.00055000,4.655
0.00055500,4.687
0.00056000,4.691
0.00056500,4.721
0.00057000,4.709
0.00057500,4.729
0.00058000,4.737
0.00058500,4.737
0.00059000,4.750
0.00059500,4.761
0.00060000,4.760
0.00060500,4.794
0.00061000,4.798
0.00061500,4.811
0.00062000,4.829
0.00062500,4.859
0.00063000,4.854
0.00063500,4.861
0.00064000,4.889
0.00064500,4.886
0.00065000,4.931
0.00065500,4.937
0.00066000,4.928
0.00066500,4.946
0.00067000,4.954
0.00067500,4.939
0.00068000,4.980
0.00068500,5.000
0.00069000,5.026
0.00069500,5.000
0.00070000,5.010
0.00070500,5.042
0.00071000,5.040
0.00071500,5.064
0.00072000,5.072
0.00072500,5.123
0.00073000,5.121
0.00073500,5.137
0.00074000,5.147
0.00074500,5.151
0.00075000,5.166
0.00075500,5.192
0.00076000,5.208
0.00076500,5.214
0.00077000,5.232
0.00077500,5.232
0.00078000,5.242
0.00078500,5.274
0.00079000,5.279
0.00079500,5.277
0.00080000,5.288
0.00080500,5.322
0.00081000,5.308
0.00081500,5.325
0.00082000,5.331
0.00082500,5.365
0.00083000,5.356
0.00083500,5.388
0.00084000,5.384
0.00084500,5.412
0.00085000,5.420
0.00085500,5.449
0.00086000,5.439
0.00086500,5.462
0.00087000,5.467
0.00087500,5.479
0.00088000,5.511
0.00088500,5.513
0.00089000,5.505
0.00089500,5.507
0.00090000,5.546
0.00090500,5.538
0.00091000,5.556
0.00091500,5.564
0.00092000,5.560
0.00092500,5.574
0.00093000,5.597
0.00093500,5.619
0.00094000,5.631
0.00094500,5.659
0.00095000,5.679
0.00095500,5.653
0.00096000,5.657
0.00096500,5.674
0.00097000,5.707
0.00097500,5.721
0.00098000,5.708
0.00098500,5.740
0.00099000,5.747
0.00099500,5.752
0.00100000,5.757
0.00100500,5.752
0.00101000,5.790
0.00101500,5.791
0.00102000,5.794
0.00102500,5.849
0.00103000,5.828
0.00103500,5.836
0.00104000,5.858
0.00104500,5.859
0.00105000,5.871
0.00105500,5.887
0.00106000,5.907
0.00106500,5.894
0.00107000,5.934
0.00107500,5.941
0.00108000,5.945
0.00108500,5.952
