Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-16.19268555,16.38937882,-0.196693275,-128.3331909,-17.20073705,145.533928
0.00025,-16.83947933,15.58675857,1.252720755,-121.8632584,-28.66313627,150.5263946
0.0005,-17.3822525,14.66186287,2.720389627,-114.461998,-39.45609376,153.9180918
0.00075,-17.84342085,13.63922936,4.204191495,-105.6349945,-50.05170152,155.686696
0.001,-18.22721716,12.52351472,5.703702435,-95.22953796,-60.40248804,155.632026
0.00125,-18.51190251,11.33968124,7.172221262,-83.94339752,-70.64051705,154.5839146
0.0015,-18.68307006,10.07926606,8.603803997,-72.060112,-80.3117275,152.3718395
0.00175,-18.73934982,8.770193781,9.969156035,-59.81129837,-89.73257037,149.5438687
0.002,-18.69467889,7.434890524,11.25978836,-47.00310898,-99.22600349,146.2291125
0.00225,-18.51598273,6.060661924,12.4553208,-34.43479156,-108.0988958,142.5336873
0.0025,-18.20534332,4.659777867,13.54556545,-22.19303131,-116.3774789,138.5705102
0.00275,-17.74750319,3.224199425,14.52330377,-10.68906403,-123.5713494,134.2604134
0.003,-17.18396706,1.783967609,15.39999945,0.857592046,-130.3222729,129.4646808
0.00325,-16.53676678,0.35177411,16.18499267,12.83909702,-136.8041554,123.9650584
0.0035,-15.80546099,-1.067726507,16.8731875,25.10482597,-142.8724406,117.7676147
0.00375,-14.94258095,-2.497381333,17.43996229,36.45013809,-147.5122647,111.0621266
0.004,-13.9754193,-3.973154247,17.94857355,47.7033844,-150.0016997,102.2983153
0.00425,-12.93731245,-5.435811287,18.37312373,59.14258957,-151.4572478,92.31465818
0.0045,-11.8522969,-6.837964945,18.69026184,70.8837738,-152.7237499,81.83997605
0.00475,-10.66070601,-8.235886361,18.89659237,81.59536743,-152.0807324,70.48536494
0.005,-9.373076787,-9.607154537,18.98023132,91.18052673,-149.8036806,58.62315388
0.00525,-8.023729699,-10.93314941,18.95687911,100.1882172,-146.2856246,46.09740743
0.0055,-6.589254242,-12.1948334,18.78408764,107.6435394,-141.5159929,33.87245346
0.00575,-5.174252671,-13.31647244,18.49072511,115.5093994,-137.5201839,22.01078445
0.006,-3.775334203,-14.30017934,18.07551354,123.5059738,-134.0859299,10.57995606
0.00625,-2.359521928,-15.18530456,17.54482648,130.8404236,-130.0856069,-0.754816667
0.0065,-0.902266514,-15.99427127,16.89653778,136.7995453,-124.7730234,-12.02652187
0.00675,0.555801366,-16.68984679,16.13404542,141.9345551,-119.0204386,-22.91411646
0.007,1.983290712,-17.26484193,15.28155122,146.7858734,-113.089024,-33.69684943
0.00725,3.423825394,-17.74971475,14.32588935,150.2038269,-105.9895197,-44.21430725
0.0075,4.901903877,-18.18127603,13.27937215,151.5733643,-96.7584752,-54.81488906
0.00775,6.335783689,-18.50156136,12.16577767,152.3721466,-87.01885209,-65.35329452
0.008,7.746628045,-18.73088277,10.98425472,151.9740601,-76.18677978,-75.78728028
0.00825,9.091187571,-18.85146515,9.760277577,151.1656799,-64.88669993,-86.27898
0.0085,10.36517716,-18.87642863,8.511251471,149.9545593,-52.89322552,-97.06133381
0.00875,11.60045629,-18.79984867,7.199392382,147.2628021,-40.08924318,-107.1735589
0.009,12.70811809,-18.54895005,5.840831966,144.6989899,-28.53786097,-116.1611289
0.00925,13.73932396,-18.18465963,4.445335673,141.2076721,-16.77574734,-124.4319248
0.0095,14.67580833,-17.71078891,3.034980581,137.1344452,-4.932346957,-132.2020982
0.00975,15.48364761,-17.1142167,1.630569087,133.1307068,6.409345106,-139.5400519
0.01,16.21114503,-16.42371705,0.212572015,128.014328,18.0456376,-146.0599656
0.01025,16.8172568,-15.5990956,-1.218161202,122.445961,28.79741075,-151.2433717
0.0105,17.38337729,-14.67504619,-2.708331107,114.4415741,39.77793663,-154.2195107
0.01075,17.83313395,-13.63802823,-4.195105719,105.8070374,50.01593483,-155.8229722
0.011,18.17414332,-12.49523516,-5.678908166,96.33175659,59.5318125,-155.8635691
0.01125,18.43635528,-11.30251539,-7.133839887,85.59026337,69.42125703,-155.0115204
0.0115,18.62399944,-10.06621785,-8.557781589,73.47670746,79.65583847,-153.1325459
0.01175,18.6972327,-8.765607587,-9.93162511,60.86352539,89.35648106,-150.2200065
0.012,18.63308199,-7.415919591,-11.2171624,48.47626877,98.43172909,-146.9079979
0.01225,18.49975486,-6.058614393,-12.44114047,34.8572197,107.9550096,-142.8122293
0.0125,18.20522896,-4.663230777,-13.54199819,22.23512077,116.4580008,-138.6931216
0.01275,17.75673273,-3.226382752,-14.53034998,10.47341347,123.6997893,-134.1732028
0.013,17.19112019,-1.772611154,-15.41850904,-1.123741746,130.180724,-129.0569822
0.01325,16.53842402,-0.334071992,-16.20435203,-13.011446,136.4986521,-123.4872061
0.0135,15.78716485,1.085852519,-16.87301737,-24.75623703,142.4062114,-117.6499744
0.01375,14.94212743,2.518891983,-17.46101941,-36.59106064,147.1076779,-110.5166173
0.014,13.97744567,3.975202471,-17.95264814,-47.76635742,149.9777514,-102.211394
0.01425,12.91005764,5.441666266,-18.3517239,-58.46287918,151.1449712,-92.68209204
0.0145,11.80350404,6.876399281,-18.67990332,-69.86734772,151.6334381,-81.76609042
0.01475,10.61276761,8.276013911,-18.88878152,-80.5967865,150.9531255,-70.35633901
0.015,9.338273026,9.640087847,-18.97836087,-90.45793152,148.8983883,-58.44045682
0.01525,8.020242612,10.93646631,-18.95670892,-100.060051,146.1656111,-46.10556016
0.0155,6.674777005,12.15584007,-18.83061707,-109.5480118,142.8580502,-33.3100384
0.01575,5.237680174,13.27197735,-18.50965752,-116.8216629,138.8199806,-21.99831773
0.016,3.807012484,14.28276474,-18.08977723,-124.2043915,134.654473,-10.45008148
0.01625,2.365353679,15.18269945,-17.54805313,-130.9789124,130.1889183,0.789994074
0.0165,0.953398697,15.95485604,-16.90825474,-137.8634338,125.9097755,11.95365835
0.01675,-0.499141691,16.65254824,-16.15340655,-143.1789551,120.170538,23.00841706
0.017,-1.918542897,17.2338869,-15.315344,-148.3114624,114.1889402,34.12252223
0.01725,-3.379814311,17.73822314,-14.35840883,-151.3501282,106.5737176,44.77641056
0.0175,-4.874017886,18.17189993,-13.29788204,-152.3258972,97.18184971,55.1440475
0.01775,-6.374011344,18.52645791,-12.15244657,-151.6441498,86.30090167,65.34324811
0.018,-7.810299818,18.76381655,-10.95351673,-150.6197357,75.113656,75.50607972
0.01825,-9.133739684,18.85351429,-9.719774609,-150.115799,64.53892209,85.57687686
0.0185,-10.39125544,18.85393735,-8.462681917,-149.1412506,53.12839112,96.01285949
0.01875,-11.55280083,18.73631427,-7.183513448,-148.0801086,41.65238775,106.4277209
0.019,-12.66633742,18.50572538,-5.839387957,-145.5283661,29.69170208,115.836664
0.01925,-13.68181932,18.14608896,-4.464269635,-142.501236,17.96855235,124.5326836
0.0195,-14.65900206,17.68914195,-3.030139888,-137.501236,5.512342493,131.9888935
0.01975,-15.48887456,17.10568835,-1.616813788,-133.019989,-6.238901241,139.2588903
0.02,-16.21131674,16.40334026,-0.192023513,-127.9479446,-17.6158527,145.5637973
0.02025,-16.82255679,15.5689883,1.253568484,-122.1730881,-28.21928639,150.3923745
0.0205,-17.37167153,14.6521312,2.719540328,-114.6688461,-39.20585,153.8746961
0.02075,-17.82568067,13.61257381,4.213106857,-105.908577,-49.4246788,155.3332558
0.021,-18.2535166,12.52986087,5.723655739,-94.59161377,-60.71778972,155.3094035
0.02125,-18.53183314,11.346451,7.185382138,-83.46683502,-70.91924789,154.3860829
0.0215,-18.68388939,10.08772755,8.596161835,-72.09244537,-80.48366921,152.5761146
0.02175,-18.72531933,8.776540982,9.948778349,-60.21874237,-89.7575517,149.9762941
0.022,-18.66160565,7.423044617,11.23856103,-47.78256989,-98.76763693,146.5502068
0.02225,-18.48502723,6.050084762,12.43494247,-35.1786499,-107.6769101,142.85556
0.0225,-18.21505722,4.674586224,13.540471,-22.06209755,-116.734973,138.7970706
0.02275,-17.76913487,3.230122863,14.53901201,-10.17364597,-123.8548135,134.0284595
0.023,-17.20348871,1.786083047,15.41740566,1.354551315,-130.5208942,129.1663429
0.02325,-16.55540444,0.364043526,16.19136092,13.24604225,-137.1900013,123.9439591
0.0235,-15.80458279,-1.059264892,16.86384768,25.03335762,-143.0462488,118.0128911
0.02375,-14.92692018,-2.511343746,17.43826392,36.15543365,-147.1542073,110.9987736
