t,i
0.00000000,-9.453
0.00000500,-9.433
0.00001000,-9.395
0.00001500,-9.413
0.00002000,-9.369
0.00002500,-9.394
0.00003000,-9.398
0.00003500,-9.371
0.00004000,-9.383
0.00004500,-9.375
0.00005000,-9.358
0.00005500,-9.332
0.00006000,-9.338
0.00006500,-9.326
0.00007000,-9.297
0.00007500,-9.292
0.00008000,-9.274
0.00008500,-9.251
0.00009000,-9.253
0.00009500,-9.238
0.00010000,-9.228
0.00010500,-9.204
0.00011000,-9.203
0.00011500,-9.178
0.00012000,-9.156
0.00012500,-9.170
0.00013000,-9.136
0.00013500,-9.114
0.00014000,-9.107
0.00014500,-9.098
0.00015000,-9.099
0.00015500,-9.098
0.00016000,-9.083
0.00016500,-9.066
0.00017000,-9.067
0.00017500,-9.054
0.00018000,-9.034
0.00018500,-9.017
0.00019000,-9.021
0.00019500,-8.981
0.00020000,-8.949
0.00020500,-8.961
0.00021000,-8.944
0.00021500,-8.937
0.00022000,-8.921
0.00022500,-8.911
0.00023000,-8.911
0.00023500,-8.886
0.00024000,-8.871
0.00024500,-8.862
0.00025000,-8.860
0.00025500,-8.816
0.00026000,-8.813
0.00026500,-8.812
0.00027000,-8.829
0.00027500,-8.783
0.00028000,-8.778
0.00028500,-8.741
0.00029000,-8.721
0.00029500,-8.721
0.00030000,-8.707
0.00030500,-8.711
0.00031000,-8.687
0.00031500,-8.659
0.00032000,-8.657
0.00032500,-8.644
0.00033000,-8.654
0.00033500,-8.657
0.00034000,-8.632
0.00034500,-8.636
0.00035000,-8.611
0.00035500,-8.579
0.00036000,-8.573
0.00036500,-8.557
0.00037000,-8.559
0.00037500,-8.563
0.00038000,-8.529
0.00038500,-8.530
0.00039000,-8.512
0.00039500,-8.495
0.00040000,-8.495
0.00040500,-8.435
0.00041000,-8.437
0.00041500,-8.451
0.00042000,-8.451
0.00042500,-8.428
0.00043000,-8.401
0.00043500,-8.373
0.00044000,-8.358
0.00044500,-8.361
0.00045000,-8.338
0.00045500,-8.339
0.00046000,-8.321
0.00046500,-8.301
0.00047000,-8.283
0.00047500,-8.278
0.00048000,-8.274
0.00048500,-8.261
0.00049000,-8.250
0.00049500,-8.235
0.00050000,-8.228
0.00050500,-8.249
0.00051000,-8.230
0.00051500,-8.209
0.00052000,-8.207
0.00052500,-8.169
0.00053000,-8.155
0.00053500,-8.158
0.00054000,-8.151
0.00054500,-8.147
0.00055000,-8.127
0.00055500,-8.125
0.00056000,-8.097
0.00056500,-8.071
0.00057000,-8.082
0.00057500,-8.051
0.00058000,-8.051
0.00058500,-8.050
0.00059000,-8.020
0.00059500,-7.996
0.00060000,-8.006
0.00060500,-7.992
0.00061000,-7.994
0.00061500,-7.990
0.00062000,-7.989
0.00062500,-7.977
0.00063000,-7.960
0.00063500,-7.948
0.00064000,-7.929
0.00064500,-7.921
0.00065000,-7.916
0.00065500,-7.895
0.00066000,-7.913
0.00066500,-7.884
0.00067000,-7.855
0.00067500,-7.855
0.00068000,-7.857
0.00068500,-7.823
0.00069000,-7.855
0.00069500,-7.824
0.00070000,-7.811
0.00070500,-7.815
0.00071000,-7.805
0.00071500,-7.791
0.00072000,-7.808
0.00072500,-7.770
0.00073000,-7.751
0.00073500,-7.766
0.00074000,-7.743
0.00074500,-7.726
0.00075000,-7.752
0.00075500,-7.733
0.00076000,-7.712
0.00076500,-7.693
0.00077000,-7.673
0.00077500,-7.653
0.00078000,-7.634
0.00078500,-7.643
0.00079000,-7.614
0.00079500,-7.630
0.00080000,-7.615
0.00080500,-7.618
0.00081000,-7.597
0.00081500,-7.573
0.00082000,-7.578
0.00082500,-7.547
0.00083000,-7.521
0.00083500,-7.552
0.00084000,-7.520
