spi_time,coil_temp_filtered
84000.0,0.165
84010.0,0.175
84020.0,0.165
84030.0,0.17
84040.0,0.165
84050.0,0.165
84060.0,0.17
84070.0,0.165
84080.0,0.17
84090.0,0.17
84100.0,0.165
84110.0,0.165
84120.0,0.165
84130.0,0.17
84140.0,0.17
84150.0,0.165
84160.0,0.17
84170.0,0.165
84180.0,0.17
84190.0,0.165
84200.0,0.165
84210.0,0.17
84220.0,0.17
84230.0,0.165
84240.0,0.165
84250.0,0.17
84260.0,0.165
84270.0,0.17
84280.0,0.165
84290.0,0.165
84300.0,0.165
84310.0,0.165
84320.0,0.165
84330.0,0.165
84340.0,0.165
84350.0,0.165
84360.0,0.165
84370.0,0.17
84380.0,0.165
84390.0,0.165
84400.0,0.16
84410.0,0.165
84420.0,0.165
84430.0,0.165
84440.0,0.165
84450.0,0.17
84460.0,0.165
84470.0,0.17
84480.0,0.16
84490.0,0.17
84500.0,0.165
84510.0,0.17
84520.0,0.17
84530.0,0.16
84540.0,0.17
84550.0,0.165
84560.0,0.165
84570.0,0.165
84580.0,0.165
84590.0,0.165
84600.0,0.16
84610.0,0.16
84620.0,0.16
84630.0,0.165
84640.0,0.165
84650.0,0.165
84660.0,0.16
84670.0,0.165
84680.0,0.165
84690.0,0.165
84700.0,0.165
84710.0,0.17
84720.0,0.165
84730.0,0.17
84740.0,0.17
84750.0,0.165
84760.0,0.165
84770.0,0.165
84780.0,0.165
84790.0,0.16
84800.0,0.16
84810.0,0.165
84820.0,0.165
84830.0,0.17
84840.0,0.165
84850.0,0.165
84860.0,0.165
84870.0,0.17
84880.0,0.16
84890.0,0.165
84900.0,0.17
84910.0,0.165
84920.0,0.165
84930.0,0.16
84940.0,0.165
84950.0,0.165
84960.0,0.16
84970.0,0.165
84980.0,0.17
84990.0,0.17
85000.0,0.165
85010.0,0.165
85020.0,0.165
85030.0,0.165
85040.0,0.165
85050.0,0.16
85060.0,0.165
85070.0,0.165
85080.0,0.165
85090.0,0.165
85100.0,0.165
85110.0,0.16
85120.0,0.17
85130.0,0.165
85140.0,0.165
85150.0,0.16
85160.0,0.16
85170.0,0.165
85180.0,0.165
85190.0,0.165
85200.0,0.165
85210.0,0.165
85220.0,0.16
85230.0,0.16
85240.0,0.165
85250.0,0.165
85260.0,0.17
85270.0,0.165
85280.0,0.16
85290.0,0.16
85300.0,0.16
85310.0,0.16
85320.0,0.16
85330.0,0.165
85340.0,0.16
85350.0,0.16
85360.0,0.165
85370.0,0.16
85380.0,0.16
85390.0,0.17
85400.0,0.165
85410.0,0.16
85420.0,0.16
85430.0,0.16
