Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,18.37475857,-6.719443698,-11.65531487,41.93396378,102.6315701,-144.5655339
0.00025,18.14170999,-5.347752562,-12.79395743,29.47068596,111.2300712,-140.7007571
0.0005,17.780585,-3.936291054,-13.84429394,17.19404411,118.8977589,-136.091803
0.00075,17.28793913,-2.49902105,-14.78891808,5.373746395,125.6427338,-131.0164801
0.001,16.69548745,-1.071480727,-15.62400673,-6.468972206,132.1410249,-125.6720527
0.00125,15.9900565,0.340826101,-16.3308826,-17.84536552,138.1754678,-120.3301023
0.0015,15.21918329,1.735363835,-16.95454713,-29.86711502,143.918815,-114.0517
0.00175,14.32869882,3.16248055,-17.49117937,-41.35527802,147.7883009,-106.4330229
0.002,13.29316529,4.632752949,-17.92591824,-51.55839539,149.1492182,-97.59082279
0.00225,12.24723721,6.04294499,-18.2901822,-63.0794487,150.704812,-87.62536328
0.0025,11.11722116,7.445521314,-18.56274247,-74.21115875,150.704469,-76.49331022
0.00275,9.927992532,8.789710017,-18.71770255,-85.04216766,150.0684465,-65.02627882
0.003,8.623701284,10.13051509,-18.75421637,-94.30937958,147.1371945,-52.8278149
0.00325,7.295802897,11.39685151,-18.69265441,-103.6700211,143.7179458,-40.0479247
0.0035,5.884399636,12.57730146,-18.4617011,-111.2543945,139.402522,-28.14812749
0.00375,4.464590302,13.65959256,-18.12418286,-118.7143326,134.8081694,-16.09383681
0.004,3.040100058,14.61368185,-17.65378191,-125.7088089,130.3778182,-4.669009296
0.00425,1.610513667,15.44380295,-17.05431662,-132.0357666,125.8951699,6.140596693
0.0045,0.197551738,16.17026852,-16.36782025,-138.1902313,121.0128636,17.17736777
0.00475,-1.231476777,16.79180138,-15.5603246,-143.0777588,115.3979534,27.67980538
0.005,-2.656970118,17.3295623,-14.67259219,-147.1332855,108.6921553,38.44113022
0.00525,-4.103898869,17.80681803,-13.70291916,-149.6377869,100.1763194,49.46146749
0.0055,-5.570244921,18.19268517,-12.62244025,-150.1749115,90.36634521,59.80856629
0.00575,-6.999158648,18.47616189,-11.47700324,-149.9222717,79.83355165,70.08872008
0.006,-8.370776999,18.6301703,-10.2593933,-148.987381,69.20291854,79.78446244
0.00625,-9.640364476,18.70040428,-9.060039805,-148.6812439,57.92833317,90.75291072
0.0065,-10.85815203,18.64836314,-7.790211108,-147.2120056,46.36210143,100.8499042
0.00675,-11.97027839,18.45754556,-6.487267167,-145.6826477,35.23822821,110.4444195
0.007,-13.03174059,18.18422201,-5.152481419,-142.891449,23.1306058,119.7608432
0.00725,-14.01217325,17.77000838,-3.757835132,-139.0310364,11.41742511,127.6136113
0.0075,-14.91149207,17.23901818,-2.327526115,-134.1265717,-0.27279918,134.3993708
0.00775,-15.69266841,16.61790608,-0.925237675,-129.2079773,-12.07774682,141.2857241
0.008,-16.33211832,15.85209543,0.480022889,-124.377739,-22.68480479,147.0625437
0.00825,-16.90993039,14.98473943,1.925190954,-117.7495651,-33.36450146,151.1140666
0.0085,-17.40653521,14.02853409,3.378001119,-109.8262024,-44.07213168,153.8983341
0.00875,-17.84822832,12.99024601,4.857982307,-99.8811264,-54.97606361,154.85719
0.009,-18.16629751,11.8521082,6.314189305,-89.51864624,-65.06427662,154.5829229
0.00925,-18.36191991,10.64119651,7.720723401,-78.87377167,-74.67028625,153.5440579
0.0095,-18.47368483,9.370626717,9.10305811,-67.00987244,-84.13465644,151.1445289
0.00975,-18.49300438,8.069171139,10.42383325,-54.35350418,-93.73887343,148.0923776
0.01,-18.40331718,6.737675185,11.66564199,-41.35647583,-103.1740193,144.5304951
0.01025,-18.15672332,5.354561219,12.8021621,-29.15503502,-111.4648315,140.6198665
0.0105,-17.79473945,3.946485236,13.84825422,-16.91969872,-119.1949988,136.1146976
0.01075,-17.31478541,2.521907307,14.79287811,-4.852249622,-126.2798839,131.1321335
0.011,-16.70538533,1.084635593,15.62074974,6.626646519,-132.4779676,125.8513211
0.01125,-16.01817846,-0.318786875,16.33696533,18.42318535,-138.8210767,120.3978914
0.0115,-15.23079651,-1.727286771,16.95808328,30.12483788,-144.1859133,114.0610755
0.01175,-14.29884573,-3.195866072,17.4947118,40.83197784,-146.9655632,106.1335854
0.012,-13.32773155,-4.633137077,17.96086863,52.48031616,-149.4159386,96.93562249
0.01225,-12.27419129,-6.052214492,18.32640579,63.87926102,-150.7455877,86.86632669
0.0125,-11.14919263,-7.431943387,18.58113602,74.98429108,-151.2105074,76.22621634
0.01275,-9.920616179,-8.815058018,18.7356742,85.07614136,-149.5473918,64.47125044
0.013,-8.626494053,-10.15078464,18.7772787,94.56989288,-146.7751714,52.20527851
0.01325,-7.23836347,-11.43235433,18.6707178,102.4542542,-142.6120937,40.15783959
0.0135,-5.857461705,-12.5941869,18.4516486,110.6821442,-138.8598836,28.17773943
0.01375,-4.432916839,-13.65659193,18.08950877,117.8583755,-134.6005955,16.74221996
0.014,-3.04360671,-14.59460263,17.63820934,125.6479645,-130.7354067,5.087442232
0.01425,-1.607304533,-15.44672711,17.05403165,131.9597321,-125.7923818,-6.167350286
0.0145,-0.170166006,-16.17953625,16.34970225,137.5211639,-120.6107311,-16.91043284
0.01475,1.244001331,-16.80149217,15.55749084,142.7924347,-115.0951283,-27.69730637
0.015,2.660173292,-17.33417552,14.67400223,147.0505371,-108.5525214,-38.49801572
0.01525,4.118549178,-17.81608724,13.69753806,149.2854462,-99.86408098,-49.42136519
0.0155,5.535305137,-18.17826117,12.64295603,150.9486542,-90.86823555,-60.08041863
0.01575,6.942599915,-18.45200683,11.50940691,151.2056122,-80.68612528,-70.51948691
0.016,8.308601313,-18.63436363,10.32576231,150.6468201,-69.5675063,-81.07931377
0.01625,9.602851254,-18.69317311,9.090321852,149.626709,-58.32485605,-91.30185294
0.0165,10.86594024,-18.6779419,7.812001654,147.2457886,-45.72589768,-101.5198909
0.01675,12.02376884,-18.53027853,6.506509692,144.8238678,-33.43273319,-111.3911346
0.017,13.09463989,-18.23749599,5.1428561,141.6174774,-21.59736975,-120.0201077
0.01725,14.04120787,-17.79366198,3.752454104,138.4034119,-10.67666561,-127.7267463
0.0175,14.90873096,-17.24913183,2.340400871,134.2212219,0.530035211,-134.7512571
0.01775,15.68060911,-16.6165986,0.935989491,129.4589081,12.05234161,-141.5112497
0.018,16.34293562,-15.86517377,-0.477761852,124.1307144,23.09948533,-147.2301997
0.01825,16.91014561,-14.9948572,-1.915288413,117.7510071,33.64773363,-151.3987407
0.0185,17.43940604,-14.04838218,-3.391023856,109.0335617,44.78210477,-153.8156665
0.01875,17.83704375,-12.98132288,-4.855720868,100.0209808,54.81880838,-154.8397892
0.019,18.12293611,-11.81695185,-6.305984265,90.3129425,64.16491807,-154.4778606
0.01925,18.3126876,-10.58488508,-7.727802519,79.67906952,73.31007509,-152.9891446
0.0195,18.42528065,-9.320238621,-9.105042033,67.85267639,82.86979942,-150.7224758
0.01975,18.43780078,-8.020475132,-10.41732565,55.40452194,92.435427,-147.8399489
0.02,18.37770216,-6.727482437,-11.65021972,41.93133163,102.80038,-144.7317116
0.02025,18.16075433,-5.365099884,-12.79565445,29.11083412,111.698311,-140.8091452
0.0205,17.78568209,-3.935445046,-13.85023705,17.06012917,118.9249143,-135.9850435
0.02075,17.28751313,-2.499020541,-14.78849259,5.389064312,125.6456332,-131.0346975
0.021,16.68022222,-1.066403786,-15.61381844,-6.100623131,131.9388654,-125.8382423
0.02125,15.99600391,0.341672366,-16.33767627,-18.00030136,138.2091429,-120.2088415
0.0215,15.21156913,1.743402604,-16.95497174,-29.72058868,143.7165255,-113.9959368
0.02175,14.32701874,3.167980701,-17.49499944,-41.34441757,147.6759258,-106.3315082
0.022,13.29653426,4.624290749,-17.92082501,-51.57772446,149.3379656,-97.76024115
0.02225,12.26631897,6.036174715,-18.30249368,-63.52737427,150.9810249,-87.45365063
0.0225,11.09901785,7.460752233,-18.55977008,-73.84622955,150.2909753,-76.44474573
0.02275,9.904677525,8.799864953,-18.70454248,-84.49928284,149.7088171,-65.20953428
0.023,8.612267055,10.13897483,-18.75124189,-94.05947876,146.8947804,-52.83530163
0.02325,7.294081449,11.39008239,-18.68416384,-103.560524,143.8345562,-40.27403225
0.0235,5.89545156,12.58153222,-18.47698378,-111.5629425,139.4083113,-27.84536879
0.02375,4.469672277,13.65578413,-18.12545641,-118.8110428,134.9221411,-16.1110983
0.024,3.046432515,14.60352712,-17.64995964,-125.7943802,130.6237305,-4.829350322
0.02425,1.639331889,15.4294195,-17.06875139,-132.6860809,126.3914416,6.294639311
0.0245,0.178073873,16.1850754,-16.36314928,-137.7942963,120.6043065,17.1899898
0.02475,-1.207291598,16.78714526,-15.57985367,-143.6830444,115.6756671,28.00737736
0.025,-2.664589837,17.33590687,-14.67131703,-146.9907227,108.5279132,38.46280948
0.02525,-4.108997244,17.8055467,-13.69654946,-149.5033569,100.1726149,49.33074199
0.0255,-5.58001728,18.19056947,-12.61055219,-149.9098663,90.34443955,59.56542679
0.02575,-6.988136132,18.47150803,-11.48337189,-150.1837921,80.01383235,70.16995977
0.026,-8.348261411,18.63397653,-10.28571512,-149.6186981,69.30860615,80.31009197
0.02625,-9.681030916,18.72663592,-9.045605007,-147.8209534,57.14027981,90.68067356
0.0265,-10.86196521,18.65047833,-7.78851312,-147.1306,46.29376544,100.8368345
0.02675,-11.96177514,18.46135365,-6.49957851,-145.9367371,35.22750843,110.7092286
0.027,-13.01398032,18.16306561,-5.149085289,-143.2081299,23.6601151,119.5480148
0.02725,-14.02873214,17.76916103,-3.740428883,-138.5991821,11.3152484,127.2839337
0.0275,-14.91910906,17.24621124,-2.327102178,-133.9838562,-0.46171309,134.4455693
0.02775,-15.69100417,16.6081753,-0.917171122,-129.1824493,-11.87971971,141.0621691
0.028,-16.33722942,15.84744224,0.489787182,-124.2119293,-22.6297172,146.8416465
0.02825,-16.9293799,15.00800996,1.921369943,-117.4103317,-33.9433778,151.3537095
0.0285,-17.413708,14.04165055,3.372057447,-109.7288361,-44.3756961,154.1045322
0.02875,-17.80455075,12.97628572,4.828265036,-100.9215012,-54.39518864,155.3166898
0.029,-18.1391915,11.83306888,6.306122619,-90.0999527,-64.50488674,154.6048394
0.02925,-18.38058912,10.64458139,7.736007724,-78.42329407,-74.86844854,153.2917426
0.0295,-18.49061266,9.386704765,9.103907894,-66.69191742,-84.56295865,151.2548761
0.02975,-18.5137493,8.085671071,10.42807823,-53.93152618,-94.20952734,148.1410535
0.03,-18.3982413,6.732174972,11.66606633,-41.44472122,-103.0427205,144.4874418
0.03025,-18.16733997,5.354138512,12.81320146,-28.86834526,-111.5436632,140.4120084
0.0305,-17.77145806,3.926175916,13.84528215,-17.37557602,-118.6461064,136.0216825
0.03075,-17.29319548,2.503290404,14.78990508,-5.284184456,-125.7684535,131.052638
0.031,-16.71516488,1.080404643,15.63476024,6.907572269,-132.4646269,125.5570547
0.03125,-16.03512352,-0.307785511,16.34290904,18.78381157,-139.1483483,120.3645367
0.0315,-15.22952643,-1.728555652,16.95808208,30.10160446,-144.1497441,114.0481396
0.03175,-14.32340658,-3.176827064,17.50023364,41.33906174,-147.5046308,106.1655691
0.032,-13.3162702,-4.633559574,17.94982977,52.19014359,-149.3262608,97.13611717
0.03225,-12.26993043,-6.047560256,18.31749068,63.73740387,-150.8049012,87.06749736
0.0325,-11.14243167,-7.440829218,18.58326089,74.87501526,-150.995908,76.12089274
0.03275,-9.921005632,-8.804903352,18.72590898,85.01261902,-149.7437195,64.73110047
0.033,-8.615860351,-10.1448621,18.76072245,94.24757385,-146.8136367,52.56606286
0.03325,-7.245155404,-11.43235423,18.67750963,102.631691,-142.6690974,40.03740637
0.0335,-5.888439249,-12.58995596,18.47839521,111.4687576,-139.1756344,27.7068768
0.03375,-4.460474827,-13.64559011,18.10606493,118.5161743,-135.0204305,16.50425615
0.034,-3.036811815,-14.59375674,17.63056855,125.4851303,-130.7117238,5.226593462
0.03425,-1.585226953,-15.44672664,17.03195359,131.3980103,-125.6390077,-5.759002507
0.0345,-0.140893943,-16.18630613,16.32720008,136.8121796,-120.2751224,-16.53705714
0.03475,1.264313662,-16.82053206,15.5562184,142.4000244,-114.5902589,-27.80976549
0.035,2.680458121,-17.36125335,14.68079523,146.7110443,-107.8889029,-38.8221414
0.03525,4.082908473,-17.8093159,13.72640743,150.162796,-100.2461367,-49.91665929
0.0355,5.529376994,-18.17360701,12.64423001,151.0706482,-90.9932502,-60.077398
0.03575,6.93581304,-18.44989116,11.51407812,151.3704376,-80.77049911,-70.59993851
0.036,8.309011558,-18.63816999,10.32915843,150.6674347,-69.4866154,-81.18081929
0.03625,9.621464601,-18.71263444,9.091169843,149.282074,-57.81072736,-91.47134662
0.0365,10.85490452,-18.6770956,7.82219108,147.5251007,-45.80857283,-101.7165279
0.03675,12.01955577,-18.52097119,6.501415421,144.8637543,-33.62558154,-111.2381727
0.037,13.09131175,-18.21761012,5.126298364,141.5566101,-21.98742806,-119.569182
0.03725,14.0628251,-17.8042412,3.741416102,137.9104462,-10.31150335,-127.5989428
0.0375,14.94047575,-17.27748025,2.337004503,133.5842896,1.310453852,-134.8947434
0.03775,15.66412338,-16.59586745,0.931744077,129.7193756,11.55466549,-141.2740411
0.038,16.31706561,-15.85671077,-0.460354835,124.7345505,22.75726308,-147.4918136
0.03825,16.91603582,-15.01008747,-1.90594835,117.7014236,33.98597987,-151.6874035
0.0385,17.42454008,-14.0504979,-3.374042182,109.4316406,44.72356186,-154.1552025
0.03875,17.82140042,-12.96313089,-4.858269537,100.294342,54.3699022,-154.6642442
0.039,18.13527436,-11.80933633,-6.325938027,89.93192291,64.11680044,-154.0487234
0.03925,18.32668284,-10.58911595,-7.737566891,79.33724213,73.49611938,-152.8333615
0.0395,18.42017727,-9.322777165,-9.0974001,67.99674988,82.88384193,-150.8805918
0.03975,18.46404684,-8.043323682,-10.42072316,54.87389755,93.06645045,-147.940348
0.04,18.37390443,-6.720712815,-11.65319162,41.96459961,102.6549046,-144.6195042
0.04025,18.13957831,-5.350714928,-12.78886338,29.54725266,111.2767967,-140.8240494
0.0405,17.76063554,-3.935021914,-13.82561363,17.70908546,118.7342065,-136.443292
0.04075,17.29727173,-2.500712871,-14.79655886,5.145124912,125.751534,-130.896659
0.041,16.68789036,-1.058788882,-15.62910148,-6.361618996,131.8531609,-125.4915419
0.04125,16.00997174,0.329402817,-16.33937456,-18.28323174,138.5441344,-120.2609027
0.0415,15.20817423,1.743825792,-16.95200002,-29.64428329,143.6862222,-114.0419389
0.04175,14.31557277,3.173057849,-17.48863062,-41.08886337,147.4971407,-106.4082773
0.042,13.34316379,4.603981966,-17.94714576,-52.6612587,150.0667972,-97.40553848
0.04225,12.25365055,6.056060583,-18.30971113,-63.36061478,150.5155215,-87.15490671
0.0425,11.10703152,7.445521272,-18.5525528,-73.96033478,150.6359454,-76.67561062
0.04275,9.903009353,8.808326841,-18.71133619,-84.53500366,149.5365473,-65.00154365
0.043,8.616528327,10.14363026,-18.76015859,-94.22182465,146.8338644,-52.61203978
0.04325,7.270787937,11.40700665,-18.67779459,-103.0873108,143.3342609,-40.24695013
0.0435,5.89372455,12.57307147,-18.46679602,-111.4611816,139.5415683,-28.08038665
0.04375,4.475130253,13.63759118,-18.11272144,-118.8249969,135.2951135,-16.47011659
0.044,3.072733918,14.59718033,-17.66991425,-126.445961,130.9310338,-4.485072832
0.04425,1.623270909,15.45014932,-17.07342023,-132.4290771,125.8733763,6.555700848
0.0445,0.200513841,16.16688222,-16.36739606,-138.257782,121.1001774,17.15760455
0.04475,-1.259863861,16.8083027,-15.54843884,-142.4662933,114.8766625,27.58963087
0.045,-2.659460012,17.34606087,-14.68660085,-147.193512,108.3552292,38.83828276
0.04525,-4.097122364,17.802164,-13.70504164,-149.784317,100.3025944,49.48172261
0.0455,-5.583005628,18.18549145,-12.60248582,-149.7891693,90.39768617,59.39148314
0.04575,-6.989434996,18.46431457,-11.47487957,-150.0895081,80.12118103,69.96832703
0.046,-8.374989492,18.63990151,-10.26491202,-148.9493256,68.98207611,79.96724945
0.04625,-9.659006991,18.71140391,-9.052396922,-148.2700653,57.57330772,90.69675759
