t,i
0.00000000,6.338
0.00000500,6.309
0.00001000,6.280
0.00001500,6.259
0.00002000,6.232
0.00002500,6.195
0.00003000,6.163
0.00003500,6.134
0.00004000,6.108
0.00004500,6.080
0.00005000,6.061
0.00005500,6.039
0.00006000,6.002
0.00006500,5.968
0.00007000,5.939
0.00007500,5.911
0.00008000,5.879
0.00008500,5.857
0.00009000,5.834
0.00009500,5.805
0.00010000,5.776
0.00010500,5.742
0.00011000,5.704
0.00011500,5.676
0.00012000,5.652
0.00012500,5.627
0.00013000,5.606
0.00013500,5.578
0.00014000,5.548
0.00014500,5.512
0.00015000,5.480
0.00015500,5.453
0.00016000,5.416
0.00016500,5.391
0.00017000,5.371
0.00017500,5.350
0.00018000,5.324
0.00018500,5.287
0.00019000,5.248
0.00019500,5.221
0.00020000,5.195
0.00020500,5.165
0.00021000,5.137
0.00021500,5.113
0.00022000,5.090
0.00022500,5.065
0.00023000,5.029
0.00023500,4.991
0.00024000,4.962
0.00024500,4.934
0.00025000,4.917
0.00025500,4.888
0.00026000,4.860
0.00026500,4.833
0.00027000,4.801
0.00027500,4.768
0.00028000,4.741
0.00028500,4.704
0.00029000,4.677
0.00029500,4.651
0.00030000,4.633
0.00030500,4.611
0.00031000,4.562
0.00031500,4.525
0.00032000,4.500
0.00032500,4.477
0.00033000,4.448
0.00033500,4.422
0.00034000,4.398
0.00034500,4.374
0.00035000,4.339
0.00035500,4.306
0.00036000,4.265
0.00036500,4.240
0.00037000,4.220
0.00037500,4.195
0.00038000,4.178
0.00038500,4.134
0.00039000,4.102
0.00039500,4.073
0.00040000,4.049
0.00040500,4.015
0.00041000,3.985
0.00041500,3.965
0.00042000,3.935
0.00042500,3.917
0.00043000,3.890
0.00043500,3.844
0.00044000,3.804
0.00044500,3.778
0.00045000,3.756
0.00045500,3.735
0.00046000,3.703
0.00046500,3.672
0.00047000,3.648
0.00047500,3.619
0.00048000,3.585
0.00048500,3.547
0.00049000,3.519
0.00049500,3.495
0.00050000,3.476
0.00050500,3.452
0.00051000,3.413
0.00051500,3.376
0.00052000,3.349
0.00052500,3.324
0.00053000,3.291
0.00053500,3.260
0.00054000,3.231
0.00054500,3.218
0.00055000,3.199
0.00055500,3.155
0.00056000,3.112
0.00056500,3.080
0.00057000,3.059
0.00057500,3.041
0.00058000,3.011
0.00058500,2.982
0.00059000,2.957
0.00059500,2.925
0.00060000,2.896
0.00060500,2.864
0.00061000,2.832
0.00061500,2.803
0.00062000,2.782
0.00062500,2.764
0.00063000,2.747
0.00063500,2.700
0.00064000,2.658
0.00064500,2.631
0.00065000,2.613
0.00065500,2.582
0.00066000,2.553
0.00066500,2.523
0.00067000,2.500
0.00067500,2.478
0.00068000,2.442
0.00068500,2.400
0.00069000,2.365
0.00069500,2.347
0.00070000,2.338
0.00070500,2.314
0.00071000,2.280
0.00071500,2.239
0.00072000,2.210
0.00072500,2.190
0.00073000,2.169
0.00073500,2.124
0.00074000,2.090
0.00074500,2.077
0.00075000,2.062
0.00075500,2.035
0.00076000,1.996
0.00076500,1.951
0.00077000,1.929
0.00077500,1.916
0.00078000,1.885
0.00078500,1.850
0.00079000,1.819
0.00079500,1.803
0.00080000,1.782
0.00080500,1.748
0.00081000,1.707
0.00081500,1.681
0.00082000,1.645
0.00082500,1.642
0.00083000,1.620
0.00083500,1.584
0.00084000,1.552
0.00084500,1.520
0.00085000,1.505
0.00085500,1.472
0.00086000,1.438
0.00086500,1.407
0.00087000,1.393
0.00087500,1.380
0.00088000,1.351
0.00088500,1.307
0.00089000,1.269
0.00089500,1.249
0.00090000,1.237
0.00090500,1.212
0.00091000,1.172
0.00091500,1.151
0.00092000,1.127
0.00092500,1.114
0.00093000,1.074
0.00093500,1.032
0.00094000,1.005
0.00094500,0.982
0.00095000,0.976
0.00095500,0.950
0.00096000,0.918
0.00096500,0.884
0.00097000,0.853
0.00097500,0.842
0.00098000,0.813
0.00098500,0.773
0.00099000,0.747
0.00099500,0.736
0.00100000,0.725
0.00100500,0.696
0.00101000,0.646
0.00101500,0.614
0.00102000,0.599
0.00102500,0.585
0.00103000,0.560
0.00103500,0.523
0.00104000,0.502
0.00104500,0.482
0.00105000,0.456
0.00105500,0.424
0.00106000,0.388
0.00106500,0.364
0.00107000,0.348
0.00107500,0.335
0.00108000,0.309
0.00108500,0.269
0.00109000,0.237
0.00109500,0.219
0.00110000,0.203
0.00110500,0.181
0.00111000,0.145
0.00111500,0.118
0.00112000,0.105
0.00112500,0.090
0.00113000,0.057
0.00113500,0.015
0.00114000,-0.017
0.00114500,-0.029
0.00115000,-0.037
0.00115500,-0.067
0.00116000,-0.090
0.00116500,-0.121
0.00117000,-0.138
0.00117500,-0.162
0.00118000,-0.193
0.00118500,-0.225
0.00119000,-0.251
0.00119500,-0.262
0.00120000,-0.275
0.00120500,-0.296
0.00121000,-0.335
0.00121500,-0.372
0.00122000,-0.381
0.00122500,-0.396
0.00123000,-0.422
0.00123500,-0.455
0.00124000,-0.476
0.00124500,-0.491
0.00125000,-0.507
0.00125500,-0.539
0.00126000,-0.578
0.00126500,-0.603
0.00127000,-0.613
0.00127500,-0.624
0.00128000,-0.649
0.00128500,-0.681
0.00129000,-0.705
0.00129500,-0.727
0.00130000,-0.742
0.00130500,-0.769
0.00131000,-0.803
0.00131500,-0.827
0.00132000,-0.830
0.00132500,-0.837
0.00133000,-0.867
0.00133500,-0.906
0.00134000,-0.938
0.00134500,-0.953
0.00135000,-0.962
0.00135500,-0.988
0.00136000,-1.017
0.00136500,-1.040
0.00137000,-1.043
0.00137500,-1.062
0.00138000,-1.093
0.00138500,-1.133
0.00139000,-1.157
0.00139500,-1.160
0.00140000,-1.165
0.00140500,-1.188
0.00141000,-1.230
0.00141500,-1.254
0.00142000,-1.268
0.00142500,-1.283
0.00143000,-1.309
0.00143500,-1.334
0.00144000,-1.363
0.00144500,-1.362
0.00145000,-1.368
0.00145500,-1.400
0.00146000,-1.442
0.00146500,-1.465
0.00147000,-1.476
0.00147500,-1.482
0.00148000,-1.510
0.00148500,-1.536
0.00149000,-1.555
0.00149500,-1.565
0.00150000,-1.581
0.00150500,-1.608
0.00151000,-1.645
0.00151500,-1.661
0.00152000,-1.672
0.00152500,-1.676
0.00153000,-1.697
0.00153500,-1.734
0.00154000,-1.758
0.00154500,-1.774
0.00155000,-1.780
0.00155500,-1.808
0.00156000,-1.835
0.00156500,-1.851
0.00157000,-1.849
0.00157500,-1.864
0.00158000,-1.895
0.00158500,-1.925
0.00159000,-1.949
0.00159500,-1.957
0.00160000,-1.961
0.00160500,-1.986
0.00161000,-2.015
0.00161500,-2.028
0.00162000,-2.033
0.00162500,-2.059
0.00163000,-2.084
0.00163500,-2.115
0.00164000,-2.133
0.00164500,-2.133
0.00165000,-2.138
0.00165500,-2.162
0.00166000,-2.192
0.00166500,-2.216
0.00167000,-2.225
0.00167500,-2.237
0.00168000,-2.262
0.00168500,-2.284
0.00169000,-2.297
0.00169500,-2.299
0.00170000,-2.307
0.00170500,-2.337
0.00171000,-2.374
0.00171500,-2.394
0.00172000,-2.394
0.00172500,-2.402
0.00173000,-2.421
0.00173500,-2.445
0.00174000,-2.460
0.00174500,-2.472
0.00175000,-2.487
0.00175500,-2.514
0.00176000,-2.540
0.00176500,-2.551
0.00177000,-2.558
0.00177500,-2.558
0.00178000,-2.579
0.00178500,-2.613
0.00179000,-2.633
0.00179500,-2.640
0.00180000,-2.650
0.00180500,-2.675
0.00181000,-2.695
0.00181500,-2.709
0.00182000,-2.703
0.00182500,-2.712
0.00183000,-2.746
0.00183500,-2.783
0.00184000,-2.798
0.00184500,-2.799
0.00185000,-2.796
0.00185500,-2.822
0.00186000,-2.841
0.00186500,-2.856
0.00187000,-2.872
0.00187500,-2.889
0.00188000,-2.910
0.00188500,-2.930
0.00189000,-2.946
0.00189500,-2.943
0.00190000,-2.943
0.00190500,-2.970
0.00191000,-3.007
0.00191500,-3.020
0.00192000,-3.025
0.00192500,-3.036
0.00193000,-3.058
0.00193500,-3.079
0.00194000,-3.084
0.00194500,-3.087
0.00195000,-3.103
0.00195500,-3.131
0.00196000,-3.163
0.00196500,-3.171
0.00197000,-3.179
0.00197500,-3.181
0.00198000,-3.197
0.00198500,-3.223
