Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-4.962055103,-6.558186747,11.52024185,59.46948242,-78.50963857,19.04015615
0.00025,-4.154457923,-7.271532415,11.42599034,64.27822113,-76.84930733,12.5710862
0.0005,-3.28564202,-7.960340022,11.24598204,67.90863037,-74.07458458,6.165954207
0.00075,-2.403499658,-8.600489872,11.00398953,71.30042267,-70.88655718,-0.413865487
0.001,-1.497468907,-9.208060721,10.70552963,74.16123199,-66.8069948,-7.35423719
0.00125,-0.613646511,-9.730167738,10.34381425,77.17536163,-63.08538302,-14.08997862
0.0015,0.294986726,-10.19769311,9.902706384,79.20411682,-58.72064023,-20.48347659
0.00175,1.166937826,-10.59117566,9.424237837,81.57845306,-54.46458527,-27.11386779
0.002,2.019156522,-10.91992505,8.900768525,83.79431915,-49.95950214,-33.83481702
0.00225,2.929268734,-11.20340096,8.274132223,83.81652832,-44.21333921,-39.60318911
0.0025,3.797555862,-11.42722109,7.629665232,84.00693512,-38.18771244,-45.81922268
0.00275,4.652160578,-11.55542072,6.903260145,83.23483276,-32.32612707,-50.90870569
0.003,5.496775352,-11.62523181,6.128456456,81.54602814,-25.88647465,-55.65955349
0.00325,6.249597068,-11.59773044,5.348133367,80.6795578,-20.20002685,-60.47953095
0.0035,6.986022891,-11.52284131,4.536818423,78.91912079,-13.77627813,-65.14284266
0.00375,7.667108283,-11.3679876,3.700879313,76.93078613,-7.526825144,-69.40396099
0.004,8.292381158,-11.14628306,2.853901899,74.72252655,-1.234696276,-73.48783027
0.00425,8.884760058,-10.85984422,1.975084163,71.610672,5.274672721,-76.88534472
0.0045,9.441199591,-10.53067241,1.089472817,67.74085999,12.35138322,-80.0922432
0.00475,9.896478388,-10.11180288,0.21532449,64.39693451,18.57498762,-82.97192213
0.005,10.29764361,-9.62650767,-0.671135938,60.4528923,24.65929473,-85.11218703
0.00525,10.64762332,-9.087479031,-1.560144292,55.85940552,30.78989463,-86.64930015
0.0055,10.96085057,-8.494292359,-2.466558209,50.17525482,36.98234101,-87.15759583
0.00575,11.19916768,-7.832563553,-3.366604127,44.24700165,42.58909649,-86.83609814
0.006,11.39049725,-7.131064232,-4.259433013,37.5217247,48.25446712,-85.77619183
0.00625,11.48689574,-6.380061272,-5.106834471,31.16243362,53.33391493,-84.49634855
0.0065,11.47569268,-5.560939522,-5.914753163,25.36455917,57.26338485,-82.62794403
0.00675,11.39572034,-4.739702672,-6.656017668,19.6053257,61.4514286,-81.0567543
