Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-7.161332198,7.53273584,-0.371403642,-48.80852509,-12.41671647,61.22524155
0.00025,-7.471557063,7.196371459,0.275185604,-45.96763611,-17.08420782,63.05184393
0.0005,-7.740273397,6.831659094,0.908614302,-42.84640121,-21.98582391,64.83222512
0.00075,-7.999354172,6.429291092,1.57006308,-38.49290085,-27.1252978,65.61819864
0.001,-8.157299791,5.930033162,2.227266628,-34.8344841,-30.6380036,65.47248771
0.00125,-8.3161139,5.42527522,2.890838679,-29.84979439,-34.91733524,64.76712963
0.0015,-8.424506785,4.890899702,3.533607083,-24.67706871,-39.05940471,63.73647342
0.00175,-8.45069411,4.310829656,4.139864454,-20.02557373,-42.44213041,62.46770414
0.002,-8.412441584,3.704104448,4.708337136,-15.57674694,-45.46461695,61.0413639
0.00225,-8.327126423,3.078762187,5.248364236,-10.94263268,-48.31634263,59.2589753
0.0025,-8.191335687,2.440304385,5.751031302,-6.26620245,-50.98368466,57.24988711
0.00275,-8.020735036,1.801000269,6.219734767,-1.2466079,-53.72002139,54.96662929
0.003,-7.795813283,1.155349597,6.640463686,3.618701935,-56.18280537,52.56410343
0.00325,-7.52590562,0.50504507,7.02086055,8.524770737,-58.37390858,49.84913784
0.0035,-7.251249201,-0.122412353,7.373661554,14.28631401,-61.01098833,46.72467432
0.00375,-6.884565947,-0.779063307,7.663629255,18.95057297,-62.36927531,43.41870234
0.004,-6.464873249,-1.453061674,7.917934923,23.38347244,-62.84873863,39.46526618
0.00425,-6.023084316,-2.121559897,8.144644213,28.16245079,-63.00222556,34.83977477
0.0045,-5.544716947,-2.770172094,8.314889041,32.73472595,-62.89517113,30.16044517
0.00475,-4.983165,-3.426823476,8.409988476,36.00125504,-61.55914105,25.55788602
0.005,-4.419364561,-4.046665007,8.466029568,39.66507721,-60.33965585,20.67457864
0.00525,-3.857082007,-4.614041863,8.47112387,43.63390732,-59.47683531,15.84292799
0.0055,-3.260364085,-5.167879497,8.428243581,47.16744232,-57.88973655,10.72229423
0.00575,-2.633769043,-5.675176973,8.308946015,50.04512405,-56.15085381,6.10572976
0.006,-1.993094503,-6.162588632,8.155683135,52.78013992,-53.7990799,1.018939977
0.00625,-1.334073972,-6.623344041,7.957418014,55.11208344,-50.85458099,-4.257502441
0.0065,-0.679935016,-7.021904555,7.701839571,57.28824997,-48.09353509,-9.194714876
0.00675,-0.040451531,-7.361230977,7.401682508,59.49126816,-45.48003723,-14.01123093
0.007,0.622426489,-7.687439773,7.065013284,60.96324158,-41.81094841,-19.15229317
0.00725,1.263085851,-7.931145479,6.668059628,62.28446198,-38.68229443,-23.60216755
0.0075,1.899143599,-8.154965299,6.2558217,63.35790634,-34.74951421,-28.60839214
0.00775,2.539646071,-8.320820957,5.781174886,63.56331635,-30.62714456,-32.93617178
0.008,3.196824569,-8.451981717,5.255157148,62.64636612,-25.76306287,-36.88330325
0.00825,3.794334383,-8.526870534,4.732536151,62.35337448,-21.10914357,-41.24423091
0.0085,4.403097265,-8.539140731,4.136043465,60.69062424,-16.25729513,-44.4333291
0.00875,4.962762971,-8.507408328,3.544645357,59.28574753,-11.30412247,-47.98162506
0.009,5.478507896,-8.407979875,2.92947198,57.75180435,-6.667170888,-51.08463346
0.00925,5.972762373,-8.261164241,2.288401868,55.57344818,-1.81778565,-53.75566253
0.0095,6.403929994,-8.064422268,1.660492274,53.75048447,2.86605244,-56.61653691
0.00975,6.787698883,-7.823677982,1.035979099,51.85451889,7.581069321,-59.43558821
0.01,7.170322125,-7.545701509,0.375379384,48.65724564,12.75974497,-61.41699061
0.01025,7.46737308,-7.21314492,-0.25422816,46.18581009,17.40736709,-63.59317718
0.0105,7.749290172,-6.837009587,-0.912280585,42.63096619,22.19580843,-64.82677462
0.01075,7.9761937,-6.40883229,-1.56736141,38.92904663,26.61015966,-65.5392063
0.011,8.200640296,-5.953999183,-2.246641113,33.85116959,31.44908503,-65.30025462
0.01125,8.32174632,-5.426817067,-2.894929254,29.67705917,35.03231224,-64.70937142
0.0115,8.395804895,-4.876363231,-3.519441664,25.28639984,38.61521716,-63.901617
0.01175,8.404209846,-4.282331345,-4.121878501,21.00880623,41.59563879,-62.60444502
0.012,8.389689645,-3.687875978,-4.701813667,16.03979301,45.01554692,-61.05533994
0.01225,8.313685967,-3.070995887,-5.24269008,11.22926521,48.09083878,-59.32010399
0.0125,8.205883469,-2.442269575,-5.763613894,5.890390873,51.14663486,-57.03702574
0.01275,8.022571815,-1.795349812,-6.227222002,1.143328667,53.645152,-54.78848067
0.013,7.793421208,-1.145045224,-6.648375985,-3.646338463,55.9858821,-52.33954364
0.01325,7.537072176,-0.50235608,-7.034716097,-8.853216171,58.41706336,-49.56384719
0.0135,7.225117879,0.143294302,-7.368412182,-13.77001095,60.43181698,-46.66180603
0.01375,6.863499583,0.79148387,-7.654983453,-18.49589729,61.9799145,-43.48401721
0.014,6.454374393,1.451943057,-7.90631745,-23.09972382,62.7896102,-39.68988639
0.01425,6.011689497,2.106478874,-8.118168371,-27.74838638,63.20208099,-35.45369461
0.0145,5.546911435,2.756360108,-8.303271542,-32.68465042,63.17713921,-30.49248879
0.01475,4.983660451,3.413011356,-8.396671806,-35.90821838,61.83433962,-25.92612123
0.015,4.447417315,4.021428939,-8.468846255,-40.21571732,61.04064464,-20.82492733
0.01525,3.847885394,4.621384936,-8.469270329,-43.45480347,59.29422688,-15.83942342
0.0155,3.238007183,5.175223016,-8.413230199,-46.63998413,57.60794323,-10.9679591
0.01575,2.628838487,5.688443297,-8.317281784,-50.01438904,55.88327438,-5.868885341
0.016,1.985184289,6.173315484,-8.158499773,-52.65187836,53.5537486,-0.901870246
0.01625,1.335035781,6.621378275,-7.956414056,-55.12253952,50.91245725,4.210082268
0.0165,0.695267187,7.001322451,-7.696589638,-57.54185867,48.61200398,8.929854693
0.01675,0.057028768,7.332186824,-7.389215592,-59.72246552,46.17595393,13.54651158
0.017,-0.601595371,7.660934601,-7.05933923,-61.33340073,42.50040724,18.83299349
0.01725,-1.249795412,7.934258151,-6.684462739,-62.68419266,38.76295673,23.92123593
0.0175,-1.915956919,8.169501168,-6.253544249,-63.05541611,34.38930842,28.66610768
0.01775,-2.53867353,8.322241446,-5.783567916,-63.62870026,30.64076315,32.98793711
0.018,-3.222964843,8.470325808,-5.247360965,-62.12387085,25.2538464,36.87002445
0.01825,-3.817986804,8.527866819,-4.709880015,-61.76056671,20.94015058,40.82041613
0.0185,-4.410625696,8.537599094,-4.126973399,-60.4970665,16.25459854,44.24246796
0.01875,-4.947466159,8.476248422,-3.528782262,-59.47430801,12.03219816,47.44210985
0.019,-5.480143667,8.391205775,-2.911062107,-57.60775757,7.008070856,50.59968671
0.01925,-5.957792981,8.258352063,-2.300559082,-55.97185898,2.021639249,53.95021973
0.0195,-6.42585309,8.074303555,-1.648450465,-53.27783585,-3.174963993,56.45279984
0.01975,-6.843597163,7.83059868,-0.987001517,-50.4591217,-8.088267697,58.5473894
0.02,-7.16598445,7.537812925,-0.371828475,-48.72292328,-12.5436673,61.26659058
0.02025,-7.458797451,7.203141141,0.25565631,-46.35196304,-17.11654217,63.46850521
0.0205,-7.75511425,6.837159788,0.917954462,-42.49843979,-22.20007911,64.6985189
0.02075,-7.986687642,6.40898231,1.577705333,-38.67428589,-26.64875182,65.32303771
0.021,-8.183586693,5.940187201,2.243399491,-34.21868134,-31.01949984,65.23818117
0.02125,-8.323763745,5.422736255,2.90102749,-29.62273788,-34.92345274,64.54619063
0.0215,-8.382989102,4.865090487,3.517898615,-25.57221413,-38.25962926,63.83184339
0.02175,-8.434165525,4.302367709,4.131797816,-20.40565681,-42.14662726,62.55228407
0.022,-8.414967961,3.710027549,4.704940413,-15.5673914,-45.58006196,61.14745336
0.02225,-8.320332095,3.079185297,5.241146798,-11.13808155,-48.26139352,59.39947507
0.0225,-8.221843733,2.457651357,5.764192376,-5.606173992,-51.5258841,57.13205809
0.02275,-8.031357396,1.798461791,6.232895605,-0.953520954,-53.74460825,54.69812921
0.023,-7.811071209,1.162965726,6.648105483,3.962404966,-56.43331619,52.47091122
0.02325,-7.54708378,0.519430258,7.027653522,8.979534149,-58.7988074,49.81927325
0.0235,-7.234264646,-0.121566309,7.355830956,13.84228992,-60.90191731,47.05962739
0.02375,-6.848549677,-0.7997954,7.648345077,18.15783501,-61.71033093,43.55249593
0.024,-6.471253266,-1.45644659,7.927699856,23.56713486,-62.82464234,39.25750748
0.02425,-6.02306769,-2.11648274,8.13955043,28.11709595,-63.09075805,34.97366211
0.0245,-5.529444404,-2.773556613,8.303001017,32.34952164,-62.71290601,30.36338437
0.02475,-5.002670983,-3.420053521,8.422724504,36.45231247,-61.82558847,25.373276
0.025,-4.43418632,-4.036087252,8.470273572,39.97156525,-60.64670672,20.67514148
0.02525,-3.856219894,-4.610233981,8.466453875,43.58236313,-59.54369025,15.96132712
0.0255,-3.248895514,-5.166186901,8.415082414,46.85194397,-57.83984081,10.98789684
0.02575,-2.620216464,-5.684907751,8.305124215,49.75532913,-55.869923,6.114593865
0.026,-1.986344804,-6.17485743,8.161202233,52.68395996,-53.51747651,0.833516547
0.02625,-1.339564317,-6.614882144,7.954446461,55.18355942,-51.05322072,-4.130338697
0.0265,-0.683743034,-7.018095947,7.701838981,57.35211945,-48.19528533,-9.156834113
0.02675,-0.039191244,-7.365037778,7.404229022,59.47963715,-45.40198797,-14.07764918
0.027,0.618611354,-7.685748254,7.0671369,61.04493332,-41.87404007,-19.17089325
0.02725,1.255886494,-7.926068681,6.670182187,62.4323082,-38.83578782,-23.59652038
0.0275,1.89659987,-8.154119521,6.257519651,63.41743088,-34.79061183,-28.62681905
0.02775,2.536181876,-8.340707031,5.804525155,63.8013649,-30.28206893,-33.51929597
0.028,3.183266717,-8.443943408,5.260676692,62.94581604,-26.01526998,-36.93054606
0.02825,3.824079149,-8.519254974,4.695175825,61.51959229,-21.03668261,-40.48290968
0.0285,4.396736478,-8.537024974,4.140288496,60.83890533,-16.34974768,-44.48915766
0.02875,4.968281765,-8.507408228,3.539126463,59.13946152,-11.27003327,-47.86942825
0.029,5.48742973,-8.405863906,2.918434176,57.49903488,-6.648705662,-50.85032922
0.02925,5.954128086,-8.24762426,2.293496175,55.96046066,-2.220773084,-53.73968758
0.0295,6.400098974,-8.067384013,1.667285039,53.87670898,2.880241696,-56.75695068
0.02975,6.819031835,-7.848218291,1.029186456,51.21538925,8.26492484,-59.48031409
0.03,7.143162838,-7.542317075,0.399154237,49.34325409,12.49058006,-61.83383415
0.03025,7.466085779,-7.217376472,-0.248709307,46.25611877,17.47239516,-63.72851394
0.0305,7.748027776,-6.833624327,-0.914403449,42.64507675,22.1182604,-64.76333716
0.03075,7.99316896,-6.41052398,-1.582644979,38.50059128,26.76250715,-65.26309842
0.031,8.183285147,-5.939191074,-2.244094073,34.20014954,31.03572978,-65.23587931
0.03125,8.301836315,-5.41412437,-2.887711946,30.11564827,34.63526286,-64.75091113
0.0315,8.396663721,-4.8738251,-3.522838621,25.26013756,38.56018791,-63.82032547
0.03175,8.410124318,-4.290793185,-4.119331132,20.93062019,41.78652676,-62.71714696
0.032,8.414235753,-3.710723501,-4.703512252,15.57481956,45.6205735,-61.19539307
0.03225,8.332762577,-3.079458209,-5.253304368,10.79362011,48.39097445,-59.18459456
0.0325,8.178340555,-2.426614798,-5.751725758,6.498706818,50.64836581,-57.14707263
0.03275,8.010296291,-1.784772138,-6.225524153,1.396472573,53.35073939,-54.74721197
0.033,7.790432792,-1.149699048,-6.640733744,-3.521300316,56.04608608,-52.52478577
0.03325,7.525187316,-0.501509769,-7.023677547,-8.533436775,58.30995898,-49.7765222
0.0335,7.239957107,0.137371094,-7.377328201,-14.10084438,60.65121162,-46.55036724
0.03375,6.885541759,0.781329097,-7.666870856,-18.99115181,62.33582467,-43.34467286
0.034,6.464942288,1.438403518,-7.903345806,-23.27603722,63.12929828,-39.85326107
0.03425,6.021475576,2.112825136,-8.134300711,-28.05517006,63.163595,-35.10842494
0.0345,5.50457294,2.790208133,-8.294781073,-31.82439995,62.23010241,-30.40570247
0.03475,5.010825669,3.410895958,-8.421721627,-36.59952927,62.07072106,-25.4711918
0.035,4.44315825,4.017621096,-8.460779346,-40.07580566,61.07818877,-21.0023831
0.03525,3.840225342,4.615884842,-8.456110184,-43.2111702,59.34021126,-16.12904106
0.0355,3.255345411,5.15533759,-8.410683001,-46.94658661,58.11351659,-11.16692998
0.03575,2.619893085,5.679557955,-8.29945104,-49.71614456,55.99353954,-6.277394979
0.036,1.977963831,6.172469297,-8.150433128,-52.45612335,53.52773155,-1.071608194
0.03625,1.375291422,6.598954932,-7.974246355,-56.01743698,51.64679606,4.370640922
0.0365,0.70675186,7.007669386,-7.714421246,-57.90602112,48.59577191,9.310249205
0.03675,0.051588062,7.355034221,-7.406622283,-59.76693726,45.71855965,14.0483776
0.037,-0.632045722,7.695206102,-7.06316038,-60.80097961,41.63253311,19.1684465
0.03725,-1.275646661,7.947797411,-6.672150751,-62.10863495,38.30956469,23.79907026
0.0375,-1.925732703,8.166540191,-6.240807488,-62.77191544,34.36263077,28.40928467
0.03775,-2.553957493,8.322241048,-5.768283555,-63.21788406,30.51862312,32.69926095
0.038,-3.193334453,8.444515709,-5.251181256,-62.70083237,25.95340833,36.74742403
0.03825,-3.805301315,8.513059033,-4.707757718,-61.98277664,21.31546707,40.66730957
0.0385,-4.406822729,8.532098034,-4.125275305,-60.55875397,16.39316357,44.1655904
0.03875,-4.95718688,8.489365846,-3.532178967,-59.31872177,11.71966268,47.59905909
0.039,-5.480967308,8.398822122,-2.917854814,-57.64293671,6.860961517,50.78197519
0.03925,-5.976879567,8.263853157,-2.286973591,-55.5099678,1.777419697,53.73254811
0.0395,-6.403413467,8.056534146,-1.653120679,-53.73220444,-2.672904904,56.40510934
0.03975,-6.811771627,7.825944362,-1.014172736,-51.26584244,-7.759668358,59.0255108
0.04,-7.172744478,7.547544777,-0.374800299,-48.63016129,-12.77172783,61.40188912
0.04025,-7.482975282,7.209487656,0.273487626,-45.77260208,-17.41301821,63.18562029
0.0405,-7.729684608,6.824466507,0.905218101,-43.07732773,-21.77209764,64.84942537
0.04075,-7.96890725,6.394174053,1.574733197,-39.04488373,-26.23331909,65.27820282
0.041,-8.172973867,5.940187785,2.232786083,-34.51575089,-30.9339751,65.44972598
0.04125,-8.311454687,5.421890241,2.889564446,-29.96167564,-34.8109747,64.77265034
0.0415,-8.402034471,4.882437668,3.519596803,-25.22265053,-38.7252787,63.94792923
0.04175,-8.424404915,4.301098256,4.12330666,-20.67020035,-42.05448132,62.72468167
0.042,-8.406885369,3.714681508,4.692203861,-15.83353806,-45.61425446,61.44779251
0.04225,-8.348285441,3.098647717,5.249637725,-10.56490803,-48.84613902,59.41104705
0.0425,-8.22565897,2.459343806,5.766315165,-5.52627039,-51.60395973,57.13023012
0.04275,-8.031332357,1.806077767,6.22525459,-1.015103459,-53.90884318,54.92394664
0.043,-7.821262244,1.162542553,6.658719691,4.231529713,-56.52430045,52.29277073
0.04325,-7.559362757,0.529161638,7.030201119,9.234586716,-59.09871352,49.8641268
0.0435,-7.226651637,-0.130028289,7.356679925,13.71374893,-60.71385339,47.00010446
0.04375,-6.871474869,-0.799372459,7.670847328,18.76784897,-61.91338475,43.14553578
0.044,-6.456867483,-1.470831893,7.927699376,23.31274033,-62.47139125,39.15865092
0.04425,-6.01972089,-2.131291048,8.151011938,28.15282822,-62.80535474,34.65252653
0.0445,-5.536647003,-2.769326008,8.30597301,32.5225029,-62.86081102,30.33830813
0.04475,-4.999240668,-3.409899371,8.409140039,36.30465698,-62.00826406,25.70360708
0.045,-4.438422558,-4.033125495,8.471548052,40.07862091,-60.75224682,20.67362591
0.04525,-3.846928722,-4.624619468,8.47154819,43.46310043,-59.22041313,15.75731269
0.0455,-3.223092411,-5.193688792,8.416781203,46.39131546,-57.13988987,10.74857441
0.04575,-2.63251978,-5.682369329,8.31488911,50.06824493,-56.01067547,5.942430532
0.046,-1.992249992,-6.163857342,8.156107334,52.76999664,-53.77168236,1.001685721
0.04625,-1.356507363,-6.603458362,7.959965725,55.55931091,-51.39972331,-4.159587599
0.0465,-0.677352436,-7.011750185,7.689102621,57.15628433,-48.27614013,-8.880144207
0.04675,-0.023941996,-7.375192664,7.39913466,59.16973114,-45.10544822,-14.06428292
0.047,0.612720034,-7.670516441,7.057796407,61.09955215,-42.21074302,-18.88880913
0.04725,1.249066395,-7.934107939,6.685041543,62.68515778,-38.74213256,-23.94302522
0.0475,1.920791687,-8.156235028,6.235443341,62.81159592,-34.57684411,-28.23475181
0.04775,2.56462567,-8.341129632,5.776503962,63.06241608,-30.0678464,-32.99456968
0.048,3.201039739,-8.46086695,5.25982721,62.59996033,-25.56663854,-37.03332179
0.04825,3.804526937,-8.526025105,4.721498168,62.07640457,-21.05046593,-41.02593864
0.0485,4.392060408,-8.53871734,4.146656932,60.97293091,-16.34786998,-44.62506093
0.04875,4.939464399,-8.492175887,3.552711487,59.7861824,-11.76651025,-48.01967215
0.049,5.469633843,-8.395709838,2.926075995,57.90253067,-6.972109537,-50.93042113
0.04925,5.951980561,-8.254817124,2.302836563,56.08524704,-2.101888124,-53.98335892
0.0495,6.422130801,-8.080500289,1.658369489,53.40790176,3.293751322,-56.70165309
0.04975,6.807605052,-7.837640511,1.030035459,51.44491577,7.987728959,-59.43264473
0.05,7.15206346,-7.546547685,0.394484224,49.14941788,12.64163136,-61.79104924
0.05025,7.479701224,-7.208491278,-0.271209946,45.83734131,17.4115573,-63.24889861
0.0505,7.74084098,-6.824739386,-0.916101594,42.76921082,21.90125998,-64.67047079
