t,i
0.00000000,7.375
0.00000500,7.367
0.00001000,7.359
0.00001500,7.360
0.00002000,7.372
0.00002500,7.380
0.00003000,7.396
0.00003500,7.409
0.00004000,7.417
0.00004500,7.421
0.00005000,7.426
0.00005500,7.418
0.00006000,7.415
0.00006500,7.404
0.00007000,7.388
0.00007500,7.394
0.00008000,7.426
0.00008500,7.462
0.00009000,7.487
0.00009500,7.505
0.00010000,7.510
0.00010500,7.523
0.00011000,7.534
0.00011500,7.545
0.00012000,7.557
0.00012500,7.571
0.00013000,7.566
0.00013500,7.565
0.00014000,7.550
0.00014500,7.562
0.00015000,7.562
0.00015500,7.579
0.00016000,7.557
0.00016500,7.562
0.00017000,7.547
0.00017500,7.549
0.00018000,7.525
0.00018500,7.497
0.00019000,7.496
0.00019500,7.496
0.00020000,7.500
0.00020500,7.507
0.00021000,7.544
0.00021500,7.565
0.00022000,7.595
0.00022500,7.636
0.00023000,7.660
0.00023500,7.695
0.00024000,7.711
0.00024500,7.735
0.00025000,7.735
0.00025500,7.740
0.00026000,7.729
0.00026500,7.710
0.00027000,7.695
0.00027500,7.735
0.00028000,7.764
0.00028500,7.787
0.00029000,7.808
0.00029500,7.837
0.00030000,7.861
0.00030500,7.848
0.00031000,7.838
0.00031500,7.837
0.00032000,7.822
0.00032500,7.811
0.00033000,7.798
0.00033500,7.809
0.00034000,7.813
0.00034500,7.830
0.00035000,7.864
0.00035500,7.887
0.00036000,7.909
0.00036500,7.909
0.00037000,7.922
0.00037500,7.937
0.00038000,7.932
0.00038500,7.909
0.00039000,7.909
0.00039500,7.903
0.00040000,7.901
0.00040500,7.935
0.00041000,7.966
0.00041500,7.995
0.00042000,8.004
0.00042500,8.033
0.00043000,8.036
0.00043500,8.044
0.00044000,8.041
0.00044500,8.033
0.00045000,8.032
0.00045500,8.044
0.00046000,8.004
0.00046500,8.032
0.00047000,8.038
0.00047500,8.061
0.00048000,8.077
0.00048500,8.096
0.00049000,8.107
0.00049500,8.120
