Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.0154927,0.0,0.0,0.0,0.0,0.0
0.0654898,0.0,0.0,0.0,0.0,0.0
0.1155236,0.0,0.0,0.0,0.0,0.0
0.1651013,0.0,0.0,0.0,0.0,0.0
0.2148001,0.0,0.0,0.0,0.0,0.0
0.2647965,0.0,0.0,0.0,0.0,0.0
0.3143494,0.0,0.0,0.0,0.0,0.0
0.3639557,0.0,0.0,0.0,0.0,0.0
0.4138322,0.0,0.0,0.0,0.0,0.0
0.463383,0.0,0.0,0.0,0.0,0.0
0.5134499,0.0,0.0,0.0,0.0,0.0
0.5625181,0.0,0.0,0.0,0.0,0.0
0.6123741,0.0,0.0,0.0,0.0,0.0
0.6627412,0.0,0.0,0.0,0.0,0.0
0.7118208,0.0,0.0,0.0,0.0,0.0
0.7614868,0.0,0.0,0.0,0.0,0.0
0.8119032,0.0,0.0,0.0,0.0,0.0
0.8612635,0.0,0.0,0.0,0.0,0.0
0.9104228,0.0,0.0,0.0,0.0,0.0
0.9608617,0.0,0.0,0.0,0.0,0.0
1.0102665,0.0,0.0,0.0,0.0,0.0
1.0599949,0.0,0.0,0.0,0.0,0.0
1.1100988,0.0,0.0,0.0,0.0,0.0
1.1596353,0.0,0.0,0.0,0.0,0.0
1.2088883,0.0,0.0,0.0,0.0,0.0
1.2588987,0.0,0.0,0.0,0.0,0.0
1.3087516,0.0,0.0,0.0,0.0,0.0
1.3581257,0.0,0.0,0.0,0.0,0.0
1.407423,0.0,0.0,0.0,0.0,0.0
1.457536,0.0,0.0,0.0,0.0,0.0
1.5069525,0.0,0.0,0.0,0.0,0.0
1.5571251,0.0,0.0,0.0,0.0,0.0
1.60675,0.0,0.0,0.0,0.0,0.0
1.6562753,0.0,0.0,0.0,0.0,0.0
1.7063186,0.0,0.0,0.0,0.0,0.0
1.7557855,0.0,0.0,0.0,0.0,0.0
1.806464,0.0,0.0,0.0,0.0,0.0
1.8552451,0.0,0.0,0.0,0.0,0.0
1.9052405,0.0,0.0,0.0,0.0,0.0
1.9552715,0.0,0.0,0.0,0.0,0.0
2.0043168,0.0,0.0,0.0,0.0,0.0
2.0546739,0.0,0.0,0.0,0.0,0.0
2.103564,0.0,0.0,0.0,0.0,0.0
2.1538191,0.0,0.0,0.0,0.0,0.0
2.2034645,0.0,0.0,0.0,0.0,0.6088889
2.2534451,0.0,0.0711111,0.0,0.0,0.9133334
2.3028686,0.5644444,0.6488889,0.0,0.2977778,0.9511111
2.3526013,0.3933333,0.4,0.7177778,0.1,0.1444445
2.4025011,0.0,0.0,0.12,0.0,0.0
2.4520872,0.0,0.0,0.0,0.0,0.0
2.5015907,0.0,0.0,0.0,0.0,0.0
2.5520082,0.0,0.0,0.0,0.0,0.0
2.6015003,0.0,0.0,0.0,0.0,0.0
2.6512606,0.0,0.0,0.0,0.0,0.0
2.7008958,0.0,0.0,0.0,0.0,0.0
2.7502966,0.0,0.0,0.0,0.0,0.0
2.8005161,0.0,0.0,0.0,0.0,0.0
2.8504915,0.0,0.0,0.0,0.0,0.0
2.8992863,0.0,0.0,0.0,0.0,0.0
2.9494355,0.0,0.0,0.0,0.0,0.6711111
2.998817,0.4044445,0.5066667,0.0,0.4688889,0.92
3.048543,0.2733333,0.3866667,0.7088889,0.3977778,0.2355556
3.0984161,0.0,0.0,0.16,0.0,0.0
3.1489129,0.0,0.0,0.0,0.0,0.0
3.1985788,0.0,0.0,0.0,0.0,0.0
3.2484281,0.0,0.0,0.0,0.0,0.0
3.2973528,0.0,0.0,0.0,0.0,0.0
3.3471041,0.0,0.0,0.0,0.0,0.0
3.3971756,0.0,0.0,0.0,0.0,0.7511111
3.4465187,0.0,0.1044444,0.0,0.1,0.9288889
3.4967053,0.6844444,0.7244444,0.4511111,0.6777778,0.5511111
3.5465031,0.1777778,0.2577778,0.7666667,0.1977778,0.0711111
3.596458,0.0,0.0,0.1111111,0.0,0.0
3.6453934,0.0,0.0,0.0,0.0,0.0
3.6952157,0.0,0.0,0.0,0.0,0.0
3.745151,0.0,0.0,0.0,0.0,0.0
3.7949386,0.0,0.0,0.0,0.0,0.0
3.844779,0.0,0.0,0.0,0.0,0.0
3.8947775,0.0,0.0,0.0,0.0,0.0
3.9440181,0.0,0.0,0.0,0.0,0.0
3.9937167,0.0,0.0,0.0,0.0,0.0
4.044076,0.0,0.0,0.0,0.0,0.7955555
4.0936451,0.0,0.48,0.0,0.6466666,0.9355556
4.142977,0.0,0.6044444,0.6533333,0.7933334,0.24
4.1928494,0.0,0.0844444,0.2022222,0.1111111,0.0
4.2431786,0.0,0.0,0.0,0.0,0.0
4.2925756,0.0,0.0,0.0,0.0,0.0
4.3424253,0.0,0.0,0.0,0.0,0.0
4.3915687,0.0,0.0,0.0,0.0,0.0
4.4415057,0.0,0.0,0.0,0.0,0.0
4.491663,0.0,0.0,0.0,0.0,0.0
4.5406628,0.0,0.0,0.0,0.0,0.0
4.5904379,0.0,0.0,0.0,0.0,0.6222222
4.6401596,0.42,0.4444444,0.0,0.3088889,0.9133334
