Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-6.336915738,-3.386205513,9.723121251,37.96289063,-72.12936065,34.16647002
0.00025,-5.715780203,-4.124091938,9.839872142,42.58880615,-71.26997642,28.68117026
0.0005,-5.061895551,-4.844631747,9.906527298,47.07365417,-69.83134647,22.7576923
0.00075,-4.366206369,-5.507206149,9.873412518,50.77872467,-68.40975505,17.63103038
0.001,-3.688218139,-6.132124553,9.820342692,55.31272125,-66.96839492,11.65567367
0.00125,-2.93588981,-6.743927375,9.679817184,58.33707428,-64.26884963,5.931775352
0.0015,-2.20200107,-7.285495251,9.487496321,61.74441528,-61.98175466,0.237339379
0.00175,-1.431921468,-7.797023421,9.228944889,64.28894806,-58.86898283,-5.419965227
0.002,-0.643925676,-8.283165357,8.927091033,66.36114502,-54.89625763,-11.46488739
0.00225,0.110862732,-8.672839974,8.561977241,68.6621933,-51.71368149,-16.94851181
0.0025,0.808542279,-9.002434652,8.193892373,71.98462677,-48.76225595,-23.22237082
0.00275,1.609006934,-9.319337174,7.710330241,72.36502838,-43.91268059,-28.4523478
0.003,2.379999594,-9.564311746,7.184312152,72.69594574,-39.20599252,-33.48995322
0.00325,3.133320374,-9.762745977,6.629425602,72.74446106,-34.04420169,-38.70025937
0.0035,3.856739106,-9.890945251,6.034206145,72.54550171,-28.93737092,-43.60813079
0.00375,4.562945896,-9.962025595,5.399079699,71.75456238,-23.53020672,-48.22435566
0.004,5.263384219,-9.982334619,4.7189504,70.00787354,-17.60961085,-52.39826269
0.00425,5.882663999,-9.898984061,4.016320062,68.79239655,-12.73430773,-56.05808882
0.0045,6.488450773,-9.788555035,3.300104262,66.81026459,-6.978405617,-59.83185897
0.00475,7.049952796,-9.592660377,2.54270758,64.34326935,-1.686006918,-62.65726243
0.005,7.558099055,-9.356570167,1.798471112,61.88121033,3.896266381,-65.77747671
0.00525,8.004844556,-9.073938783,1.069094227,59.51453781,9.556853282,-69.07139109
0.0055,8.409317163,-8.738420696,0.329103534,56.6260643,15.27355889,-71.89962319
0.00575,8.790164271,-8.359323336,-0.430840935,52.72645187,21.30624555,-74.03269742
0.006,9.084252261,-7.900259615,-1.183992646,49.14547729,26.43845498,-75.58393227
0.00625,9.355177345,-7.386616409,-1.968560936,44.35897446,31.53918875,-75.8981632
0.0065,9.591869875,-6.827277749,-2.764592126,38.67496872,36.61366889,-75.28863761
0.00675,9.739577513,-6.218437219,-3.521140295,33.47187805,41.0988948,-74.57077285
0.007,9.819452128,-5.581671607,-4.237780521,28.34290695,45.46506496,-73.80797191
0.00725,9.831157343,-4.891595433,-4.93956191,23.10251999,49.1337034,-72.23622339
0.0075,9.792826657,-4.183749205,-5.609077452,17.53709412,52.80353868,-70.3406328
0.00775,9.697238767,-3.458978669,-6.238260098,11.84815121,56.33450997,-68.18266117
0.008,9.527011076,-2.710938056,-6.81607302,6.463690758,59.3702577,-65.83394846
0.00825,9.319851038,-1.96162783,-7.358223208,0.584232152,62.4919969,-63.07622906
0.0085,9.040107744,-1.208086648,-7.832021096,-4.844687462,65.26989952,-60.42521206
0.00875,8.745918319,-0.457930504,-8.287987814,-11.24963093,68.16222696,-56.91259604
0.009,8.385898307,0.28503309,-8.670931398,-17.21031761,70.74684892,-53.53653131
0.00925,7.940288618,1.077076215,-9.017364833,-22.55576324,71.69404889,-49.13828565
0.0095,7.45807766,1.842887038,-9.300964697,-27.94034004,72.65769582,-44.71735578
0.00975,6.922377429,2.610390677,-9.532768106,-33.05254745,72.87268586,-39.8201384
0.01,6.320038528,3.382124586,-9.702163114,-37.47807312,72.07385116,-34.59577804
0.01025,5.718435746,4.120858029,-9.839293774,-42.61908722,71.34489934,-28.72581212
0.0105,5.07126091,4.81728014,-9.88854105,-47.10429382,70.41585441,-23.31156059
0.01075,4.38325435,5.491701775,-9.874956125,-51.10351181,68.83694405,-17.73343224
0.011,3.668024844,6.151314847,-9.819339691,-54.91916656,66.46897912,-11.54981256
0.01125,2.955060887,6.728422969,-9.683483856,-58.71916199,64.71249194,-5.993329949
0.0115,2.180460028,7.283106874,-9.463566902,-61.15844727,61.88271655,-0.724269285
0.01175,1.432011197,7.788288833,-9.22030003,-64.22037506,59.05204346,5.168331604
0.012,0.681271553,8.244390609,-8.925662162,-67.05512238,55.92860473,11.12651764
0.01225,-0.064948082,8.656488989,-8.591540907,-69.76317596,52.39791181,17.36526416
0.0125,-0.83892537,9.021625045,-8.182699675,-71.35560608,48.21467075,23.14093533
0.01275,-1.599981736,9.316525407,-7.716543671,-72.60371399,44.06598135,28.53773264
0.013,-2.374791179,9.562769927,-7.187978748,-72.848526,39.30726797,33.54125803
0.01325,-3.125605582,9.749357509,-6.623751927,-72.87937927,34.3882448,38.49113447
0.0135,-3.867218633,9.895327055,-6.028108423,-72.33646393,28.81337551,43.52308842
0.01375,-4.57684852,9.958791766,-5.381943246,-71.39714813,23.52265874,47.87448939
0.014,-5.247265062,9.943560042,-4.696294979,-70.17658997,18.4980449,51.67854507
0.01425,-5.904593122,9.907173411,-4.00258029,-68.31280518,12.46341502,55.84939015
0.0145,-6.491747478,9.782781714,-3.291034236,-66.71347046,7.106043849,59.60742661
0.01475,-7.068490935,9.599156178,-2.530665242,-63.93656921,1.469508425,62.46706079
0.015,-7.572341639,9.377875463,-1.805533824,-61.69263458,-4.365310836,66.05794542
0.01525,-8.022180435,9.059703509,-1.037523074,-58.97931671,-9.382412412,68.36172912
0.0155,-8.431729981,8.729262094,-0.297532113,-55.99067688,-15.22812478,71.21880166
0.01575,-8.765146278,8.315470676,0.449675602,-53.08027649,-20.24913528,73.32941177
0.016,-9.062575774,7.872909212,1.189666562,-49.54549026,-25.70372379,75.24921406
0.01625,-9.338924336,7.386766175,1.952158161,-44.83047485,-31.35744951,76.18792436
0.0165,-9.591692659,6.844352122,2.747340538,-38.85686111,-36.87332317,75.73018429
0.01675,-9.765252616,6.248627591,3.516625024,-33.07190323,-41.80632558,74.87822881
0.017,-9.825236467,5.593669,4.231567467,-28.32575607,-45.69351645,74.01927252
0.01725,-9.884843931,4.924324565,4.960519366,-21.9750042,-50.11538304,72.09038723
0.0175,-9.804115903,4.199554306,5.604561597,-17.38389587,-53.16464597,70.54854184
0.01775,-9.710256147,3.466322078,6.243934069,-11.58340454,-56.55479936,68.1382039
0.018,-9.554412555,2.732666079,6.821746476,-5.921441078,-59.9734629,65.89490398
0.01825,-9.332431388,1.972355748,7.36007564,-0.341600507,-62.78564961,63.12725012
0.0185,-9.058199088,1.221353269,7.836845819,5.218668938,-65.6567067,60.43803776
0.01875,-8.769528412,0.471197002,8.29833141,11.77597904,-68.59455321,56.81857417
0.019,-8.376879624,-0.289536766,8.66641639,17.01667023,-70.60569058,53.58902036
0.01925,-7.9571064,-1.063809891,9.020916291,22.90928841,-72.07868875,49.16940035
0.0195,-7.468985824,-1.839775253,9.308761077,28.21947479,-72.8100284,44.59055361
0.01975,-6.913798516,-2.619548736,9.533347252,32.91281891,-72.64854892,39.73573001
0.02,-6.330106904,-3.381551559,9.711658462,37.75510788,-72.16756478,34.4124569
0.02025,-5.704331617,-4.12832275,9.832654367,42.3217926,-71.10674032,28.78494772
0.0205,-5.055915965,-4.834054311,9.889970276,46.83761978,-69.98807523,23.15045545
0.02075,-4.371733706,-5.509744525,9.881478231,50.94090652,-68.40644166,17.46553514
0.021,-3.667463805,-6.146086994,9.813550799,54.86877441,-66.55382679,11.68505237
0.02125,-2.953257896,-6.732503175,9.685761071,58.70352936,-64.61274235,5.909212995
0.0215,-2.163851682,-7.303265722,9.467117405,60.86949921,-61.36666072,0.497161515
0.02175,-1.431973432,-7.811831453,9.243804884,64.38574982,-58.58643154,-5.799318276
0.022,-0.654024104,-8.256932957,8.910957061,66.42035675,-55.46251586,-10.95784089
0.02225,0.10748577,-8.667340855,8.559855084,68.70140076,-51.84717603,-16.85422473
0.0225,0.847528465,-9.023590087,8.176061623,71.10604858,-48.08057826,-23.02547032
0.02275,1.612797705,-9.328221758,7.715424053,72.31065369,-43.71763689,-28.5930168
0.023,2.369381331,-9.565580769,7.196199438,72.96469879,-39.26038788,-33.70431091
0.02325,3.106573705,-9.762745925,6.65617222,73.43343353,-34.24256798,-39.19086555
0.0235,3.867746363,-9.89983003,6.032083668,72.31498718,-28.68954333,-43.62544386
0.02375,4.577787723,-9.967103067,5.389315344,71.39141846,-23.32408635,-48.06733211
0.024,5.255765205,-9.975564909,4.719799705,70.14457703,-17.79332021,-52.35125681
0.02425,5.866135089,-9.890521857,4.024386769,69.1548233,-13.01929952,-56.13552378
0.0245,6.47956834,-9.778823568,3.299255228,66.96845245,-7.234839778,-59.73361268
0.02475,7.048654327,-9.599852264,2.551197937,64.43038177,-1.56924483,-62.86113694
0.025,7.550041056,-9.354031157,1.803990101,62.07588959,3.780763422,-65.85665301
0.02525,8.00825088,-9.070976687,1.062725807,59.40747833,9.516870619,-68.92434895
0.0255,8.418214454,-8.743497185,0.32528273,56.43306351,15.42546438,-71.85852789
0.02575,8.773626591,-8.353399649,-0.420226942,53.12020493,21.06346846,-74.18367338
0.026,9.087227175,-7.899413822,-1.187813352,49.06892776,26.43397423,-75.50290199
0.02625,9.343360476,-7.365883967,-1.977476508,44.52526474,31.0480922,-75.57335694
0.0265,9.569381626,-6.823469738,-2.745911888,39.25239563,36.35820972,-75.61060535
0.02675,9.747174597,-6.23155334,-3.515621257,33.38987732,41.38612753,-74.77600485
0.027,9.803791526,-5.567709193,-4.236082333,28.67185402,45.072714,-73.74456802
0.02725,9.84303026,-4.895826479,-4.947203781,22.84584999,49.28616807,-72.13201806
0.0275,9.80466128,-4.198980605,-5.605680675,17.35851288,53.16736052,-70.5258734
0.02775,9.731542157,-3.48394172,-6.247600437,11.14481068,57.05526119,-68.20007187
0.028,9.537582687,-2.723207697,-6.81437499,6.279537678,59.68459551,-65.96413318
0.02825,9.312642722,-1.959089425,-7.353553298,0.75502789,62.39892141,-63.1539493
0.0285,9.048637422,-1.19708667,-7.851550752,-5.149167538,65.13177077,-59.98260323
0.02875,8.713300035,-0.436775251,-8.276524784,-10.547925,67.52425597,-56.97633098
0.029,8.368977815,0.302803247,-8.671781062,-16.88590431,70.28202364,-53.39611932
0.02925,7.961440903,1.055075068,-9.016515971,-22.93552399,72.25945889,-49.32393491
0.0295,7.453361483,1.829771168,-9.283132652,-27.71176529,72.87237018,-45.16060489
0.02975,6.927489282,2.615467914,-9.542957196,-33.21623993,72.82011421,-39.60387428
0.03,6.359486961,3.371970729,-9.73145769,-38.43690872,72.56239688,-34.12548816
0.03025,5.724766067,4.10985729,-9.834623358,-42.71337509,71.60876106,-28.89538597
0.0305,5.056863089,4.827857539,-9.884720628,-46.8141861,70.12081598,-23.30662989
0.03075,4.365922294,5.513702912,-9.879625206,-50.81557846,68.2994529,-17.48387444
