Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,14.19504252,3.57107061,-17.76611313,-44.4159584,149.3042902,-104.8883318
0.00025,13.17515283,5.022303323,-18.19745615,-55.64389038,151.2450615,-95.60117115
0.0005,12.06989918,6.464651349,-18.53455053,-66.58030701,151.7999209,-85.21961391
0.00075,10.91015671,7.864689512,-18.77484622,-77.60871887,151.600455,-73.99173613
0.001,9.631049802,9.245687679,-18.87673748,-87.00414276,149.5117817,-62.50763896
0.00125,8.331781532,10.56618297,-18.8979645,-96.85258484,146.8352542,-49.98266937
0.0015,6.987232101,11.80501896,-18.79225106,-106.1366806,143.5911138,-37.45443316
0.00175,5.584636462,12.9545819,-18.53921836,-114.2455597,139.6493675,-25.40380779
0.002,4.162580576,13.9996403,-18.16222088,-121.8525009,135.4158922,-13.56339124
0.00225,2.737571598,14.92707432,-17.66464591,-129.0709076,131.1097626,-2.03885499
0.0025,1.287138952,15.74450389,-17.03164284,-135.1398926,126.2853943,8.854498251
0.00275,-0.16744232,16.46673637,-16.29929405,-140.491806,120.6936634,19.79814259
0.003,-1.588418013,17.08361455,-15.49519654,-145.812973,114.6891729,31.12380011
0.00325,-3.050866214,17.61672232,-14.56585611,-149.0609283,107.2099928,41.85093557
0.0035,-4.538604852,18.0783233,-13.53971845,-150.5019379,98.05269095,52.44924691
0.00375,-5.997444176,18.42526712,-12.42782294,-151.0013733,88.35866173,62.64271156
0.004,-7.428574292,18.68081833,-11.25224404,-150.4761353,77.63284786,72.8432874
0.00425,-8.768858913,18.81028502,-10.04142611,-150.1137238,66.96359822,83.15012554
0.0045,-10.02331072,18.83778748,-8.814476761,-149.7660828,55.84970464,93.91637812
0.00475,-11.23906024,18.76120708,-7.522146848,-147.9855652,43.98628614,103.999279
0.005,-12.34529328,18.55515686,-6.209863571,-146.2519073,32.39900333,113.852904
0.00525,-13.39415934,18.24121725,-4.847057914,-143.1844788,20.34250423,122.8419745
0.0055,-14.3556039,17.79230674,-3.436702839,-139.2020874,8.612384694,130.5897027
0.00575,-15.20917759,17.23043016,-2.02125257,-134.8547058,-2.970095433,137.8248012
0.006,-15.95233538,16.55431759,-0.601982207,-130.0686035,-14.26389789,144.3325014
0.00625,-16.60878225,15.78385224,0.824930008,-124.2485352,-25.70507385,149.953609
0.0065,-17.17821073,14.88561078,2.292599948,-117.0452423,-36.53016844,153.5754108
0.00675,-17.64653393,13.88117052,3.765363405,-108.8945313,-46.8887209,155.7832522
0.007,-18.07985425,12.80861206,5.271242194,-98.26235962,-57.82550796,156.0878676
0.00725,-18.40519777,11.65397359,6.751224178,-86.89022064,-68.36887047,155.2590911
0.0075,-18.57799736,10.4125977,8.165399661,-75.88319397,-77.91349652,153.7966905
0.00775,-18.65758798,9.115796551,9.541791433,-63.90701294,-87.28842347,151.1954364
0.008,-18.64558037,7.788108652,10.85747171,-51.09590912,-96.76705998,147.8629691
0.00825,-18.4961367,6.425302429,12.07083427,-38.6400032,-105.7241902,144.3641934
0.0085,-18.23208148,5.058690494,13.17339098,-26.21609497,-114.7046743,140.9207693
0.00875,-17.82266748,3.61507258,14.2075949,-14.15202236,-121.8774919,136.0295143
0.009,-17.28334003,2.172302016,15.11103801,-2.701657772,-128.5863747,131.2880325
0.00925,-16.69044938,0.749840121,15.94060926,9.90461731,-135.5378684,125.6332511
0.0095,-15.96807611,-0.675160977,16.64323708,21.74498367,-141.5143454,119.7693617
0.00975,-15.11879864,-2.109469982,17.22826862,32.80373764,-146.1712615,113.3675239
0.01,-14.19658329,-3.569165153,17.76574844,44.47187424,-149.3622186,104.8903443
0.01025,-13.19153971,-5.016167123,18.20770683,56.05997086,-151.4911199,95.43114903
0.0105,-12.10241013,-6.456822635,18.55923276,67.41390991,-152.1963456,84.7824357
0.01075,-10.92526342,-7.857283452,18.78254687,77.99713135,-151.8597162,73.86258487
0.011,-9.67794705,-9.223896278,18.90184333,88.12814331,-150.2768624,62.14871911
0.01125,-8.341409009,-10.57020171,18.91161072,97.19934845,-146.8381558,49.63880732
0.0115,-6.939614059,-11.82934637,18.76896043,105.1253738,-142.7795183,37.65414446
0.01175,-5.530251224,-12.98610214,18.51635337,113.0890656,-138.6381407,25.5490752
0.012,-4.134010166,-14.00746441,18.14147458,121.1790543,-135.0302554,13.8512011
0.01225,-2.713202373,-14.92178448,17.63498685,128.3981934,-130.998977,2.600783604
0.0125,-1.278048546,-15.73752131,17.01556985,134.8459778,-126.3199381,-8.526039711
0.01275,0.176507951,-16.46694507,16.29043712,140.2460327,-120.5937138,-19.65231887
0.013,1.619108198,-17.09228626,15.47317806,145.0544281,-114.2690016,-30.78542653
0.01325,3.053548835,-17.62116211,14.56761328,148.9966125,-107.0742894,-41.92232318
0.0135,4.507381486,-18.06583992,13.55845843,151.2037659,-98.48755666,-52.7162092
0.01375,5.96066677,-18.42293757,12.4622708,151.9338074,-88.64656562,-63.28724175
0.014,7.36721235,-18.66706415,11.2998518,151.9832153,-78.31906477,-73.66415056
0.01425,8.734565603,-18.82699699,10.09243139,151.1510925,-66.87476336,-84.27632917
0.0145,10.04917483,-18.89130719,8.842132359,149.497757,-54.60963849,-94.88811847
0.01475,11.27389994,-18.79738005,7.52348011,147.3385162,-42.98730255,-104.3512137
0.015,12.40939091,-18.6019069,6.192515985,144.8936157,-30.96864629,-113.9249694
0.01525,13.42734161,-18.26554312,4.838201501,142.4467773,-19.5486455,-122.8981318
0.0155,14.39047451,-17.82001913,3.429544623,138.4269714,-7.734013791,-130.6929576
0.01575,15.2317632,-17.25010388,2.018340675,134.3257141,3.613034711,-137.9387488
0.016,15.98253018,-16.5832979,0.600767723,129.3938904,15.14334624,-144.5372366
0.01625,16.64073976,-15.79421642,-0.846523341,123.3738861,26.249971,-149.6238571
0.0165,17.20802723,-14.90105245,-2.306974777,116.2483597,37.15338839,-153.4017481
0.01675,17.65051037,-13.88011145,-3.770398916,108.6424866,47.00639168,-155.6488783
0.017,18.02115704,-12.76143615,-5.259720891,99.31769562,56.59739223,-155.9150878
0.01725,18.31555315,-11.5924096,-6.723143546,88.67431641,66.61522404,-155.2895404
0.0175,18.50066423,-10.35230521,-8.148359017,77.38365936,76.24671939,-153.6303788
0.01775,18.59841935,-9.081735203,-9.516684145,65.15032959,86.22721127,-151.3775409
0.018,18.60458424,-7.778164087,-10.82642016,52.06032562,96.28189168,-148.3422173
0.01825,18.47122505,-6.430167481,-12.04105757,39.3053894,105.6326881,-144.9380775
0.0185,18.21907774,-5.056784248,-13.16229349,26.52739525,114.5724931,-141.0998884
0.01875,17.81425479,-3.636861443,-14.17739335,14.52223015,122.2270863,-136.7493164
0.019,17.29664088,-2.175897492,-15.12074339,2.368548393,128.7577263,-131.1262747
0.01925,16.65927806,-0.722125852,-15.93715221,-9.301120758,134.7874483,-125.4863275
0.0195,15.94113692,0.698221105,-16.63935803,-21.20713234,140.8732201,-119.6660878
0.01975,15.11303705,2.118568526,-17.23160558,-32.71069336,145.9431325,-113.2324391
0.02,14.17213083,3.574878815,-17.74700964,-43.85835648,149.0576797,-105.1993233
0.02025,13.15564066,5.026957793,-18.18259845,-55.17288208,151.0048927,-95.83201059
0.0205,12.04911923,6.471421026,-18.52054025,-66.08358002,151.5080289,-85.42444885
0.02075,10.91653468,7.868074495,-18.78460918,-77.79450989,151.5705614,-73.7760515
0.021,9.647144967,9.234686658,-18.88183162,-87.34128571,149.8252832,-62.48399751
0.02125,8.342374153,10.5598364,-18.90221055,-97.08383942,147.023363,-49.93952361
0.0215,7.004205801,11.80248072,-18.80668652,-106.5670471,143.7556128,-37.18856569
0.02175,5.577057784,12.97277552,-18.54983331,-114.1866455,139.2392866,-25.05264107
0.022,4.144377544,14.01487077,-18.15924832,-121.4875107,134.976309,-13.48879828
0.02225,2.728622464,14.91734246,-17.64596492,-128.7576447,131.2063011,-2.448656438
0.0225,1.285844771,15.7385795,-17.02442427,-135.0519562,126.3695143,8.682441912
0.02275,-0.144136421,16.45319473,-16.30905831,-140.9945526,121.1060058,19.88854677
0.023,-1.615527197,17.10223235,-15.48670515,-145.2315674,114.1241999,31.10736752
0.02325,-3.047463297,17.61841262,-14.57094932,-149.1482391,107.1850484,41.96319073
0.0235,-4.537802696,18.06478495,-13.52698226,-150.4086914,98.29752836,52.11116304
0.02375,-5.997455497,18.42145677,-12.42400128,-150.9581757,88.41837916,62.5397965
0.024,-7.412909211,18.66812446,-11.25521525,-150.7802887,77.97892581,72.80136288
0.02425,-8.756530818,18.81494043,-10.05840961,-150.4632568,66.960861,83.50239584
0.0245,-10.05085301,18.85344359,-8.802590585,-149.1500702,55.34291595,93.80715424
0.02475,-11.22043453,18.745129,-7.524694471,-148.3422089,44.41740465,103.9248042
0.025,-12.3402077,18.55219391,-6.211986211,-146.3549347,32.48767287,113.8672618
0.02525,-13.39123433,18.22767827,-4.83644394,-143.1544647,20.61758189,122.5368828
0.0255,-14.3598086,17.80457748,-3.444768889,-139.1758118,8.350384825,130.8254269
0.02575,-15.23416548,17.24862575,-2.014460272,-134.3230743,-3.501496168,137.8245705
0.026,-15.97946726,16.56531654,-0.585849277,-129.4186096,-14.67983041,144.09844
0.02625,-16.58763762,15.76015967,0.82747795,-124.6057281,-25.10878686,149.714515
0.0265,-17.1646485,14.87884156,2.28580694,-117.3356171,-36.30102935,153.6366464
0.02675,-17.6562438,13.89767268,3.758571114,-108.7488022,-47.26917272,156.0179749
0.027,-18.0582103,12.80649733,5.251712976,-98.80283356,-57.62612052,156.4289541
0.02725,-18.37805019,11.6467803,6.731269889,-87.5463562,-68.03115611,155.5775123
0.0275,-18.59156018,10.41894374,8.172616448,-75.57610321,-78.13037899,153.7064822
0.02775,-18.67538498,9.125951509,9.549433468,-63.51176071,-87.61091339,151.1226741
0.028,-18.64300782,7.795300989,10.84770683,-51.20943832,-96.88627286,148.0957112
0.02825,-18.49869737,6.421918107,12.07677927,-38.54117966,-105.6826201,144.2237998
0.0285,-18.22410876,5.031188523,13.19292024,-26.21635818,-114.1259063,140.3422644
0.02875,-17.82141427,3.609149459,14.21226481,-14.13793945,-121.7474065,135.885346
0.029,-17.29226317,2.170186688,15.12207648,-2.449002266,-128.6007625,131.0497647
0.02925,-16.68665471,0.741377267,15.94527744,9.870752335,-135.3363294,125.4655771
0.0295,-15.95492894,-0.678969219,16.63389816,21.42748451,-141.3284004,119.9009159
0.02975,-15.13322189,-2.106084702,17.23930659,33.15363693,-146.3232444,113.1696074
0.03,-14.18597385,-3.570434638,17.75640849,44.1999855,-149.241907,105.0419215
0.03025,-13.18434719,-5.023359461,18.20770665,55.91657639,-151.2828112,95.36623478
0.0305,-12.09263455,-6.453437874,18.54607242,67.12051392,-152.167217,85.0467031
0.03075,-10.94642095,-7.837398701,18.78381965,78.39270782,-152.3733838,73.98067602
0.031,-9.655471018,-9.23066637,18.88613739,87.57705688,-149.9703048,62.39324789
0.03125,-8.324838681,-10.56639354,18.89123223,96.71744537,-146.7744107,50.05696529
0.0315,-6.990928758,-11.81284573,18.80377449,106.3329468,-143.4598167,37.12686994
0.03175,-5.557795783,-12.97129401,18.52908979,113.7007065,-139.1172495,25.41654307
0.032,-4.13607867,-13.991387,18.12746567,121.119606,-135.350623,14.23101694
0.03225,-2.694115772,-14.92686265,17.62097842,127.9381485,-130.7673358,2.829187258
0.0325,-1.261550907,-15.75529084,17.01684174,134.5413055,-125.8649305,-8.676375081
0.03275,0.174779893,-16.47540709,16.30062719,140.3473053,-120.443873,-19.90343232
0.033,1.598343797,-17.08128742,15.48294362,145.5144348,-114.6261945,-30.88824033
0.03325,3.064136532,-17.62877843,14.5646419,148.7748566,-106.8508767,-41.92397986
0.0335,4.51800337,-18.06330095,13.54529758,150.902359,-98.45406914,-52.44828986
0.03375,5.945843679,-18.41235916,12.46651548,152.240036,-88.95456956,-63.28546645
0.034,7.384608474,-18.67045029,11.28584182,151.5487671,-78.12850958,-73.42025751
0.03425,8.723551898,-18.81980576,10.09625386,151.3816071,-67.09379904,-84.28780802
0.0345,10.01869485,-18.86634686,8.847652002,150.1147308,-55.31239487,-94.80233597
0.03475,11.2653981,-18.80076564,7.535367548,147.5968018,-42.99867439,-104.5981274
0.035,12.404698,-18.60910155,6.204403553,145.0830994,-30.87781029,-114.2052891
0.03525,13.44467886,-18.28585158,4.84117272,142.1540985,-19.04305011,-123.1110484
0.0355,14.39641624,-17.82044164,3.424025397,138.2815552,-7.681933494,-130.5996217
0.03575,15.24574909,-17.25729685,2.01154776,134.0157928,3.853625297,-137.8694181
0.036,15.99103005,-16.58075958,0.589729537,129.1515198,15.16155096,-144.3130707
0.03625,16.62760507,-15.78660072,-0.841004351,123.661087,26.01137811,-149.6724651
0.0365,17.19571411,-14.90105136,-2.294662753,116.5745773,37.06288002,-153.6374573
0.03675,17.67084966,-13.89195969,-3.778889973,108.1996231,47.38199036,-155.5816135
0.037,18.03724598,-12.77412894,-5.263117034,98.985466,56.96199541,-155.9474614
0.03725,18.2994529,-11.58310179,-6.716351112,89.02200317,66.32925563,-155.3512588
0.0375,18.49684577,-10.35103493,-8.145810841,77.47219849,76.20058658,-153.6727851
0.03775,18.58189398,-9.072003387,-9.509890594,65.51228333,85.92651104,-151.4387944
0.038,18.57622171,-7.753623603,-10.82259811,52.63054657,95.60987389,-148.2404205
0.03825,18.46488504,-6.421705064,-12.04317998,39.4236908,105.4204342,-144.844125
0.0385,18.24030752,-5.056785206,-13.18352232,25.98373222,114.7221698,-140.7059021
0.03875,17.83126535,-3.628399066,-14.20286628,14.02007961,122.1854604,-136.20554
0.039,17.26565341,-2.174204486,-15.09144892,3.175773859,128.4878178,-131.6635917
0.03925,16.63804431,-0.723817114,-15.91422719,-8.714769363,134.6539169,-125.9391476
