Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,7.254894046,4.124242764,-11.37913681,-44.56641388,82.67747778,-38.1110639
0.00025,6.539909749,4.97932731,-11.51923706,-50.30425262,81.73176113,-31.42750851
0.0005,5.775064834,5.778985952,-11.55405079,-55.29964828,80.67503295,-25.37538466
0.00075,4.94139109,6.563837056,-11.50522815,-59.23022461,78.48369055,-19.25346594
0.001,4.124495369,7.289453055,-11.41394842,-63.88897324,76.50930738,-12.62033414
0.00125,3.277753822,7.977413895,-11.25516772,-68.0946579,73.89530698,-5.800649085
0.0015,2.397295867,8.614179326,-11.01147519,-71.51166534,70.76461494,0.747050407
0.00175,1.50390621,9.193403263,-10.69730947,-74.50119019,67.29663263,7.204557556
0.002,0.601449981,9.72904774,-10.33049772,-77.13168335,63.1696563,13.96202705
0.00225,-0.26647758,10.18176499,-9.915287406,-80.12356567,59.36904954,20.75451614
0.0025,-1.170659053,10.58540232,-9.41474327,-81.735672,54.66910661,27.06656538
0.00275,-2.052570396,10.92176726,-8.869196864,-83.22438049,49.78236229,33.4420182
0.003,-2.941020991,11.20820631,-8.267185323,-83.82646942,44.11838358,39.70808584
0.00325,-3.829719645,11.42229482,-7.592575171,-83.40037537,38.10415458,45.29622079
0.0035,-4.652115658,11.53356854,-6.881452886,-83.33695984,32.78185821,50.55510163
0.00375,-5.470400191,11.60591958,-6.135519385,-82.3556366,26.47415928,55.88147732
0.004,-6.253280584,11.60295751,-5.349676931,-80.88047028,20.08438969,60.79608059
0.00425,-7.013019923,11.53907021,-4.526050288,-78.5766449,13.25470234,65.32194256
0.0045,-7.701339978,11.37871509,-3.677375112,-76.33683777,7.027312337,69.30952543
0.00475,-8.323297272,11.13331664,-2.810019369,-74.01695251,1.182938848,72.83401367
0.005,-8.90760685,10.84814734,-1.940540493,-71.10312653,-5.308073864,76.41120039
0.00525,-9.456829092,10.51897621,-1.062147115,-67.40161133,-12.34814869,79.74976001
0.0055,-9.916796109,10.09503009,-0.178233977,-63.87659836,-18.5256457,82.40224406
0.00575,-10.29672751,9.61142671,0.685300805,-60.48231888,-24.49840596,84.98072484
0.006,-10.66322673,9.082974121,1.580252608,-55.51595306,-30.96433644,86.4802895
0.00625,-10.96372604,8.487673009,2.476053029,-50.12953949,-37.03845296,87.16799245
0.0065,-11.21308906,7.823828861,3.389260196,-43.87628555,-42.70049299,86.57677854
0.00675,-11.37471189,7.118520959,4.256190929,-37.88309479,-48.0867455,85.96984029
0.007,-11.4677391,6.360749483,5.10698962,-31.54998207,-53.02308006,84.57306214
0.00725,-11.49249646,5.578437552,5.914058906,-25.0636692,-57.92352628,82.98719548
0.0075,-11.43547953,4.748315004,6.687164523,-18.60834312,-62.13105102,80.73939415
0.00775,-11.2855927,3.886882892,7.398709806,-12.61366177,-65.74653293,78.36019469
0.008,-11.11110312,3.019951629,8.091151495,-5.501092434,-69.63281667,75.1339091
0.00825,-10.85256794,2.148365686,8.70420225,1.139607549,-73.24059523,72.10098768
0.0085,-10.51051837,1.240816109,9.269702265,7.504646778,-75.84846253,68.34381575
0.00875,-10.11829571,0.355690986,9.76260472,13.98292065,-78.66489407,64.68197343
0.009,-9.674683018,-0.523934146,10.19861716,20.60948563,-81.23180184,60.62231621
0.00925,-9.161055702,-1.413713501,10.5747692,26.94057083,-82.97856976,56.03799893
0.0095,-8.580394977,-2.317031935,10.89742691,32.99438477,-83.71993663,50.72555187
0.00975,-7.950512771,-3.227966067,11.17847884,39.10219955,-83.55504976,44.45285021
0.01,-7.25346985,-4.115207145,11.368677,44.46245193,-82.80367451,38.34122257
0.01025,-6.537150451,-4.952098591,11.48924904,50.02771759,-82.19540083,32.16768324
0.0105,-5.751187205,-5.783913635,11.53510084,54.70064926,-80.38169139,25.68104213
0.01075,-4.964983631,-6.545493953,11.51047758,59.70060349,-78.98035858,19.2797551
0.011,-4.130702597,-7.277033742,11.40773634,63.95191193,-76.77185536,12.81994343
0.01125,-3.269573185,-7.978956231,11.24852942,67.88254547,-73.79122964,5.90868417
0.0115,-2.370476672,-8.627568418,10.99804509,70.89193726,-70.29811613,-0.593821123
0.01175,-1.497045553,-9.208485145,10.7055307,74.40962219,-66.9413948,-7.468227392
0.012,-0.615738874,-9.721282085,10.33702096,77.42570496,-63.3998342,-14.02587075
0.01225,0.273350713,-10.19303863,9.919687913,80.00447083,-59.08562372,-20.9188471
0.0125,1.160182987,-10.58017545,9.419992462,81.94882202,-54.8239129,-27.12490913
0.01275,2.039972362,-10.91611742,8.876145062,83.49327087,-49.96372969,-33.52954118
0.013,2.939043903,-11.20043916,8.261395253,83.80366516,-44.26453441,-39.53913075
0.01325,3.827725784,-11.4191814,7.59145562,83.41264343,-38.16582667,-45.24681676
0.0135,4.703442107,-11.5812293,6.877787194,82.3187561,-31.48893834,-50.82981777
0.01375,5.485694723,-11.63750157,6.151806847,82.14951324,-25.73707586,-56.41243739
0.014,6.275388351,-11.62861695,5.353228596,80.44447327,-19.40054375,-61.04392951
0.01425,6.970796318,-11.50634159,4.535545268,79.39640045,-14.14689777,-65.24950269
0.0145,7.679431048,-11.3646022,3.685171147,76.77259827,-7.430175749,-69.34242252
0.01475,8.324643855,-11.14670475,2.822060897,74.04979706,-0.899190472,-73.15060659
0.015,8.909396518,-10.85646005,1.947063532,71.08570099,5.501723546,-76.58742453
0.01525,9.431523225,-10.504863,1.073339774,67.93157196,11.91756427,-79.84913623
0.0155,9.882547673,-10.08895604,0.20640837,64.70987701,18.17541254,-82.88528955
0.01575,10.30825143,-9.628199538,-0.680051896,60.28912354,24.91650908,-85.20563262
0.016,10.66583057,-9.101016857,-1.564813717,55.56203842,31.34610011,-86.90813853
0.01625,10.96004814,-8.480753194,-2.479294949,50.15484619,36.90583839,-87.06068458
0.0165,11.19285039,-7.817755266,-3.375095123,44.34435654,42.4587138,-86.80307034
0.01675,11.36635055,-7.115832756,-4.25051779,38.0690918,47.99424254,-86.06333434
0.017,11.46990819,-6.381753925,-5.088154262,31.63483047,53.45674783,-85.09157831
0.01725,11.45824754,-5.572363541,-5.885883997,25.90617752,57.58218019,-83.48835772
0.0175,11.40975542,-4.732086303,-6.677669118,19.16151047,61.65832454,-80.81983501
0.01775,11.28996033,-3.886309922,-7.403650407,12.49641514,65.78812275,-78.28453789
0.018,11.09254115,-3.02022444,-8.072316712,5.990913391,69.52221836,-75.51313175
0.01825,10.81203527,-2.117328671,-8.694706599,-0.29707554,72.3751833,-72.07810776
0.0185,10.44915496,-1.218241573,-9.230913383,-6.038340569,74.98128137,-68.9429408
0.01875,10.1082271,-0.355117271,-9.753109827,-13.68674183,78.58890297,-64.90216114
0.019,9.693854985,0.508853019,-10.202708,-20.96760178,81.67211056,-60.70450878
0.01925,9.173898022,1.410055916,-10.58395394,-27.22591209,83.16413466,-55.93822256
0.0195,8.596206924,2.312528303,-10.90873523,-33.35942459,83.94767656,-50.58825197
0.01975,7.976091196,3.224308834,-11.20040003,-39.73954773,83.84259049,-44.10304276
0.02,7.279056128,4.113241788,-11.39229792,-45.12438583,83.06182296,-37.93743713
0.02025,6.524587359,4.967903834,-11.49249119,-49.82682037,81.83621233,-32.00939196
0.0205,5.733525951,5.798449271,-11.53197522,-54.35367203,80.00377117,-25.65009914
0.02075,4.947321083,6.560028891,-11.50734997,-59.34915543,78.59779461,-19.24863918
0.021,4.142301046,7.281838022,-11.42413907,-64.29520416,76.78515875,-12.48995458
0.02125,3.292583335,7.968951545,-11.26153488,-68.4228363,74.16819776,-5.74536146
0.0215,2.397306356,8.617141551,-11.01444791,-71.53909302,70.71425828,0.824834742
0.02175,1.481458626,9.209057243,-10.69051587,-74.03049469,66.83853798,7.191956706
0.022,0.606517787,9.721432579,-10.32795037,-77.20669556,63.35065865,13.85603691
0.02225,-0.284305572,10.18261159,-9.898306021,-79.65957642,59.22355867,20.43601775
0.0225,-1.183370556,10.59259454,-9.409223979,-81.44742584,54.44123582,27.00619002
0.02275,-2.053420025,10.9217671,-8.868347074,-83.19171906,49.77684186,33.4148772
0.023,-2.93640243,11.19339805,-8.256995616,-83.82909393,44.43526178,39.39383215
0.02325,-3.793715038,11.39817734,-7.604462307,-84.16416168,38.8353026,45.32885908
0.0235,-4.651656541,11.54372408,-6.892067541,-83.4305954,32.60924758,50.82134781
0.02375,-5.480166449,11.60549651,-6.125330061,-82.10292053,26.42336836,55.67955217
0.024,-6.257928063,11.60972824,-5.351800174,-80.81317902,19.93506599,60.87811303
0.02425,-7.004120539,11.53441687,-4.53029633,-78.78134918,13.41979362,65.36155556
0.0245,-7.691584802,11.37617726,-3.684592453,-76.58363342,7.160046207,69.42358722
0.02475,-8.347427471,11.15362538,-2.806197914,-73.54328156,0.6326984,72.91058315
0.025,-8.941508124,10.8663406,-1.924832472,-70.34815979,-5.897464938,76.24562473
0.02525,-9.451375159,10.49993643,-1.04856127,-67.39767456,-11.94655288,79.34422744
0.0255,-9.897720555,10.08656798,-0.188847421,-64.31236267,-18.21697003,82.5293327
0.02575,-10.27258694,9.594078801,0.67850814,-60.99370193,-23.98049582,84.97419776
0.026,-10.65810743,9.090166782,1.567940652,-55.71644211,-31.0466304,86.76307251
0.02625,-10.98531892,8.50459638,2.480722537,-49.70020294,-37.5055512,87.20575414
0.0265,-11.19907263,7.825520895,3.373551735,-44.26573181,-42.62245388,86.8881857
0.02675,-11.38019147,7.129944406,4.250247065,-37.83542252,-48.33857139,86.17399391
0.027,-11.4719462,6.371749661,5.100196536,-31.53038788,-53.26245926,84.79284714
0.02725,-11.48870662,5.569128767,5.919577849,-25.10294724,-57.72329131,82.82623855
0.0275,-11.42068886,4.728429604,6.692259252,-18.86037827,-61.64658356,80.50696183
0.02775,-11.30471574,3.881806057,7.422909683,-12.0861454,-65.78706519,77.87321059
0.028,-11.09158886,3.015297193,8.07629167,-5.988237381,-69.39530304,75.38354042
0.02825,-10.83181219,2.134403374,8.697408815,0.681445599,-72.81656736,72.13512176
0.0285,-10.50199389,1.250547402,9.251446484,7.18691349,-75.96088955,68.77397606
0.02875,-10.11656685,0.364575484,9.751991369,13.84811497,-78.81673959,64.96862463
0.029,-9.686499312,-0.503202257,10.18970157,20.74481392,-81.71368106,60.96886715
0.02925,-9.207716756,-1.402289438,10.61000619,28.06859016,-83.5499333,55.48134313
0.0295,-8.591425027,-2.314493363,10.90591839,33.26688385,-83.8648681,50.59798425
0.02975,-7.93226498,-3.230504846,11.16276983,38.64577866,-83.3890796,44.74330095
0.03,-7.24840147,-4.122823048,11.37122452,44.38572693,-82.63826781,38.25254088
0.03025,-6.529167154,-4.976214979,11.50538213,49.99526978,-81.69326658,31.69799681
0.0305,-5.767737661,-5.781797895,11.54953556,55.11927032,-80.55023189,25.43096156
0.03075,-4.957366263,-6.552685711,11.51005197,59.55728531,-78.79484998,19.23756467
0.031,-4.119678354,-7.281264356,11.40094271,63.69462967,-76.61494512,12.92031545
0.03125,-3.293254305,-7.951454725,11.24470903,68.3024826,-74.49122487,6.188742261
0.0315,-2.416678379,-8.605990533,11.02266891,71.95825195,-71.06128175,-0.896970206
0.03175,-1.504261955,-9.208061307,10.71232326,74.62158203,-67.02209208,-7.599489952
0.032,-0.617432614,-9.720012507,10.33744512,77.48892212,-63.45438811,-14.03453401
0.03225,0.301335337,-10.20319302,9.901857678,79.37068176,-58.7032943,-20.66738747
0.0325,1.186434742,-10.60048391,9.414049164,81.42585754,-54.2568272,-27.16903035
0.03275,2.080192508,-10.94869482,8.86850231,82.68325043,-49.052918,-33.63033243
0.033,2.94539177,-11.20636323,8.260971457,83.67512512,-44.09779132,-39.5773338
0.03325,3.81036768,-11.40522035,7.594852672,83.75951385,-38.54938129,-45.21013256
0.0335,4.664506879,-11.54526577,6.880758895,83.07794189,-32.45406403,-50.62387786
0.03375,5.474725181,-11.61761646,6.142891275,82.30423737,-26.20295905,-56.10127831
0.034,6.276643481,-11.63411749,5.357474006,80.46852875,-19.30065956,-61.16786919
0.03425,7.000840051,-11.53511109,4.534271039,78.83312225,-13.39025689,-65.44286536
0.0345,7.678138683,-11.3701031,3.691964415,76.85276794,-7.335426448,-69.5173415
0.03475,8.302575177,-11.14459045,2.842015273,74.62136078,-1.099507561,-73.52185322
0.035,8.906046088,-10.84292057,1.93687448,71.08686829,5.222968087,-76.30983637
0.03525,9.457355244,-10.52390218,1.066546941,67.40445709,12.46865599,-79.87311308
0.0355,9.896107366,-10.09614812,0.200040753,64.40895844,18.41857484,-82.82753327
0.03575,10.30187397,-9.630737944,-0.671136024,60.47371292,24.92725775,-85.40097067
0.036,10.63493447,-9.073092283,-1.561842191,56.16960144,30.59925628,-86.76885772
0.03625,10.98334275,-8.496830869,-2.486511882,49.66899109,37.38463814,-87.05362923
0.0365,11.22163406,-7.842718056,-3.378916003,43.77029419,43.15277797,-86.92307216
0.03675,11.38456985,-7.125986381,-4.258583471,37.65302658,48.33805413,-85.99108071
0.037,11.45597342,-6.359752539,-5.096220885,31.82168579,52.95613521,-84.777821
0.03725,11.46379091,-5.565170533,-5.898620374,25.6933651,57.49769636,-83.19106146
0.0375,11.3809303,-4.719393636,-6.661536659,19.81184959,61.21261232,-81.02446191
0.03775,11.27089602,-3.874463015,-7.396433005,12.90598106,65.42552564,-78.3315067
0.038,11.07133938,-3.012608318,-8.058731064,6.494810581,69.22004145,-75.71485203
0.03825,10.81710616,-2.12409806,-8.693008101,-0.372054636,72.53761594,-72.1655613
0.0385,10.48812695,-1.243627394,-9.244499554,-6.871551514,75.74989467,-68.87834315
0.03875,10.11627468,-0.360617588,-9.755657087,-13.86582565,78.76090996,-64.89508431
0.039,9.667995478,0.519853637,-10.18784912,-20.37804222,81.28250354,-60.90446132
0.03925,9.183664383,1.41047904,-10.59414342,-27.48849297,83.2340041,-55.74551114
0.0395,8.607252339,2.314643957,-10.9218963,-33.67190552,83.9944349,-50.32252938
0.03975,7.962471659,3.214154385,-11.17662604,-39.31555939,83.93914166,-44.62358227
0.04,7.254039974,4.122972829,-11.3770128,-44.54222488,82.70040171,-38.15817682
0.04025,6.534342007,4.964941775,-11.49928378,-50.05908203,81.96898022,-31.90989818
0.0405,5.764479985,5.787448185,-11.55192817,-55.08930588,80.4465969,-25.35729102
0.04075,4.95922552,6.565106146,-11.52433167,-59.71257019,78.59828165,-18.88571146
0.041,4.118543578,7.286914582,-11.40545816,-63.72297668,76.51994043,-12.79696375
0.04125,3.274757522,7.970221439,-11.24497896,-67.97045898,74.01661486,-6.046155877
0.0415,2.401137428,8.620102798,-11.02124023,-71.66376495,70.68966597,0.974098988
0.04175,1.494625093,9.210750669,-10.70537576,-74.39325714,66.90555763,7.487699509
0.042,0.586583146,9.726932761,-10.31351591,-76.72967529,63.10027529,13.6294
0.04225,-0.280057914,10.18303437,-9.902976456,-79.77519226,59.24567919,20.52951308
0.0425,-1.163463633,10.57905646,-9.415592828,-81.87413025,54.84337118,27.03075906
0.04275,-2.047481498,10.92007387,-8.872592375,-83.34454346,49.85533699,33.48920646
0.043,-2.929176304,11.19593588,-8.266759577,-84.04889679,44.44266929,39.6062275
0.04325,-3.81234454,11.4129859,-7.600641361,-83.79510498,38.41723503,45.37786995
0.0435,-4.652937878,11.54160885,-6.888670973,-83.38665771,32.63425629,50.75240143
0.04375,-5.484793124,11.61818971,-6.13339659,-82.07879639,26.14270012,55.93609626
0.044,-6.246077966,11.59872687,-5.352648908,-81.04598999,20.22043536,60.82555463
0.04425,-7.020644829,11.54414745,-4.523502618,-78.42250061,13.10562274,65.31687787
0.0445,-7.672942293,11.36517603,-3.692233734,-76.99192047,7.49470273,69.49721774
0.04475,-8.339796377,11.15066482,-2.810868447,-73.72633362,0.736735259,72.98959836
0.045,-8.944899924,10.86803399,-1.923134064,-70.27677917,-5.962841617,76.23962079
0.04525,-9.442036487,10.49951331,-1.057476826,-67.64395905,-11.87932449,79.52328353
0.0455,-9.930374285,10.09714526,-0.166770971,-63.53527451,-18.66881486,82.20408937
0.04575,-10.27682279,9.597041058,0.679781736,-60.89678574,-24.08220175,84.97898748
0.046,-10.66237907,9.082551174,1.579827899,-55.5381813,-30.94871617,86.48689748
0.04625,-10.96966041,8.490211251,2.479449163,-49.99514389,-37.1291065,87.12425039
0.0465,-11.21051957,7.830175231,3.38034434,-43.99191284,-42.80179513,86.79370797
0.04675,-11.37600116,7.113866673,4.262134484,-37.81661987,-48.0101903,85.82681017
0.047,-11.44358501,6.347209734,5.096375273,-32.08793259,-52.58888393,84.67681651
0.04725,-11.48657596,5.571667851,5.914908108,-25.17947578,-57.74812627,82.92760205
0.0475,-11.45030418,4.758469359,6.691834826,-18.30421638,-62.42822281,80.73243919
0.04775,-11.29958943,3.891114379,7.408475052,-12.28224564,-65.92932734,78.21157298
0.048,-11.09920848,3.021643621,8.07756486,-5.828130722,-69.57831714,75.40644786
0.04825,-10.82460862,2.13017177,8.694436851,0.531938672,-72.69138736,72.15944869
0.0485,-10.51343319,1.257316789,9.256116398,7.445358276,-76.18008947,68.73473119
0.04875,-10.12335876,0.364575799,9.758782961,14.03830719,-78.87500029,64.8366931
0.049,-9.696280336,-0.507856406,10.20413674,21.0505619,-81.7047237,60.65416179
0.04925,-9.186522221,-1.412020693,10.59854291,27.59865189,-83.21341073,55.61475885
0.0495,-8.582079916,-2.313223893,10.89530381,33.02026367,-83.82023714,50.79997347
0.04975,-7.940753221,-3.229658559,11.17041178,38.86867905,-83.46777766,44.59909862
0.05,-7.255177506,-4.117745422,11.37292293,44.53498459,-82.78423511,38.24925053
0.05025,-6.534649626,-4.965638128,11.50028775,50.07194901,-81.93501698,31.86306797
0.0505,-5.754590959,-5.786029235,11.54062019,54.81591415,-80.37646907,25.56055492
0.05075,-4.963312812,-6.553532123,11.51684494,59.72729111,-78.82395224,19.09666114
0.051,-4.139209326,-7.281687675,11.420897,64.22125244,-76.75107686,12.52982442
0.05125,-3.249660588,-7.990803382,11.24046397,67.45866394,-73.42176544,5.9631015
0.0515,-2.391673068,-8.618684077,11.01035714,71.39104462,-70.62022072,-0.770823901
0.05175,-1.51014428,-9.190291362,10.70043564,74.63368225,-67.38252862,-7.251153628
0.052,-0.583496099,-9.728050847,10.31154695,76.64319611,-63.03812905,-13.60506705
0.05225,0.272539135,-10.18203806,9.909498927,79.95054626,-59.30194532,-20.64860094
0.0525,1.165246048,-10.58905987,9.423813826,81.88710022,-54.62305407,-27.26404615
0.05275,2.05689619,-10.93304037,8.876144184,83.17641449,-49.51941738,-33.65699711
0.053,2.946205101,-11.21694042,8.270735319,83.73465729,-43.89411502,-39.84054227
0.05325,3.804414128,-11.40818207,7.603767939,83.94078827,-38.5361034,-45.40468487
0.0535,4.662776369,-11.5545739,6.891797527,83.19641876,-32.28763764,-50.90878112
0.05375,5.481515961,-11.61803964,6.136523679,82.1325531,-26.13842695,-55.99412615
0.054,6.262260668,-11.61888509,5.356624424,80.7363739,-19.6887432,-61.0476307
0.05425,7.002119998,-11.53341966,4.531299665,78.79266357,-13.41066049,-65.38200309
0.0545,7.687059118,-11.36840926,3.681350143,76.61008453,-7.299632105,-69.31045243
0.05475,8.342438007,-11.15770665,2.815268646,73.66902924,-0.554963364,-73.11406587
0.055,8.913239506,-10.84968948,1.936449974,70.93454742,5.410110487,-76.34465791
