t,i
0.00000000,-17.672
0.00000500,-17.659
0.00001000,-17.650
0.00001500,-17.666
0.00002000,-17.574
0.00002500,-17.487
0.00003000,-17.524
0.00003500,-17.605
0.00004000,-17.742
0.00004500,-17.820
0.00005000,-17.809
0.00005500,-17.837
0.00006000,-17.812
0.00006500,-17.761
0.00007000,-17.775
0.00007500,-17.651
0.00008000,-17.523
0.00008500,-17.608
0.00009000,-17.679
0.00009500,-17.714
0.00010000,-17.740
0.00010500,-17.663
0.00011000,-17.645
0.00011500,-17.679
0.00012000,-17.622
0.00012500,-17.573
0.00013000,-17.473
0.00013500,-17.429
0.00014000,-17.581
0.00014500,-17.705
0.00015000,-17.806
0.00015500,-17.882
0.00016000,-17.814
0.00016500,-17.796
0.00017000,-17.817
0.00017500,-17.717
0.00018000,-17.602
0.00018500,-17.503
0.00019000,-17.489
0.00019500,-17.637
0.00020000,-17.746
0.00020500,-17.793
0.00021000,-17.841
0.00021500,-17.780
0.00022000,-17.727
0.00022500,-17.674
0.00023000,-17.550
0.00023500,-17.432
0.00024000,-17.357
0.00024500,-17.366
0.00025000,-17.532
0.00025500,-17.587
0.00026000,-17.597
0.00026500,-17.682
0.00027000,-17.693
0.00027500,-17.693
0.00028000,-17.737
0.00028500,-17.630
0.00029000,-17.497
0.00029500,-17.465
0.00030000,-17.510
0.00030500,-17.653
0.00031000,-17.696
0.00031500,-17.687
0.00032000,-17.761
0.00032500,-17.785
0.00033000,-17.764
0.00033500,-17.775
0.00034000,-17.622
0.00034500,-17.498
0.00035000,-17.592
0.00035500,-17.672
0.00036000,-17.751
0.00036500,-17.787
0.00037000,-17.698
0.00037500,-17.680
0.00038000,-17.661
0.00038500,-17.576
0.00039000,-17.545
0.00039500,-17.418
0.00040000,-17.344
0.00040500,-17.489
0.00041000,-17.608
0.00041500,-17.695
0.00042000,-17.779
0.00042500,-17.777
0.00043000,-17.767
0.00043500,-17.758
0.00044000,-17.676
0.00044500,-17.602
0.00045000,-17.458
0.00045500,-17.431
0.00046000,-17.611
0.00046500,-17.708
0.00047000,-17.743
0.00047500,-17.820
0.00048000,-17.801
0.00048500,-17.832
0.00049000,-17.841
0.00049500,-17.695
0.00050000,-17.595
0.00050500,-17.540
0.00051000,-17.508
0.00051500,-17.688
0.00052000,-17.796
0.00052500,-17.772
0.00053000,-17.849
0.00053500,-17.809
0.00054000,-17.725
0.00054500,-17.716
0.00055000,-17.529
0.00055500,-17.357
0.00056000,-17.415
0.00056500,-17.487
0.00057000,-17.624
0.00057500,-17.754
0.00058000,-17.711
0.00058500,-17.743
0.00059000,-17.820
0.00059500,-17.769
0.00060000,-17.758
0.00060500,-17.677
0.00061000,-17.527
0.00061500,-17.576
0.00062000,-17.684
0.00062500,-17.766
0.00063000,-17.812
0.00063500,-17.787
0.00064000,-17.806
0.00064500,-17.837
0.00065000,-17.788
0.00065500,-17.735
0.00066000,-17.587
0.00066500,-17.505
0.00067000,-17.629
0.00067500,-17.700
0.00068000,-17.772
0.00068500,-17.859
0.00069000,-17.803
0.00069500,-17.798
0.00070000,-17.835
0.00070500,-17.716
0.00071000,-17.614
0.00071500,-17.536
0.00072000,-17.482
0.00072500,-17.651
0.00073000,-17.801
0.00073500,-17.811
0.00074000,-17.861
0.00074500,-17.808
0.00075000,-17.753
0.00075500,-17.766
0.00076000,-17.643
0.00076500,-17.531
0.00077000,-17.495
0.00077500,-17.502
0.00078000,-17.674
0.00078500,-17.780
0.00079000,-17.812
0.00079500,-17.894
0.00080000,-17.888
0.00080500,-17.853
0.00081000,-17.859
0.00081500,-17.696
0.00082000,-17.539
0.00082500,-17.524
0.00083000,-17.547
0.00083500,-17.690
0.00084000,-17.783
0.00084500,-17.754
0.00085000,-17.843
0.00085500,-17.851
0.00086000,-17.800
0.00086500,-17.806
0.00087000,-17.630
0.00087500,-17.474
0.00088000,-17.558
0.00088500,-17.639
0.00089000,-17.730
0.00089500,-17.820
0.00090000,-17.791
0.00090500,-17.825
0.00091000,-17.851
0.00091500,-17.761
0.00092000,-17.738
0.00092500,-17.600
0.00093000,-17.486
0.00093500,-17.632
0.00094000,-17.729
0.00094500,-17.751
0.00095000,-17.814
0.00095500,-17.751
0.00096000,-17.767
0.00096500,-17.812
0.00097000,-17.674
0.00097500,-17.573
0.00098000,-17.502
0.00098500,-17.437
0.00099000,-17.608
0.00099500,-17.766
0.00100000,-17.766
0.00100500,-17.840
0.00101000,-17.849
0.00101500,-17.828
0.00102000,-17.846
0.00102500,-17.753
0.00103000,-17.598
0.00103500,-17.502
0.00104000,-17.513
0.00104500,-17.677
0.00105000,-17.753
0.00105500,-17.806
0.00106000,-17.886
0.00106500,-17.867
0.00107000,-17.872
0.00107500,-17.875
0.00108000,-17.717
0.00108500,-17.598
0.00109000,-17.566
0.00109500,-17.603
0.00110000,-17.787
0.00110500,-17.856
0.00111000,-17.832
0.00111500,-17.927
0.00112000,-17.915
0.00112500,-17.872
0.00113000,-17.872
0.00113500,-17.716
0.00114000,-17.571
0.00114500,-17.589
0.00115000,-17.661
0.00115500,-17.762
0.00116000,-17.816
0.00116500,-17.804
0.00117000,-17.804
0.00117500,-17.782
0.00118000,-17.782
0.00118500,-17.724
0.00119000,-17.603
0.00119500,-17.585
0.00120000,-17.635
0.00120500,-17.737
0.00121000,-17.843
0.00121500,-17.846
0.00122000,-17.877
0.00122500,-17.912
0.00123000,-17.857
0.00123500,-17.835
0.00124000,-17.721
0.00124500,-17.536
0.00125000,-17.532
0.00125500,-17.624
0.00126000,-17.754
0.00126500,-17.854
0.00127000,-17.837
0.00127500,-17.880
0.00128000,-17.878
0.00128500,-17.814
0.00129000,-17.780
0.00129500,-17.648
0.00130000,-17.518
0.00130500,-17.577
0.00131000,-17.682
0.00131500,-17.774
0.00132000,-17.819
