t,i
0.00000000,1.510
0.00000500,1.494
0.00001000,1.470
0.00001500,1.452
0.00002000,1.451
0.00002500,1.457
0.00003000,1.459
0.00003500,1.462
0.00004000,1.455
0.00004500,1.468
0.00005000,1.475
0.00005500,1.481
0.00006000,1.488
0.00006500,1.510
0.00007000,1.521
0.00007500,1.534
0.00008000,1.544
0.00008500,1.557
0.00009000,1.559
0.00009500,1.562
0.00010000,1.549
0.00010500,1.559
0.00011000,1.557
0.00011500,1.570
0.00012000,1.546
0.00012500,1.534
0.00013000,1.497
0.00013500,1.464
0.00014000,1.449
0.00014500,1.436
0.00015000,1.435
0.00015500,1.420
0.00016000,1.412
0.00016500,1.410
0.00017000,1.409
0.00017500,1.422
0.00018000,1.422
0.00018500,1.436
0.00019000,1.449
0.00019500,1.451
0.00020000,1.459
0.00020500,1.478
0.00021000,1.478
0.00021500,1.481
0.00022000,1.480
0.00022500,1.473
0.00023000,1.476
0.00023500,1.475
0.00024000,1.473
0.00024500,1.464
0.00025000,1.433
0.00025500,1.410
0.00026000,1.364
0.00026500,1.348
0.00027000,1.322
0.00027500,1.307
0.00028000,1.307
0.00028500,1.320
0.00029000,1.314
0.00029500,1.307
0.00030000,1.320
0.00030500,1.330
0.00031000,1.338
0.00031500,1.340
0.00032000,1.351
0.00032500,1.361
0.00033000,1.364
0.00033500,1.356
0.00034000,1.352
0.00034500,1.348
0.00035000,1.327
0.00035500,1.311
0.00036000,1.306
0.00036500,1.317
0.00037000,1.333
0.00037500,1.312
0.00038000,1.309
0.00038500,1.282
0.00039000,1.269
0.00039500,1.246
0.00040000,1.238
0.00040500,1.257
0.00041000,1.249
0.00041500,1.274
0.00042000,1.267
0.00042500,1.282
0.00043000,1.286
0.00043500,1.285
0.00044000,1.299
0.00044500,1.304
0.00045000,1.301
0.00045500,1.291
0.00046000,1.290
0.00046500,1.283
0.00047000,1.278
0.00047500,1.262
0.00048000,1.259
0.00048500,1.267
0.00049000,1.259
0.00049500,1.256
0.00050000,1.251
0.00050500,1.240
0.00051000,1.216
0.00051500,1.188
0.00052000,1.177
0.00052500,1.164
0.00053000,1.154
0.00053500,1.146
0.00054000,1.154
0.00054500,1.151
0.00055000,1.153
0.00055500,1.146
0.00056000,1.158
0.00056500,1.172
0.00057000,1.175
0.00057500,1.180
0.00058000,1.191
0.00058500,1.191
0.00059000,1.200
0.00059500,1.193
0.00060000,1.188
0.00060500,1.179
0.00061000,1.172
0.00061500,1.166
0.00062000,1.154
0.00062500,1.158
0.00063000,1.134
0.00063500,1.105
0.00064000,1.092
0.00064500,1.064
0.00065000,1.045
0.00065500,1.027
0.00066000,1.032
0.00066500,1.029
0.00067000,1.024
0.00067500,1.010
0.00068000,1.024
0.00068500,1.022
0.00069000,1.026
0.00069500,1.027
0.00070000,1.040
0.00070500,1.045
0.00071000,1.047
0.00071500,1.047
0.00072000,1.056
0.00072500,1.050
0.00073000,1.031
0.00073500,1.032
0.00074000,1.047
0.00074500,1.040
0.00075000,1.048
0.00075500,1.042
0.00076000,1.037
0.00076500,1.016
0.00077000,1.002
0.00077500,0.982
0.00078000,0.993
0.00078500,0.985
0.00079000,0.979
0.00079500,0.987
0.00080000,0.987
0.00080500,0.998
0.00081000,0.984
0.00081500,1.000
0.00082000,0.998
0.00082500,1.005
0.00083000,1.005
0.00083500,1.002
0.00084000,1.011
0.00084500,1.003
0.00085000,0.995
0.00085500,0.981
0.00086000,0.976
0.00086500,0.969
0.00087000,0.953
0.00087500,0.952
0.00088000,0.940
0.00088500,0.921
0.00089000,0.897
0.00089500,0.870
0.00090000,0.853
0.00090500,0.837
0.00091000,0.820
0.00091500,0.829
0.00092000,0.832
0.00092500,0.836
0.00093000,0.824
0.00093500,0.831
0.00094000,0.836
0.00094500,0.842
0.00095000,0.839
0.00095500,0.841
0.00096000,0.844
0.00096500,0.842
0.00097000,0.842
0.00097500,0.837
0.00098000,0.837
0.00098500,0.836
0.00099000,0.828
0.00099500,0.820
0.00100000,0.812
0.00100500,0.824
0.00101000,0.808
0.00101500,0.804
0.00102000,0.787
0.00102500,0.771
0.00103000,0.760
0.00103500,0.755
0.00104000,0.765
0.00104500,0.783
0.00105000,0.779
0.00105500,0.791
0.00106000,0.786
0.00106500,0.795
0.00107000,0.786
0.00107500,0.797
0.00108000,0.805
0.00108500,0.807
0.00109000,0.800
0.00109500,0.805
0.00110000,0.804
0.00110500,0.797
0.00111000,0.787
0.00111500,0.781
0.00112000,0.781
0.00112500,0.783
0.00113000,0.789
0.00113500,0.794
0.00114000,0.791
0.00114500,0.786
0.00115000,0.765
0.00115500,0.762
0.00116000,0.755
0.00116500,0.760
0.00117000,0.779
0.00117500,0.786
0.00118000,0.786
0.00118500,0.778
0.00119000,0.781
0.00119500,0.791
0.00120000,0.795
0.00120500,0.794
0.00121000,0.789
0.00121500,0.799
0.00122000,0.799
0.00122500,0.794
0.00123000,0.783
0.00123500,0.781
0.00124000,0.768
0.00124500,0.755
0.00125000,0.742
0.00125500,0.739
0.00126000,0.725
0.00126500,0.709
0.00127000,0.691
0.00127500,0.681
0.00128000,0.667
0.00128500,0.649
0.00129000,0.638
0.00129500,0.660
0.00130000,0.662
0.00130500,0.659
0.00131000,0.654
0.00131500,0.659
0.00132000,0.654
0.00132500,0.660
0.00133000,0.654
0.00133500,0.657
0.00134000,0.667
0.00134500,0.663
0.00135000,0.657
0.00135500,0.662
0.00136000,0.649
0.00136500,0.641
0.00137000,0.626
0.00137500,0.631
0.00138000,0.614
0.00138500,0.612
0.00139000,0.597
0.00139500,0.597
0.00140000,0.583
0.00140500,0.568
0.00141000,0.554
0.00141500,0.546
0.00142000,0.549
0.00142500,0.556
0.00143000,0.560
0.00143500,0.559
0.00144000,0.554
0.00144500,0.552
0.00145000,0.551
0.00145500,0.565
0.00146000,0.554
0.00146500,0.557
0.00147000,0.549
0.00147500,0.554
0.00148000,0.548
0.00148500,0.554
0.00149000,0.536
0.00149500,0.540
0.00150000,0.535
0.00150500,0.528
0.00151000,0.527
0.00151500,0.535
0.00152000,0.522
0.00152500,0.506
0.00153000,0.488
0.00153500,0.480
0.00154000,0.470
0.00154500,0.465
0.00155000,0.486
0.00155500,0.493
0.00156000,0.494
0.00156500,0.480
0.00157000,0.488
0.00157500,0.496
0.00158000,0.494
0.00158500,0.491
0.00159000,0.486
0.00159500,0.494
0.00160000,0.485
0.00160500,0.483
0.00161000,0.485
0.00161500,0.486
0.00162000,0.478
0.00162500,0.472
0.00163000,0.465
0.00163500,0.467
0.00164000,0.461
0.00164500,0.451
0.00165000,0.445
0.00165500,0.443
0.00166000,0.427
0.00166500,0.411
0.00167000,0.409
0.00167500,0.420
0.00168000,0.424
0.00168500,0.419
0.00169000,0.424
0.00169500,0.419
0.00170000,0.428
0.00170500,0.419
0.00171000,0.432
0.00171500,0.433
0.00172000,0.425
0.00172500,0.425
0.00173000,0.430
0.00173500,0.427
0.00174000,0.420
0.00174500,0.408
0.00175000,0.403
0.00175500,0.404
0.00176000,0.393
0.00176500,0.385
0.00177000,0.388
0.00177500,0.383
0.00178000,0.372
0.00178500,0.359
0.00179000,0.353
0.00179500,0.361
0.00180000,0.354
0.00180500,0.348
0.00181000,0.362
0.00181500,0.374
0.00182000,0.356
0.00182500,0.354
0.00183000,0.353
0.00183500,0.366
0.00184000,0.351
0.00184500,0.351
0.00185000,0.348
0.00185500,0.348
0.00186000,0.346
0.00186500,0.340
0.00187000,0.333
0.00187500,0.330
0.00188000,0.324
0.00188500,0.308
0.00189000,0.309
0.00189500,0.319
0.00190000,0.308
0.00190500,0.301
0.00191000,0.290
0.00191500,0.285
0.00192000,0.279
0.00192500,0.290
0.00193000,0.292
0.00193500,0.293
0.00194000,0.316
0.00194500,0.288
0.00195000,0.303
0.00195500,0.295
0.00196000,0.290
0.00196500,0.287
0.00197000,0.288
0.00197500,0.280
0.00198000,0.267
0.00198500,0.269
0.00199000,0.263
0.00199500,0.261
0.00200000,0.248
0.00200500,0.245
0.00201000,0.245
0.00201500,0.240
0.00202000,0.242
0.00202500,0.229
0.00203000,0.221
0.00203500,0.214
0.00204000,0.206
0.00204500,0.195
0.00205000,0.192
0.00205500,0.193
0.00206000,0.187
0.00206500,0.195
0.00207000,0.221
0.00207500,0.198
0.00208000,0.200
0.00208500,0.185
0.00209000,0.206
0.00209500,0.198
0.00210000,0.179
0.00210500,0.176
0.00211000,0.184
0.00211500,0.181
0.00212000,0.160
0.00212500,0.166
0.00213000,0.164
0.00213500,0.152
0.00214000,0.145
0.00214500,0.145
0.00215000,0.150
0.00215500,0.124
0.00216000,0.119
0.00216500,0.121
0.00217000,0.115
0.00217500,0.097
0.00218000,0.097
0.00218500,0.118
0.00219000,0.126
0.00219500,0.140
0.00220000,0.126
0.00220500,0.118
0.00221000,0.118
0.00221500,0.121
0.00222000,0.116
0.00222500,0.110
0.00223000,0.103
0.00223500,0.102
0.00224000,0.095
0.00224500,0.094
0.00225000,0.089
0.00225500,0.082
0.00226000,0.077
0.00226500,0.073
0.00227000,0.066
0.00227500,0.063
0.00228000,0.061
0.00228500,0.049
0.00229000,0.042
0.00229500,0.040
0.00230000,0.044
0.00230500,0.065
0.00231000,0.053
0.00231500,0.073
0.00232000,0.076
0.00232500,0.063
0.00233000,0.073
0.00233500,0.057
0.00234000,0.060
0.00234500,0.052
0.00235000,0.044
0.00235500,0.042
0.00236000,0.037
0.00236500,0.032
0.00237000,0.021
0.00237500,0.018
0.00238000,0.015
0.00238500,0.011
0.00239000,0.000
0.00239500,-0.001
0.00240000,-0.008
0.00240500,-0.011
0.00241000,-0.021
0.00241500,-0.027
0.00242000,-0.035
0.00242500,-0.042
0.00243000,-0.048
0.00243500,-0.046
0.00244000,-0.024
0.00244500,-0.013
0.00245000,-0.001
0.00245500,-0.056
0.00246000,-0.055
0.00246500,-0.056
0.00247000,-0.058
0.00247500,-0.027
0.00248000,-0.019
0.00248500,-0.017
0.00249000,-0.050
0.00249500,-0.050
0.00250000,-0.035
0.00250500,-0.029
0.00251000,-0.034
0.00251500,-0.032
0.00252000,-0.038
0.00252500,-0.043
0.00253000,-0.035
0.00253500,-0.032
0.00254000,-0.027
0.00254500,-0.035
0.00255000,-0.042
0.00255500,-0.038
0.00256000,-0.029
0.00256500,-0.032
0.00257000,-0.016
0.00257500,-0.030
0.00258000,-0.046
0.00258500,-0.058
0.00259000,-0.059
0.00259500,-0.029
0.00260000,-0.021
0.00260500,-0.035
0.00261000,-0.040
0.00261500,-0.038
0.00262000,-0.038
0.00262500,-0.043
0.00263000,-0.042
0.00263500,-0.030
0.00264000,-0.029
0.00264500,-0.045
0.00265000,-0.040
0.00265500,-0.034
0.00266000,-0.029
0.00266500,-0.034
0.00267000,-0.042
0.00267500,-0.040
0.00268000,-0.032
0.00268500,-0.035
0.00269000,-0.037
0.00269500,-0.022
0.00270000,-0.017
0.00270500,-0.038
0.00271000,-0.053
0.00271500,-0.048
0.00272000,-0.038
0.00272500,-0.037
0.00273000,-0.029
0.00273500,-0.032
0.00274000,-0.029
0.00274500,-0.040
0.00275000,-0.034
0.00275500,-0.029
0.00276000,-0.032
0.00276500,-0.040
0.00277000,-0.034
0.00277500,-0.035
0.00278000,-0.030
0.00278500,-0.035
0.00279000,-0.034
0.00279500,-0.032
0.00280000,-0.034
0.00280500,-0.035
0.00281000,-0.035
0.00281500,-0.032
0.00282000,-0.030
0.00282500,-0.027
0.00283000,-0.032
0.00283500,-0.045
0.00284000,-0.040
0.00284500,-0.042
0.00285000,-0.034
0.00285500,-0.024
0.00286000,-0.034
0.00286500,-0.040
0.00287000,-0.038
0.00287500,-0.034
0.00288000,-0.035
0.00288500,-0.038
0.00289000,-0.032
0.00289500,-0.037
0.00290000,-0.035
0.00290500,-0.040
0.00291000,-0.034
0.00291500,-0.034
0.00292000,-0.034
0.00292500,-0.038
0.00293000,-0.034
0.00293500,-0.029
0.00294000,-0.035
0.00294500,-0.040
0.00295000,-0.032
0.00295500,-0.030
0.00296000,-0.038
0.00296500,-0.045
0.00297000,-0.037
0.00297500,-0.040
0.00298000,-0.035
0.00298500,-0.035
0.00299000,-0.034
0.00299500,-0.029
0.00300000,-0.040
0.00300500,-0.038
0.00301000,-0.035
0.00301500,-0.026
0.00302000,-0.030
0.00302500,-0.032
0.00303000,-0.034
0.00303500,-0.027
0.00304000,-0.032
0.00304500,-0.034
0.00305000,-0.038
0.00305500,-0.030
0.00306000,-0.038
0.00306500,-0.043
0.00307000,-0.032
0.00307500,-0.030
0.00308000,-0.037
0.00308500,-0.035
0.00309000,-0.037
0.00309500,-0.037
0.00310000,-0.037
0.00310500,-0.037
0.00311000,-0.037
0.00311500,-0.032
0.00312000,-0.040
0.00312500,-0.038
0.00313000,-0.035
0.00313500,-0.019
0.00314000,-0.030
0.00314500,-0.029
0.00315000,-0.027
0.00315500,-0.021
0.00316000,-0.037
0.00316500,-0.034
0.00317000,-0.040
0.00317500,-0.035
0.00318000,-0.043
0.00318500,-0.048
0.00319000,-0.042
0.00319500,-0.034
0.00320000,-0.042
0.00320500,-0.040
0.00321000,-0.037
0.00321500,-0.029
0.00322000,-0.040
0.00322500,-0.037
0.00323000,-0.032
0.00323500,-0.030
0.00324000,-0.037
0.00324500,-0.037
0.00325000,-0.034
0.00325500,-0.030
0.00326000,-0.035
0.00326500,-0.035
0.00327000,-0.034
0.00327500,-0.027
0.00328000,-0.038
0.00328500,-0.032
0.00329000,-0.030
0.00329500,-0.032
0.00330000,-0.035
0.00330500,-0.038
0.00331000,-0.034
0.00331500,-0.032
0.00332000,-0.038
0.00332500,-0.038
0.00333000,-0.032
0.00333500,-0.032
0.00334000,-0.035
0.00334500,-0.035
0.00335000,-0.034
0.00335500,-0.026
0.00336000,-0.038
0.00336500,-0.040
0.00337000,-0.032
0.00337500,-0.029
0.00338000,-0.034
0.00338500,-0.032
0.00339000,-0.026
0.00339500,-0.027
0.00340000,-0.035
0.00340500,-0.038
0.00341000,-0.027
0.00341500,-0.030
0.00342000,-0.032
0.00342500,-0.038
0.00343000,-0.026
0.00343500,-0.030
0.00344000,-0.035
0.00344500,-0.034
0.00345000,-0.026
0.00345500,-0.035
0.00346000,-0.037
0.00346500,-0.037
0.00347000,-0.024
0.00347500,-0.032
0.00348000,-0.035
0.00348500,-0.034
0.00349000,-0.032
0.00349500,-0.037
0.00350000,-0.037
0.00350500,-0.035
0.00351000,-0.029
0.00351500,-0.032
0.00352000,-0.032
0.00352500,-0.032
0.00353000,-0.026
0.00353500,-0.030
0.00354000,-0.032
