Time (seconds),right-pad,center-pad,down-pad,left-pad,top-pad
0.016516,0.0,0.0,0.0,0.0,0.0
0.0660503,0.0,0.0,0.0,0.0,0.0
0.1151972,0.0,0.0,0.0,0.0,0.0
0.1663337,0.0,0.0,0.0,0.0,0.0
0.2151468,0.0,0.0,0.0,0.0,0.0
0.265085,0.0,0.0,0.0,0.0,0.0
0.3148088,0.0,0.0,0.0,0.0,0.0
0.3650701,0.0,0.0,0.0,0.0,0.0
0.4148662,0.0,0.0,0.0,0.0,0.0
0.4649224,0.0,0.0,0.0,0.0,0.0
0.5143046,0.0,0.0,0.0,0.0,0.0
0.5638459,0.0,0.0,0.0,0.0,0.0
0.6138544,0.0,0.0,0.0,0.0,0.0
0.6640172,0.0,0.0,0.0,0.0,0.0
0.7137868,0.0,0.0,0.0,0.0,0.0
0.763396,0.0,0.0,0.0,0.0,0.0
0.8135657,0.0,0.0,0.0,0.0,0.0
0.863039,0.0,0.0,0.0,0.0,0.0
0.9129314,0.0,0.0,0.0,0.0,0.0
0.9625602,0.0,0.0,0.0,0.0,0.0
1.0122495,0.0,0.0,0.0,0.0,0.0
1.0627794,0.0,0.0,0.0,0.0,0.0
1.1121969,0.0,0.0,0.0,0.0,0.0
1.1620038,0.0,0.0,0.0,0.0,0.0
1.2116179,0.0,0.0,0.0,0.0,0.0
1.2616835,0.0,0.0,0.0,0.0,0.0
1.3116434,0.0,0.0,0.0,0.0,0.0
1.3615987,0.0,0.0,0.0,0.0,0.0
1.4116037,0.0,0.0,0.0,0.0,0.0
1.4612832,0.0,0.0,0.0,0.0,0.0
1.5105414,0.0,0.0,0.0,0.0,0.0
1.5610478,0.0,0.0,0.0,0.0,0.0
1.6104977,0.0733333,0.0,0.0,0.0,0.0
1.6604521,0.4133333,0.0,0.0,0.0,0.0
1.7107105,0.8177778,0.0,0.0,0.0,0.0
1.7600691,0.8688889,0.6155556,0.5933333,0.0,0.0
1.8099172,0.3311111,0.8111111,0.8066667,0.7088889,0.0
1.8600805,0.0,0.1177778,0.1288889,0.22,0.0
1.9105823,0.0,0.0,0.0,0.0,0.0
1.9600694,0.0,0.0,0.0,0.0,0.0
2.0099788,0.0,0.0,0.0,0.0,0.0
2.0592945,0.0,0.0,0.0,0.0,0.0
2.1090121,0.0,0.0,0.0,0.0,0.0
