t,i
0.00000000,9.462
0.00000500,9.625
0.00001000,9.452
0.00001500,9.460
0.00002000,9.447
0.00002500,9.423
0.00003000,9.392
0.00003500,9.364
0.00004000,9.389
0.00004500,9.379
0.00005000,9.356
0.00005500,9.356
0.00006000,9.333
0.00006500,9.333
0.00007000,9.321
0.00007500,9.315
0.00008000,9.304
0.00008500,9.282
0.00009000,9.286
0.00009500,9.254
0.00010000,9.231
0.00010500,9.223
0.00011000,9.208
0.00011500,9.210
0.00012000,9.207
0.00012500,9.200
0.00013000,9.204
0.00013500,9.183
0.00014000,9.164
0.00014500,9.147
0.00015000,9.133
0.00015500,9.116
0.00016000,9.102
0.00016500,9.096
0.00017000,9.104
0.00017500,9.092
0.00018000,9.090
0.00018500,9.076
0.00019000,9.056
0.00019500,9.020
0.00020000,9.027
0.00020500,8.994
0.00021000,9.014
0.00021500,9.003
0.00022000,8.986
0.00022500,8.944
0.00023000,8.964
0.00023500,8.962
0.00024000,8.931
0.00024500,8.924
0.00025000,8.907
0.00025500,8.878
0.00026000,8.860
0.00026500,8.889
0.00027000,8.860
0.00027500,8.844
0.00028000,8.820
0.00028500,8.808
0.00029000,8.796
0.00029500,8.781
0.00030000,8.753
0.00030500,8.757
0.00031000,8.735
0.00031500,8.721
0.00032000,8.724
0.00032500,8.695
0.00033000,8.676
0.00033500,8.647
0.00034000,8.629
0.00034500,8.644
0.00035000,8.609
0.00035500,8.598
0.00036000,8.581
0.00036500,8.586
0.00037000,8.548
0.00037500,8.531
0.00038000,8.531
0.00038500,8.491
0.00039000,8.500
0.00039500,8.487
0.00040000,8.492
0.00040500,8.450
0.00041000,8.469
0.00041500,8.427
0.00042000,8.407
0.00042500,8.412
0.00043000,8.393
0.00043500,8.380
0.00044000,8.400
0.00044500,8.357
0.00045000,8.329
0.00045500,8.320
0.00046000,8.310
0.00046500,8.304
0.00047000,8.263
0.00047500,8.277
0.00048000,8.262
0.00048500,8.242
0.00049000,8.236
0.00049500,8.214
0.00050000,8.193
0.00050500,8.194
0.00051000,8.182
0.00051500,8.137
0.00052000,8.148
0.00052500,8.160
0.00053000,8.131
0.00053500,8.120
0.00054000,8.097
0.00054500,8.103
0.00055000,8.106
0.00055500,8.121
0.00056000,8.071
0.00056500,8.067
0.00057000,8.048
0.00057500,8.032
0.00058000,8.036
0.00058500,8.034
0.00059000,8.028
0.00059500,8.007
0.00060000,7.958
0.00060500,7.962
0.00061000,7.941
0.00061500,7.948
0.00062000,7.903
0.00062500,7.921
0.00063000,7.905
0.00063500,7.902
0.00064000,7.883
0.00064500,7.861
0.00065000,7.878
0.00065500,7.859
0.00066000,7.829
0.00066500,7.833
0.00067000,7.794
0.00067500,7.812
0.00068000,7.780
0.00068500,7.786
0.00069000,7.750
0.00069500,7.749
0.00070000,7.748
0.00070500,7.749
0.00071000,7.751
0.00071500,7.750
0.00072000,7.725
0.00072500,7.678
0.00073000,7.669
0.00073500,7.626
0.00074000,7.623
0.00074500,7.609
0.00075000,7.608
0.00075500,7.591
0.00076000,7.574
0.00076500,7.586
0.00077000,7.560
0.00077500,7.542
0.00078000,7.541
0.00078500,7.516
0.00079000,7.493
0.00079500,7.477
0.00080000,7.449
0.00080500,7.459
0.00081000,7.451
0.00081500,7.463
0.00082000,7.437
0.00082500,7.438
0.00083000,7.408
0.00083500,7.409
0.00084000,7.406
0.00084500,7.378
0.00085000,7.374
0.00085500,7.351
0.00086000,7.347
0.00086500,7.349
0.00087000,7.327
0.00087500,7.329
0.00088000,7.316
0.00088500,7.294
0.00089000,7.304
0.00089500,7.263
0.00090000,7.252
0.00090500,7.260
0.00091000,7.244
0.00091500,7.229
0.00092000,7.196
