Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-11.8840865,18.47392237,-6.589835873,-146.212326,36.19107035,110.0212557
0.00025,-12.94305181,18.1857898,-5.242737992,-143.526001,24.57750673,118.9484943
0.0005,-13.93954067,17.79400001,-3.854459339,-139.5697021,12.5178773,127.0518248
0.00075,-14.83497461,17.28162617,-2.446651562,-135.0729218,0.68904804,134.3838737
0.001,-15.608942,16.65840002,-1.049458022,-130.508667,-10.84817744,141.3568444
0.00125,-16.28526237,15.91120439,0.374057982,-125.036026,-21.91159463,146.9476206
0.0015,-16.88420112,15.07389064,1.810310479,-118.2600708,-33.1620934,151.4221642
0.00175,-17.36598669,14.10626155,3.259725136,-110.8302231,-43.40708085,154.2373039
0.002,-17.77886986,13.05062661,4.728243255,-101.7151794,-53.63808922,155.3532687
0.00225,-18.13510718,11.92391113,6.211196052,-90.64512634,-64.0979415,154.7430678
0.0025,-18.37734368,10.73796155,7.639382135,-79.16059113,-74.41007356,153.5706647
0.00275,-18.49078933,9.472892718,9.017896614,-67.48427582,-83.89997872,151.3842545
0.003,-18.48132529,8.146050562,10.33527473,-55.59188461,-92.73289483,148.3247794
0.00325,-18.39968627,6.820055434,11.57963084,-42.62696457,-102.2589315,144.885896
0.0035,-18.20056451,5.459365439,12.74119907,-29.54019547,-111.2684322,140.8086277
0.00375,-17.8478875,4.061020817,13.78686668,-17.31325531,-119.2168544,136.5301097
0.004,-17.32684209,2.610210652,14.71663144,-6.31101656,-125.4836351,131.7946517
0.00425,-16.73523781,1.183516611,15.5517212,5.372735977,-132.0026619,126.629926
0.0045,-16.06118008,-0.216520103,16.27770018,17.3164196,-138.515545,121.1991254
0.00475,-15.26788732,-1.63517457,16.90306189,28.77399063,-143.6697376,114.895747
0.005,-14.39143831,-3.06990725,17.46134556,40.53668594,-147.5390853,107.0023994
0.00525,-13.41528932,-4.524101652,17.93939097,52.04810333,-149.6965256,97.64842227
0.0055,-12.34267705,-5.952910523,18.29558758,62.8950882,-150.7754344,87.88034616
0.00575,-11.2227854,-7.336024353,18.55880975,74.04249573,-151.3003406,77.25784485
