Time [s],ia [A],ib [A],ic [A],ua [V],ub [V],uc [V]
0.0,-4.63053151,10.52278398,-5.892252468,-75.83428192,26.60477084,49.22951108
0.00025,-5.369577738,10.55070842,-5.181130684,-74.32940674,20.70002241,53.62938433
0.0005,-6.057906031,10.51178266,-4.453876628,-72.81040192,14.83086638,57.97953554
0.00075,-6.711635657,10.41066228,-3.699026623,-70.78883362,8.800300423,61.9885332
0.001,-7.29481588,10.20715117,-2.912335293,-68.8165741,3.654761755,65.16181234
0.00125,-7.858114333,9.982484998,-2.124370665,-66.07619476,-2.478888084,68.55508285
0.0015,-8.372795286,9.697738696,-1.32494341,-62.94415665,-8.626446611,71.57060326
0.00175,-8.818063177,9.351220554,-0.533157377,-59.87849808,-14.55543577,74.43393384
0.002,-9.199909384,8.92811985,0.271789534,-56.54879379,-19.97196015,76.52075394
0.00225,-9.534307066,8.475402357,1.058904709,-52.82250595,-25.81367586,78.63618181
0.0025,-9.833698021,7.955835781,1.87786224,-48.04140091,-31.40144667,79.44284758
0.00275,-10.07379363,7.394805749,2.678987879,-42.98134232,-36.95116407,79.93250639
0.003,-10.25892088,6.768617895,3.490302982,-37.31977081,-41.95841745,79.27818826
0.00325,-10.36611596,6.088272768,4.277843191,-31.71728516,-46.35946038,78.07674553
0.0035,-10.43132635,5.394812094,5.036514259,-25.52119255,-51.09151912,76.61271167
0.00375,-10.41813744,4.659463829,5.758673612,-19.46776581,-55.24069846,74.70846427
0.004,-10.33153001,3.916077326,6.415452683,-13.68664265,-59.37058183,73.05722447
0.00425,-10.14619175,3.117264518,7.02892723,-8.514528275,-62.28626808,70.80079636
0.0045,-9.939658563,2.309143495,7.630515068,-2.286192656,-65.30440613,67.59059878
0.00475,-9.678353842,1.50186836,8.176485482,4.017849922,-68.25104107,64.23319114
0.005,-9.359273891,0.705594431,8.65367946,10.20132256,-71.17745739,60.97613484
0.00525,-9.008727184,-0.075871414,9.084598598,16.87695122,-74.23120625,57.35425503
0.0055,-8.525836358,-0.891185105,9.417021464,21.69240379,-75.62536064,53.93295685
0.00575,-8.023490775,-1.728499896,9.751990671,27.43772316,-76.27966274,48.84193958
0.006,-7.477366634,-2.551006217,10.02837285,33.13300323,-76.5788404,43.44583717
0.00625,-6.901885609,-3.355319605,10.25720521,39.04840851,-76.57160591,37.5231974
0.0065,-6.254585196,-4.138901097,10.39348629,43.9581337,-75.87314217,31.91500847
0.00675,-5.557552698,-4.905134186,10.46268688,48.35868454,-74.46530767,26.10662313
0.007,-4.822244751,-5.651905854,10.47415061,52.42661285,-72.35749106,19.93087821
0.00725,-4.09264578,-6.330558868,10.42320465,56.84994507,-70.68624183,13.83629677
0.0075,-3.325550999,-6.969439758,10.29499076,60.59666061,-68.50450595,7.90784534
0.00775,-2.531975841,-7.562202891,10.09417873,63.7874794,-65.91825653,2.130777127
0.008,-1.725557248,-8.124079617,9.849636866,66.77063751,-62.65090798,-4.119729528
0.00825,-0.910429909,-8.622067623,9.532497532,69.28898621,-59.27173704,-10.01724917
0.0085,-0.113780018,-9.060822703,9.174602721,71.96893311,-55.8233542,-16.14557891
0.00875,0.694504741,-9.449652053,8.755147311,73.9682312,-51.84266837,-22.12556283
0.009,1.484282437,-9.787708225,8.303425788,75.94515228,-47.50785879,-28.4372935
0.00925,2.274314875,-10.05172366,7.777408783,77.11335754,-43.07024534,-34.04311221
0.0095,3.091222366,-10.27808186,7.186859491,76.91268158,-37.60816864,-39.30451294
0.00975,3.891731102,-10.45789881,6.566167708,76.28232574,-31.57121421,-44.71111154
0.01,4.633139766,-10.53998094,5.906841177,75.8509903,-26.22018695,-49.63080335
0.01025,5.309806549,-10.55902067,5.249214123,75.9214859,-20.9395185,-54.9819674
0.0105,6.056785366,-10.50190103,4.445115664,72.74106598,-14.98082148,-57.7602445
0.01075,6.735114228,-10.40797388,3.672859649,70.12207794,-8.636502598,-61.48557534
0.011,7.313964076,-10.2290014,2.915037326,68.43444824,-3.059569717,-65.37487853
0.01125,7.85060773,-9.977680508,2.127072777,66.19122314,2.377320057,-68.5685432
0.0115,8.335162471,-9.688280713,1.353118242,63.81968689,8.210647291,-72.03033418
0.01175,8.782141794,-9.33753047,0.555388676,60.68929291,14.0671405,-74.7564334
0.012,9.167732619,-8.936854588,-0.230878031,57.4371109,19.93142194,-77.36853285
0.01225,9.521231896,-8.485407093,-1.035824802,53.22578812,25.94137313,-79.16716124
0.0125,9.821434321,-7.97641762,-1.845016701,48.50295639,31.74012464,-80.24308103
0.01275,10.11463751,-7.403963133,-2.710674373,41.95991135,37.47266919,-79.43258054
0.013,10.25860692,-6.771005711,-3.487601214,37.31532669,42.05108614,-79.36641284
0.01325,10.37425175,-6.102931255,-4.271320491,31.57758141,46.74757024,-78.32515165
0.0135,10.40303585,-5.384507282,-5.018528564,26.15132523,50.74160615,-76.89293137
0.01375,10.38395451,-4.634350976,-5.749603531,20.15096092,54.56207832,-74.71303924
0.014,10.30670906,-3.884194332,-6.422514731,14.08265209,58.62338913,-72.70604123
0.01425,10.1163029,-3.077765646,-7.038537251,8.994795799,61.3457923,-70.3405881
0.0145,9.917782109,-2.285299483,-7.632482626,2.680141449,64.70625276,-67.3863942
0.01475,9.656456938,-1.484371159,-8.172085779,-3.569539309,67.76515939,-64.19562008
0.015,9.339485297,-0.692328309,-8.647156988,-9.770132065,70.78198639,-61.01185432
0.01525,8.96987247,0.100561387,-9.070433857,-16.02095604,73.47489443,-57.45393839
0.0155,8.52814413,0.910374867,-9.438518997,-21.86722183,75.27007073,-53.4028489
0.01575,8.037591774,1.720188217,-9.75777999,-27.72145844,76.52832335,-48.80686492
0.016,7.49949445,2.531270877,-10.03076533,-33.54922485,77.10799086,-43.55876601
0.01625,6.900254417,3.340237757,-10.24049217,-38.88121414,76.84554682,-37.96433268
0.0165,6.247961752,4.153436403,-10.40139815,-43.87812805,75.55485522,-31.67672716
0.01675,5.583891106,4.875244928,-10.45913603,-48.81846237,75.2294753,-26.41101293
0.017,4.85625421,5.630478402,-10.48673261,-53.16165924,73.02913274,-19.8674735
0.01725,4.11647879,6.312938138,-10.42941693,-57.35850525,71.21837328,-13.85986803
0.0175,3.315062064,6.971282458,-10.28634452,-60.35430145,68.42002634,-8.065724888
0.01775,2.527843994,7.560661094,-10.08850509,-63.68563461,65.94384278,-2.258208167
0.018,1.742598533,8.106459537,-9.84905807,-67.10847473,63.13788967,3.970585058
0.01825,0.93429185,8.612486855,-9.546778705,-69.8736496,59.66177674,10.21187286
0.0185,0.108394619,9.065204062,-9.173598681,-71.89577484,55.73460257,16.16117227
0.01875,-0.67828372,9.4404938,-8.76221008,-74.36404419,52.16682784,22.19721635
0.019,-1.490140862,9.777703766,-8.287562903,-75.75972748,47.6863269,28.07340058
0.01925,-2.28434602,10.06287376,-7.77852774,-76.9730072,42.8177427,34.1552645
0.0195,-3.066505881,10.27019312,-7.203687237,-77.54493713,37.96690843,39.57802871
0.01975,-3.885288134,10.44493258,-6.559644447,-76.40478516,31.89142868,44.51335647
0.02,-4.640291805,10.52405311,-5.883761308,-75.59606171,26.49780734,49.09825437
0.02025,-5.379714524,10.56593986,-5.186225334,-74.17933655,20.32373803,53.85559852
0.0205,-6.058348781,10.50670615,-4.448357368,-72.7609024,14.90525675,57.85564565
0.02075,-6.720608457,10.39373755,-3.673129094,-70.42560577,9.037906569,61.3876992
0.021,-7.30156796,10.21899818,-2.917430218,-68.71986389,3.368519242,65.35134465
0.02125,-7.86067218,9.979523792,-2.118851612,-65.97750092,-2.457213683,68.4347146
0.0215,-8.355033531,9.677429411,-1.32239588,-63.25137329,-8.124365344,71.37573864
0.02175,-8.794346525,9.333872472,-0.539525947,-60.3703537,-14.05835319,74.42870689
0.022,-9.196885362,8.943351885,0.253533477,-56.74360275,-20.23998942,76.98359217
0.02225,-9.552125383,8.479634716,1.072490667,-52.38733673,-26.03249602,78.41983276
0.0225,-9.839630028,7.959220776,1.880409253,-47.90625381,-31.51819467,79.42444849
0.02275,-10.07083016,7.392266766,2.67856339,-43.03423691,-36.8910132,79.9252501
0.023,-10.25082972,6.775810492,3.475019226,-37.57998657,-42.04422787,79.62421444
0.02325,-10.38727725,6.107311767,4.279965482,-31.29592514,-46.88843802,78.18436316
0.0235,-10.42494975,5.396927177,5.028022575,-25.69218826,-51.10282407,76.79501234
0.02375,-10.41600923,4.661156319,5.754852909,-19.52474976,-55.27589376,74.80064352
0.024,-10.32819204,3.899153558,6.429038481,-13.63786983,-59.04391185,72.68178169
0.02425,-10.14881735,3.094417264,7.054400081,-8.265480042,-61.88465692,70.15013696
0.0245,-9.965524859,2.318028313,7.647496546,-1.65775454,-65.66738008,67.32513462
0.02475,-9.674058299,1.51667701,8.157381289,3.816604137,-68.50576926,64.68916513
0.025,-9.342760946,0.692901635,8.649859311,9.879235268,-70.82401725,60.94478198
0.02525,-8.990486035,-0.080102098,9.070588134,16.44088554,-74.02014406,57.57925851
0.0255,-8.546251022,-0.901762138,9.448013159,22.31511879,-75.5765834,53.26146461
0.02575,-8.051439248,-1.707768162,9.75920741,28.0346756,-76.87565019,48.84097459
0.026,-7.47437983,-2.546775363,10.02115519,33.04548645,-76.63908673,43.59360028
0.02625,-6.87052699,-3.372243653,10.24277064,38.3673439,-76.02093664,37.65359274
0.0265,-6.236805275,-4.153708569,10.39051384,43.60731888,-75.45566166,31.84834278
0.02675,-5.563915237,-4.903442161,10.4673574,48.51511765,-74.5330187,26.01790105
0.027,-4.826860334,-5.636251104,10.46311144,52.43527222,-72.67724092,20.24196871
0.02725,-4.090906508,-6.318711533,10.40961804,56.72011566,-70.89184114,14.17172548
0.0275,-3.328495616,-6.96140104,10.28989666,60.61737442,-68.67618876,8.058814344
0.02775,-2.526053345,-7.568548922,10.09460227,63.68141937,-65.75408597,2.072666598
0.028,-1.740823754,-8.119002155,9.859825909,67.13641357,-62.85726166,-4.279151912
0.02825,-0.898156203,-8.633068995,9.531225198,69.05256653,-58.97115885,-10.08140768
0.0285,-0.121011734,-9.065053864,9.186065598,72.19174194,-55.79075031,-16.40099163
0.02875,0.68175792,-9.452613701,8.770855781,74.32876587,-51.87267033,-22.45609554
0.029,1.471601468,-9.771631368,8.3000299,76.16706085,-47.89671398,-28.27034687
0.02925,2.265422804,-10.04452979,7.779106989,77.30450439,-43.26712317,-34.03738122
0.0295,3.120471974,-10.29077469,7.170302721,76.24755096,-37.14777334,-39.09977762
0.02975,3.88960121,-10.46001391,6.570412698,76.35493469,-31.53779981,-44.81713488
0.03,4.641653087,-10.5332107,5.891557614,75.5774765,-26.27572249,-49.30175402
