spi_time,coil_temp_filtered
80700.0,0.1682692307692307
80710.0,0.173076923076923
80720.0,0.1682692307692307
80730.0,0.1634615384615385
80740.0,0.1682692307692307
80750.0,0.1682692307692307
80760.0,0.1682692307692307
80770.0,0.173076923076923
80780.0,0.1682692307692307
80790.0,0.1682692307692307
80800.0,0.173076923076923
80810.0,0.1682692307692307
80820.0,0.1682692307692307
80830.0,0.1682692307692307
80840.0,0.173076923076923
80850.0,0.1682692307692307
80860.0,0.173076923076923
80870.0,0.1682692307692307
80880.0,0.1682692307692307
80890.0,0.1682692307692307
80900.0,0.1682692307692307
80910.0,0.1682692307692307
80920.0,0.173076923076923
80930.0,0.1682692307692307
80940.0,0.1682692307692307
80950.0,0.1682692307692307
80960.0,0.173076923076923
80970.0,0.1682692307692307
80980.0,0.1634615384615385
80990.0,0.1682692307692307
81000.0,0.1682692307692307
81010.0,0.1682692307692307
81020.0,0.1682692307692307
81030.0,0.1682692307692307
81040.0,0.173076923076923
81050.0,0.173076923076923
81060.0,0.1682692307692307
81070.0,0.173076923076923
81080.0,0.1634615384615385
81090.0,0.1682692307692307
81100.0,0.1634615384615385
81110.0,0.1682692307692307
81120.0,0.1682692307692307
81130.0,0.1634615384615385
81140.0,0.1634615384615385
81150.0,0.1634615384615385
81160.0,0.1634615384615385
81170.0,0.1682692307692307
81180.0,0.1682692307692307
81190.0,0.1634615384615385
81200.0,0.1682692307692307
81210.0,0.1634615384615385
81220.0,0.1586538461538462
81230.0,0.1634615384615385
81240.0,0.1538461538461538
81250.0,0.1634615384615385
81260.0,0.1634615384615385
81270.0,0.1634615384615385
81280.0,0.1586538461538462
81290.0,0.1634615384615385
81300.0,0.1586538461538462
81310.0,0.1634615384615385
81320.0,0.1538461538461538
81330.0,0.1634615384615385
81340.0,0.1634615384615385
81350.0,0.1586538461538462
81360.0,0.1634615384615385
81370.0,0.1682692307692307
81380.0,0.1634615384615385
81390.0,0.1586538461538462
81400.0,0.1634615384615385
81410.0,0.1586538461538462
81420.0,0.1634615384615385
81430.0,0.1634615384615385
81440.0,0.1634615384615385
81450.0,0.1682692307692307
81460.0,0.1586538461538462
81470.0,0.1586538461538462
81480.0,0.1634615384615385
81490.0,0.1682692307692307
81500.0,0.1634615384615385
81510.0,0.1586538461538462
81520.0,0.1586538461538462
81530.0,0.1634615384615385
81540.0,0.1586538461538462
81550.0,0.1586538461538462
81560.0,0.1634615384615385
81570.0,0.1634615384615385
81580.0,0.1634615384615385
81590.0,0.1586538461538462
81600.0,0.1634615384615385
81610.0,0.1634615384615385
81620.0,0.1586538461538462
81630.0,0.1586538461538462
81640.0,0.1586538461538462
81650.0,0.1634615384615385
81660.0,0.1586538461538462
81670.0,0.1586538461538462
81680.0,0.1634615384615385
81690.0,0.1586538461538462
81700.0,0.1538461538461538
81710.0,0.1634615384615385
81720.0,0.1538461538461538
81730.0,0.1538461538461538
81740.0,0.1586538461538462
81750.0,0.1586538461538462
81760.0,0.1634615384615385
81770.0,0.1586538461538462
81780.0,0.1634615384615385
81790.0,0.1586538461538462
81800.0,0.1586538461538462
81810.0,0.1634615384615385
81820.0,0.1634615384615385
81830.0,0.1586538461538462
81840.0,0.1586538461538462
81850.0,0.1634615384615385
81860.0,0.1586538461538462
81870.0,0.1586538461538462
81880.0,0.1538461538461538
81890.0,0.1586538461538462
81900.0,0.1538461538461538
81910.0,0.1586538461538462
81920.0,0.1586538461538462
81930.0,0.1538461538461538
81940.0,0.1586538461538462
81950.0,0.1538461538461538
81960.0,0.1586538461538462
81970.0,0.1538461538461538
81980.0,0.1538461538461538
81990.0,0.1538461538461538
82000.0,0.1586538461538462
82010.0,0.1538461538461538
82020.0,0.1586538461538462
82030.0,0.1586538461538462
82040.0,0.1538461538461538
82050.0,0.1586538461538462
82060.0,0.1586538461538462
82070.0,0.1586538461538462
82080.0,0.1586538461538462
82090.0,0.1586538461538462
82100.0,0.1538461538461538
82110.0,0.1586538461538462
82120.0,0.1586538461538462
82130.0,0.1538461538461538
82140.0,0.1586538461538462
82150.0,0.1586538461538462
82160.0,0.1634615384615385
82170.0,0.1586538461538462
82180.0,0.1634615384615385
82190.0,0.1490384615384615
82200.0,0.1538461538461538
82210.0,0.1490384615384615
82220.0,0.1538461538461538
82230.0,0.1586538461538462
82240.0,0.1538461538461538
82250.0,0.1586538461538462
82260.0,0.1538461538461538
82270.0,0.1586538461538462
82280.0,0.1538461538461538
82290.0,0.1538461538461538
82300.0,0.1538461538461538
82310.0,0.1586538461538462
82320.0,0.1538461538461538
82330.0,0.1538461538461538
82340.0,0.1538461538461538
82350.0,0.1538461538461538
82360.0,0.1538461538461538
82370.0,0.1538461538461538
82380.0,0.1538461538461538
82390.0,0.1538461538461538
82400.0,0.1586538461538462
82410.0,0.1538461538461538
82420.0,0.1538461538461538
82430.0,0.1538461538461538
82440.0,0.1586538461538462
82450.0,0.1538461538461538
82460.0,0.1538461538461538
82470.0,0.1538461538461538
82480.0,0.1538461538461538
82490.0,0.1586538461538462
82500.0,0.1538461538461538
82510.0,0.1538461538461538
82520.0,0.1538461538461538
82530.0,0.1538461538461538
82540.0,0.1538461538461538
82550.0,0.1490384615384615
82560.0,0.1490384615384615
82570.0,0.1538461538461538
82580.0,0.1586538461538462
82590.0,0.1490384615384615
82600.0,0.1538461538461538
82610.0,0.1538461538461538
82620.0,0.1538461538461538
82630.0,0.1490384615384615
82640.0,0.1538461538461538
82650.0,0.1538461538461538
82660.0,0.1538461538461538
82670.0,0.1586538461538462
82680.0,0.1538461538461538
82690.0,0.1586538461538462
82700.0,0.1538461538461538
82710.0,0.1538461538461538
82720.0,0.1538461538461538
82730.0,0.1586538461538462
82740.0,0.1538461538461538
82750.0,0.1538461538461538
82760.0,0.1538461538461538
82770.0,0.1490384615384615
82780.0,0.1538461538461538
82790.0,0.1490384615384615
82800.0,0.1538461538461538
82810.0,0.1538461538461538
82820.0,0.1538461538461538
82830.0,0.1490384615384615
82840.0,0.1538461538461538
82850.0,0.1538461538461538
82860.0,0.1538461538461538
82870.0,0.1490384615384615
82880.0,0.1538461538461538
82890.0,0.1490384615384615
82900.0,0.1442307692307692
82910.0,0.1490384615384615
82920.0,0.1490384615384615
82930.0,0.1538461538461538
82940.0,0.1538461538461538
82950.0,0.1490384615384615
82960.0,0.1538461538461538
82970.0,0.1442307692307692
82980.0,0.1538461538461538
82990.0,0.1490384615384615
83000.0,0.1490384615384615
83010.0,0.1490384615384615
83020.0,0.1490384615384615
83030.0,0.1490384615384615
83040.0,0.1490384615384615
83050.0,0.1490384615384615
83060.0,0.1490384615384615
83070.0,0.1490384615384615
83080.0,0.1490384615384615
83090.0,0.1586538461538462
83100.0,0.1442307692307692
83110.0,0.1442307692307692
83120.0,0.1442307692307692
83130.0,0.1490384615384615
83140.0,0.1490384615384615
83150.0,0.1538461538461538
83160.0,0.1490384615384615
83170.0,0.1490384615384615
83180.0,0.1490384615384615
83190.0,0.1538461538461538
83200.0,0.1538461538461538
83210.0,0.1538461538461538
83220.0,0.1490384615384615
83230.0,0.1490384615384615
83240.0,0.1538461538461538
83250.0,0.1490384615384615
83260.0,0.1490384615384615
83270.0,0.1538461538461538
83280.0,0.1490384615384615
83290.0,0.1490384615384615
83300.0,0.1538461538461538
83310.0,0.1490384615384615
83320.0,0.1442307692307692
83330.0,0.1490384615384615
83340.0,0.1490384615384615
83350.0,0.1586538461538462
83360.0,0.1538461538461538
83370.0,0.1490384615384615
83380.0,0.1490384615384615
83390.0,0.1538461538461538
83400.0,0.1490384615384615
83410.0,0.1490384615384615
83420.0,0.1490384615384615
83430.0,0.1538461538461538
83440.0,0.1490384615384615
83450.0,0.1490384615384615
83460.0,0.1490384615384615
83470.0,0.1442307692307692
83480.0,0.1490384615384615
